"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Matched Audience Targeting Consumption (Photo Click)","Other Clicks","Link Clicks","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Matched Audience Targeting Consumption (Video Click)"
122185209578383179,61561495390240,"JUANKada Host Ikay",🤗,,0,"01/07/2026 23:14",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0WFx57iCYBgrH88Sqn6joUksPP8wZCCCwheaZ5F3s9pk6hga8fdZQEm5EcFCaM8Eml,0,1,Text,,,,,Lifetime,,185,17,13,4,0,15,,15,,,,,,
122185275254383179,61561495390240,"JUANKada Host Ikay","Juankada Alexchoozy Juankada host Drae",,0,"01/08/2026 15:17",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0huk1upVvwL6cXGp5BpDc4XVwFu7TQSwSxnWiXispNuG8QqeNEJyvTJaTimSUknTjl,0,1,Photos,,,,,Lifetime,468,200,20,13,6,1,36,21,15,,,,,,
122185292246383179,61561495390240,"JUANKada Host Ikay","Kikays, Kamusta kayo? 🌸

Join na sa Color Game, pumili ng tamang kulay at ipakita ang inyong Kikay power! 💅💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,"01/08/2026 19:49",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid025L1QkQFQynBtAe8fzxcnFU3AMDwW9o1EV1nb46P4SA5L6FhoYkCJKdwMTdH7WofXl,0,0,Photos,,,,,Lifetime,2795,1095,58,42,14,2,262,140,122,,,,,,
122185306172383179,61561495390240,"JUANKada Host Ikay","Kikays, make sure maganda ang araw niyo! 😘 Spread love and good vibes! 🌸 Bukas uli 6am-2pm ☺️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Kikays, make sure maganda ang araw niyo! 😘 Spread love and good vibes! 🌸 Bukas uli 6am-2pm ☺️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",27,"01/08/2026 23:07",N/A,https://www.facebook.com/reel/1205261424435257/,0,0,Videos,,,,,Lifetime,1789,504,70,56,10,4,42,,42,,14414.714,10.01,0,0,0
122185316624383179,61561495390240,"JUANKada Host Ikay",🫶🏻🫶🏻,,0,"01/09/2026 02:26",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0yfPqtaFZWungZ66SjqR9jPFMuZHPjG5chVrXGv1s3hazyLfTJKtVCgvo7F39avVZl,0,1,Photos,,,,,Lifetime,422,191,8,6,2,0,13,3,5,5,,,,,
122185408724383179,61561495390240,"JUANKada Host Ikay","Feeling fierce in maroon 🍷✨

Catch me live, Kikays! Naka-tune in na ba kayo?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,"01/09/2026 20:37",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02hv4z2SWC8UG8UcJUPFvS9uAvF8KCKAdZTeCbSJLpz9t2jUaB4fXwM6Mrw88q1sjPl,0,0,Photos,,,,,Lifetime,2071,843,34,29,4,1,88,62,26,,,,,,
122185414982383179,61561495390240,"JUANKada Host Ikay","Na-LSS na rin ba kayo sa trend na ’to, Kikays? 😆

Hop the trend na rin at ipakita niyo naman yung mga Kikays na saksakan din ng  ganda! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Na-LSS na rin ba kayo sa trend na ’to, Kikays? 😆

Hop the trend na rin at ipakita niyo naman yung mga Kikays na saksakan din ng  ganda! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,"01/09/2026 22:29",mixed,https://www.facebook.com/reel/25348380054804394/,0,0,Videos,,,,,Lifetime,1708,480,69,54,14,1,42,,42,,8130.743,6.546,0,0,0
122185513988383179,61561495390240,"JUANKada Host Ikay","Slayin’ in shades of orange 🍊

Kamusta Kikays? How’s your 2026 so far? 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,"01/10/2026 18:21",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02JdU5Sp4H9PK5CdVbUq2URHmVLcmHy3asYwtqxxtsMZkHc7NKZ4r2sG2J7ozvbPhgl,0,0,Photos,,,,,Lifetime,3154,1162,59,54,4,1,294,217,77,,,,,,
122185526606383179,61561495390240,"JUANKada Host Ikay","Hindi niyo mapipigil ‘yon… at alam niyo ‘yon, sa akin pa rin kayo uuwi..

Talagang dito lang kayo uuwi sa’kin, Kikays! Sama sama tayo palagi sa Color Game😘🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Hindi niyo mapipigil ‘yon… at alam niyo ‘yon, sa akin pa rin kayo uuwi..

Talagang dito lang kayo uuwi sa’kin, Kikays! Sama sama tayo palagi sa Color Game😘🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,"01/10/2026 21:05",N/A,https://www.facebook.com/reel/4032273647064179/,0,0,Videos,,,,,Lifetime,3125,653,149,129,16,4,91,,91,,21987.272,11.292,0,0,0
122185606160383179,61561495390240,"JUANKada Host Ikay","CATCH ME LIVE NOW, Kikays! 

Kasama sina Juankada Charm, Lance & Ellise 🌸

Don’t miss the fun! See you sa live!🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays #JuankadaLance #JuankadaCharm #JuankadaEllise",,0,"01/11/2026 18:11",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0xVuKKKpqnWduJyJz2RnJ1UUnnPNsGWrZUxMpKi8vR5i66ztbNn8GbWxudVjdKv91l,0,0,Photos,,,,,Lifetime,534,220,20,17,3,0,43,34,9,,,,,,
122185623068383179,61561495390240,"JUANKada Host Ikay","Drop a “💖” if you’re choosing confidence today, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Drop a “💖” if you’re choosing confidence today, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",24,"01/11/2026 22:02",N/A,https://www.facebook.com/reel/1969683400262042/,0,0,Videos,,,,,Lifetime,1649,559,87,67,19,1,45,,45,,13042.375,10.716,0,0,0
122104516509185509,61585565286734,"JuanKada Star","Star Babies, nasaan na kayo? 👀🔥

Tara na! Live na live ako now sa Color Game!

See you there! 😍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,"01/01/2026 16:52",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0wVaru6oC2yMwa9Gfr4ggCnxjWgVMtPyAgHPxQvvTaDGAZwUhAn7Kax6tFkQ27cexl,0,0,Photos,,,,,Lifetime,1275,535,38,35,0,3,104,53,51,,,,,,,
122107390887185509,61585565286734,"JuanKada Star","Gabi na naman na puno ng saya! ⭐️

Star Babies, kita-kits sa Color Game LIVE mula 10PM–6AM!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,"01/12/2026 08:23",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0NpnjEp9Qpdio8GaSy1EZ2W4MMG4DrNZ5q3r5oHbdHJSjVzjsFmjXYEsaERZsnkN4l,0,0,Photos,,,,,Lifetime,315,133,34,27,1,6,19,13,6,,,,,,,
122107390575185509,61585565286734,"JuanKada Star","See you Star babies ✨️⭐️🫶🫰",,0,"01/12/2026 08:21",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid025Pq5iG2Rds2bgnveHkM7AP1nNGxXpR9js59LoqtcZHv8gtK54VuuepY32CMtyV55l,0,1,Photos,,,,,Lifetime,97,40,5,5,0,0,12,5,6,1,,,,,,
122107327773185509,61585565286734,"JuanKada Star","Cause I don’t wanna let you go, never 🩷

Walang iwanan, Star Babies! Kaya wag niyo rin akong iiwan, subaybayan niyo ako lagi 24/7 sa Color Game live! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚","Cause I don’t wanna let you go, never 🩷

Walang iwanan, Star Babies! Kaya wag niyo rin akong iiwan, subaybayan niyo ako lagi 24/7 sa Color Game live! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚",13,"01/12/2026 02:52",N/A,https://www.facebook.com/reel/1246995417490524/,0,0,Videos,,,,,Lifetime,141,76,23,15,4,4,2,,2,,575.552,5.698,0,0,0,
122107302549185509,61585565286734,"JuanKada Star","Neutral 🖤🩶🤍",,0,"01/12/2026 00:13",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02WLKQPq8TjLDac2ZKb4kT142MCF1TrZdG86ASdJxZ2uWpYCs2LEW9Zhgsa68tE9Rjl,0,1,Photos,,,,,Lifetime,149,61,14,10,1,3,12,10,2,,,,,,,
122107242021185509,61585565286734,"JuanKada Star","With our Direk Dee! 🎬✨ 

Game na naman? Join the COLOR GAME fun live mamaya na yan! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,"01/11/2026 17:00",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0dMTHXN3LHRVPbGotBk6vAXFHynBKqeAbnLmbGGYiF9GnZpqu9qRfQyat1ENXtKccl,0,0,Photos,,,,,Lifetime,308,114,20,13,2,5,24,21,3,,,,,,,
122107100619185509,61585565286734,"JuanKada Star","Late night hanggang madaling-araw? Game! 🌙✨

Star Babies, sama-sama tayo sa Color Game LIVE from 10PM–6AM!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,"01/11/2026 03:35",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0y56ugwGL1QaKusBir5QuV5LWVJeHjBzN6EmnJg9owMzyewLvPc5iupdGNMG19oS9l,0,0,Photos,,,,,Lifetime,354,134,24,19,1,4,22,14,8,,,,,,,
122107095789185509,61585565286734,"JuanKada Star","Cause you know I love the players, and you love the game… 🎶

Pero mas mamahalin mo ang laro dito sa Color Game! Kaya DOWNLOAD THE APP na at abangan ako lagi! ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚","Cause you know I love the players, and you love the game… 🎶

Pero mas mamahalin mo ang laro dito sa Color Game! Kaya DOWNLOAD THE APP na at abangan ako lagi! ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚",23,"01/11/2026 03:10",mixed,https://www.facebook.com/reel/1263778645576731/,1,0,Videos,,,,,Lifetime,1534,434,109,96,7,6,23,,23,,13954.089,12.05,0,0,0,
122107039149185509,61585565286734,"JuanKada Star","Your swerte starts here. Star Babies! ✨ 

I-ikot ang roleta, piliin ang kulay mo!

Game na? Tara na sa Color Game!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,"01/10/2026 22:10",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Y6DG29CML4zWswRCUvmDnHMQg3cMeXmaz41ZDzXZfSqKEnFoPoNDZagyZAn9CB5Xl,0,0,Photos,,,,,Lifetime,352,165,27,19,2,6,8,2,6,,,,,,,
122106959649185509,61585565286734,"JuanKada Star",🫶🫰,,0,"01/10/2026 13:33",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid023VXZ5Zk3yvjuteyUe6NnFvs2LCnXD1hh6uAwJ1Kp1948ECD4Y8RZViB9jFJShYp5l,0,1,Photos,,,,,Lifetime,180,96,13,13,0,0,10,7,3,,,,,,,
122106886545185509,61585565286734,"JuanKada Star","⏰ Counting down, Star Babies!

Sama-sama tayo sa Color Game LIVE! 10PM–6AM!

Don't miss the exciting games, exclusive prizes, at ultimate fun! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,"01/10/2026 06:19",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02tGWKFUPzU2AsNxVnRY66aRi1MTV8P2RWLMSdP4NQazimLa67x3jxcDADAUUPcCQel,0,0,Photos,,,,,Lifetime,504,254,39,23,9,7,21,14,7,,,,,,,
122106849753185509,61585565286734,"JuanKada Star","Yes, I’m the baddest alive 💅

Pero mas baddest pa rin ang mga Star Babies ko d’yan! 

Drop a ""⭐️"" if isa ka sa kanila!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Yes, I’m the baddest alive 💅

Pero mas baddest pa rin ang mga Star Babies ko d’yan! 

Drop a ""⭐️"" if isa ka sa kanila!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",11,"01/10/2026 03:01",mixed,https://www.facebook.com/reel/1241272821270462/,1,0,Videos,,,,,Lifetime,211,139,22,17,1,4,7,,7,,817.633,5.016,0,0,0,
122106796989185509,61585565286734,"JuanKada Star","Pag natagpuan, ’wag pakawalan minsan lang makahanap ng isang kakai-babe! ✨

Kaya manood na kayo palagi ng Color Game at abangan n’yo ako doon. ’Wag n’yo na ’ko pakawalan, Star Babies! 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚ 

#nocopyrightinfringementintendedmusicbelongstotherightfulowner","Pag natagpuan, ’wag pakawalan minsan lang makahanap ng isang kakai-babe! ✨

Kaya manood na kayo palagi ng Color Game at abangan n’yo ako doon. ’Wag n’yo na ’ko pakawalan, Star Babies! 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚ 

#nocopyrightinfringementintendedmusicbelongstotherightfulowner",40,"01/09/2026 22:10",mixed,https://www.facebook.com/reel/714805088140405/,1,0,Videos,,,,,Lifetime,387,308,37,25,6,6,12,,12,,3276.146,9.414,0,0,0,
122106759831185509,61585565286734,"JuanKada Star","Solid talaga ang saya at tawanan kapag kasama sina Juankada Shann at Juankada Papa Joe! 

Napatawa rin ba namin kayo sa live kanina? 😆✨ 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaShann #JuankadaPapaJoe",,0,"01/09/2026 18:12",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02Dp4bDqSbwXXiqi3GRFtd287L38GWRKnuSj1nmRTB1GT41oyJchQfw2bqrVbvnmyl,0,0,Photos,,,,,Lifetime,305,123,20,12,3,5,18,10,8,,,,,,,
122106635331185509,61585565286734,"JuanKada Star","Star Babies! 🌟

Ready na ba kayo? Mamaya, 10PM–6AM, sumali na at manood sa Color Game LIVE!

Kita-kits! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,"01/09/2026 07:08",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0xYrLeoCkrMX7z9RKao5q6YXVcVVuSsuxxnJQ8A3RvqJSNQXYBmTCRjbLzzdn8gWql,0,0,Photos,,,,,Lifetime,678,294,42,28,8,6,57,42,15,,,,,,,
122106569619185509,61585565286734,"JuanKada Star","Star Babies! Nag-enjoy ba kayo sa live namin ni Juankada Host Shann kanina?

Drop a ""⭐️"" kung naka-nood kayo ng live kanina 👀✨

#Juan365 #Juan365Studios  #AllInJuanSaSaya #Juankada #JuankadaStar #JuankadaShann #StarBabies",,0,"01/09/2026 03:00",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02PRBuvCM9zKTLquiQ7GZDhniykBDXThFaNZM9BpPz8E5tawczdnVi6XN3FPNP5m2Ul,0,0,Photos,,,,,Lifetime,268,120,28,16,5,7,16,12,4,,,,,,,
122106521673185509,61585565286734,"JuanKada Star","With my bestie, like everything fun 🎶

TikTok muna with Juankada host Shann! Join the trend na rin, Star babies ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaShann","With my bestie, like everything fun 🎶

TikTok muna with Juankada host Shann! Join the trend na rin, Star babies ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaShann",21,"01/08/2026 22:00",mixed,https://www.facebook.com/reel/2629348157461898/,1,0,Videos,,,,,Lifetime,354,225,37,28,5,4,20,,20,,2878.748,11.029,0,0,0,
122106438099185509,61585565286734,"JuanKada Star","⭐️ 𝐒𝐭𝐚𝐫 𝐁𝐚𝐛𝐢𝐞𝐬! ⭐️
𝐎𝐌𝐆 𝐠𝐮𝐲𝐬… 𝐤𝐮𝐧𝐠 𝐤𝐚𝐦𝐢 𝐚𝐧𝐠 𝐬𝐞𝐚𝐭𝐦𝐚𝐭𝐞 𝐦𝐨, 𝐚𝐛𝐬𝐞𝐧𝐭 𝐤𝐚 𝐛𝐚? 😱
comment “𝐘𝐄𝐒” or “𝐍𝐎”! 👀💥

Live ang 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 till 5AM sa Juan365 app & website! 🎨",,0,"01/08/2026 11:30",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02LjM46Dys3WPcHFdfgvbQC6vjvePW41TUJyoPcjDWuHt14wUfFc5Rk7dVN5sCpjeWl,0,0,Photos,,,,,Lifetime,2153,828,57,46,4,7,168,105,63,,,,,,,
122106384687185509,61585565286734,"JuanKada Star","Star Babies! Kita-kits tayo mamaya sa LIVE ng Color Game from 10PM–6AM! ⭐️

See you there! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,"01/08/2026 07:05",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0ZgiHpZpMpSEhvTwsYnxX3NgAGSyY1g1BDd5GmTKGgV131KCFLmshdxfGxFibUYcsl,0,0,Photos,,,,,Lifetime,1207,497,56,44,4,8,42,24,18,,,,,,,
122106340647185509,61585565286734,"JuanKada Star","Some people leave, some people stay… pero ako... gutom lang ako 😂

Tara samgyup, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Some people leave, some people stay… pero ako... gutom lang ako 😂

Tara samgyup, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",14,"01/08/2026 03:01",mixed,https://www.facebook.com/reel/852659351107222/,1,0,Videos,,,,,Lifetime,497,178,24,20,1,3,8,,8,,2361.686,5.963,0,0,0,
122106288531185509,61585565286734,"JuanKada Star","Sip, relax, repeat ☕💛

Kayo rin ba, Star babies, mahilig sa coffee?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Sip, relax, repeat ☕💛

Kayo rin ba, Star babies, mahilig sa coffee?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",25,"01/07/2026 22:00",mixed,https://www.facebook.com/reel/1196601555384497/,1,0,Videos,,,,,Lifetime,248,146,25,18,3,4,11,,11,,1414.576,6.934,0,0,0,
122106255501185509,61585565286734,"JuanKada Star","Follow Juan365 Studios for more updates ✨️⭐️🫰🫰",,0,"01/07/2026 17:00",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid028LJkGdAcpae5Qc1BBHPr9uuWQtYiCbdwNunkGMnHZzCsXeKZNCLFsZSJrY2ZnyTml,0,1,Photos,,,,,Lifetime,196,92,7,7,0,0,8,1,7,,,,,,,
122106255369185509,61585565286734,"JuanKada Star","Hindi lang kami babae.

BABAE kami — may boses, may pangarap, may lakas. 

Drop a “⭐️” kung proud din kayong maging babae, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Hindi lang kami babae.

BABAE kami — may boses, may pangarap, may lakas. 

Drop a “⭐️” kung proud din kayong maging babae, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",29,"01/07/2026 17:00",mixed,https://www.facebook.com/reel/1636849521065349/,1,0,Videos,,,,,Lifetime,464,167,57,41,10,6,12,,12,,2585.343,6.612,0,0,0,
