Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.22124E+17,6.15842E+13,Juankada Lance,"𝐒𝐢𝐧𝐨 𝐤𝐚𝐲𝐚 𝐚𝐧𝐠 𝐬𝐮𝐬𝐮𝐧𝐨𝐝 𝐧𝐚 𝐦𝐚𝐬𝐚𝐬𝐚𝐥𝐬𝐚👌

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ",,0,2/1/2026 15:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02SepuocNVJysowNjrkT2vpq3TZjzSryiCUf2YLMTCXYd31ygGso6jw6LC2TgamvP8l&id=61584243275518,0,0,Photos,,,,,Lifetime,148,80,15,12,2,1,6,,6,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ","𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ",30,2/2/2026 2:00,N/A,https://www.facebook.com/reel/1685818479492495/,1,0,Videos,,,,,Lifetime,64,50,10,8,2,0,9,,9,0,418.296,7.746,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,Mga taga piga ng kalamansi🤣,,0,2/2/2026 13:28,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02aiuEWFAYJgTC4SrCjb76EM4FniJai8PC8U272Lz98DvT76nXtcP7VKACZLfT8Pg9l&id=61584243275518,0,1,Photos,,,,,Lifetime,138,65,9,8,1,0,11,6,5,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐥𝐢𝐭𝐚𝐧, 𝐬𝐚𝐲𝐚, 𝐚𝐭 𝐠𝐨𝐨𝐝 𝐯𝐢𝐛𝐞𝐬 lang with these amazing peeps. 
Ready na ba kayo sa next level ng fun? Let’s go, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚! 🎉✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #JuankadaStar #JuankadaJedi #JuankadaZia",,0,2/2/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02qMaCHBDAfSvFHrDnAVtRX9nNPo2rYF6gkodXUpD3eZx2hHe1PTj3kHyMpYTVeHQhl&id=61584243275518,0,0,Photos,,,,,Lifetime,167,78,13,11,1,1,4,,4,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality","𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality",16,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1415966463394212/,1,0,Videos,,,,,Lifetime,60,33,9,8,1,0,3,,3,0,357.9,9.418,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending","𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending",16,2/3/2026 16:00,N/A,https://www.facebook.com/reel/1663409648357397/,1,0,Videos,,,,,Lifetime,58,35,6,5,1,0,2,,2,0,251.2,5.841,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐀𝐧𝐚𝐤 𝐮𝐩𝐨 𝐤𝐚𝐣𝐚𝐧 𝐩𝐢𝐜𝐭𝐮𝐫𝐚𝐧 𝐤𝐢𝐭𝐚!📸

#JuankadaLance #picturechallenge #fyp #mentality #trending",,0,2/3/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02DThbsihTA185sxNratfQRyzJLddk9kmUz1cyek68Nct1N7eTmYq5wLrx8rCsMsGgl&id=61584243275518,0,0,Photos,,,,,Lifetime,132,64,8,6,1,1,2,,2,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels","𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels",15,2/4/2026 2:00,N/A,https://www.facebook.com/reel/1565619361139917/,1,0,Videos,,,,,Lifetime,37,31,5,5,0,0,4,,4,0,186.866,6.443,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending","𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending",16,2/4/2026 18:00,N/A,https://www.facebook.com/reel/1578893929990109/,1,0,Videos,,,,,Lifetime,65,35,9,6,3,0,7,,7,0,464.384,10.554,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐌𝐨𝐫𝐞 𝐞𝐬𝐩𝐫𝐞𝐬𝐬𝐨, 𝐥𝐞𝐬𝐬 𝐝𝐞𝐩𝐫𝐞𝐬𝐬𝐨📸☕

#JuankadaLance #Juan365Studios  #coffeetime #fyp",,0,2/4/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02HEmynGhMTmfWdzG2G33zfE8wqaFscQdNQm4tHGwAsHjf1N64rgfTwGascx1rxWxTl&id=61584243275518,0,0,Photos,,,,,Lifetime,92,43,6,5,0,1,0,,,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback","𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback",21,2/5/2026 2:00,N/A,https://www.facebook.com/reel/1305082931423051/,1,0,Videos,,,,,Lifetime,63,40,8,6,2,0,6,,6,0,424.162,9.64,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐒𝐪𝐮𝐚𝐝 𝐢𝐧, 𝐬𝐭𝐫𝐞𝐬𝐬 𝐨𝐮𝐭. 🔥

#JuankadaLance #JuankadaLigaya #JuankadaJedi #JuankadaAlexchoozy #picture #squad #fyp",,0,2/5/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02FDvQBR8W7E6HLqv1FsXrX77Cw17kfxJWbmS9HQneQKE5Xoe1xyXcU2QTv7qnc9FWl&id=61584243275518,0,0,Photos,,,,,Lifetime,176,78,9,6,2,1,5,,5,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐁𝐞𝐡𝐢𝐧𝐝 𝐞𝐯𝐞𝐫𝐲 𝐫𝐞𝐬𝐮𝐥𝐭 𝐢𝐬 𝐚 𝐩𝐫𝐨𝐜𝐞𝐬𝐬 𝐧𝐨𝐛𝐨𝐝𝐲 𝐜𝐥𝐚𝐩𝐬 𝐟𝐨𝐫.

#JuankadaLance #trending #fyp #reels","𝐁𝐞𝐡𝐢𝐧𝐝 𝐞𝐯𝐞𝐫𝐲 𝐫𝐞𝐬𝐮𝐥𝐭 𝐢𝐬 𝐚 𝐩𝐫𝐨𝐜𝐞𝐬𝐬 𝐧𝐨𝐛𝐨𝐝𝐲 𝐜𝐥𝐚𝐩𝐬 𝐟𝐨𝐫.

#JuankadaLance #trending #fyp #reels",16,2/6/2026 2:00,N/A,https://www.facebook.com/reel/747411145113482/,1,0,Videos,,,,,Lifetime,164,144,10,8,2,0,10,,10,0,685.605,4.728,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"Unli sa panalo, Unli sa saya? dito lang yan sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞🦾

#Juan365 #JuankadaLance #Juan365ColorGame #reels","Unli sa panalo, Unli sa saya? dito lang yan sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞🦾

#Juan365 #JuankadaLance #Juan365ColorGame #reels",11,2/6/2026 16:00,mixed,https://www.facebook.com/reel/1400785118192532/,1,0,Videos,,,,,Lifetime,41,25,8,8,0,0,0,,,0,126.971,4.378,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐀𝐋𝐋 𝐈𝐍 𝐉𝐔𝐀𝐍 𝐒𝐀 𝐒𝐀𝐘𝐀! dito lang sa  𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄!

#Juan365 #JuankadaLance #Juan365ColorGame",,0,2/6/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid029Pb6FYxi1zEZNdE5pg5nTbjHK3acsDLBX7TPL1BsfxfQ3Smcxqp9v7jWBXqk3Jbhl&id=61584243275518,0,0,Photos,,,,,Lifetime,132,62,12,9,2,1,4,1,3,0,,,,,,,,
1.22126E+17,6.15841E+13,Juankada Ligaya,"First day of 2026 pa lang, pero panalo na agad ang aura at saya.

Slaying looks, unstoppable charm, at walang kupas na energy 🔥✨
Our Juankada Host Ligaya is serving ganda + saya + confidence all in one frame 💃💎

👉 Comment “LIGAYA” kung ready ka na to Slay ngayong 2026!

#JuankadaHostLigaya #Juan365 #Hello2026",,0,12/31/2025 16:21,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid038MCE6FhBCV2UfvSJHMLiQ2ok57ULFJPRVzQqmehBaQTSF9C8b3NxF79CbXbYb3kQl,0,0,Photos,,,,,Lifetime,542,244,36,32,4,0,31,16,15,0,,,,,,,,
1.22153E+17,6.15841E+13,Juankada Ligaya,Awra,"Awra muna tayo for today ☺️

 #fyp #trendingreel #highlights #Ligaya",9,2/6/2026 3:00,N/A,https://www.facebook.com/reel/1425922139190316/,1,0,Videos,,,,,Lifetime,23636,15585,1577,1450,106,21,466,,466,0.07,92889.046,5.458,0,,,,,
1.22152E+17,6.15841E+13,Juankada Ligaya,oho,"inuubo na ba ang lahat?😭

#fyp #trendingreel #dancechallenge #Ligaya",15,2/5/2026 3:01,N/A,https://www.facebook.com/reel/1605474620458926/,0,0,Videos,,,,,Lifetime,119579,88544,9044,8723,166,155,2916,,2915,0.48,652421.756,7.35,0,,,1,,
1.22151E+17,6.15841E+13,Juankada Ligaya,Happy 30k mga luvs ko!! Thank you so much! Mahal ko kayo!! 🥰😘❤️,,0,2/4/2026 18:21,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid07qP7XNT2cravhsQqvHieaq7Tppaad3VXobi2hrDZJ8FJPUwXybfV3CGFqf2CXZUgl,0,0,Photos,,,,,Lifetime,4873,2942,187,138,39,10,176,19,157,0.01,,,,,,,1,
1.2215E+17,6.15841E+13,Juankada Ligaya,Bigguy,"Sino pwede maging big guy ko jan?😜

#fyp #trendingreel #Ligaya #highlights",15,2/4/2026 3:00,N/A,https://www.facebook.com/reel/1866293864055257/,0,0,Videos,,,,,Lifetime,143628,111269,13665,13273,257,135,2604,,2604,0.08,810333.859,7.361,0,,,,,
1.22149E+17,6.15841E+13,Juankada Ligaya,SUNGIT MO NAMAN,"Bakit ba kasi ayaw mo kong pansinin? 🥺

#highlights #fypシ #followers #trendingreel",11,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1557381941978952/,1,0,Videos,,,,,Lifetime,18580,14733,1525,1417,88,20,266,,266,0.01,69683.996,4.655,0,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,meet the parents,"Pasado na ba ako kila mama mo? 🥰

#trendingreel #followers #highlights #fypシ",15,2/2/2026 2:00,N/A,https://www.facebook.com/reel/1377800227003055/,0,0,Videos,,,,,Lifetime,23207,17707,1604,1462,128,14,425,,425,0.02,130164.478,6.989,0,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Juankada Ligaya updated her cover photo.,,0,2/1/2026 4:27,N/A,https://www.facebook.com/photo.php?fbid=122147968119135583&set=a.122100489423135583&type=3,0,0,Photos,,,,,Lifetime,0,0,35,32,3,0,0,,,0,,,,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Gusto mo ba ng LIGAYA this valentines day? 🙈🥰,,0,2/1/2026 4:24,N/A,https://www.facebook.com/photo.php?fbid=122147967417135583&set=a.122100486537135583&type=3,0,0,Photos,,,,,Lifetime,1841,967,102,72,28,2,55,3,52,0,,,,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Sweetgurl,"Gusto mo ba yung ganito ka sweet? 😛

#fyp #trendingreel #dancechallenge #Ligaya",20,1/31/2026 3:48,N/A,https://www.facebook.com/reel/2177213443052786/,0,0,Videos,,,,,Lifetime,43665,34427,3948,3777,136,35,652,,652,0.01,263627.894,7.558,0,,,,,
1.22146E+17,6.15841E+13,Juankada Ligaya,Pretty,"Do u hate me coz i'm beautiful?🥺

#Ligaya #trendingreel #fyp #followers #beauty",13,1/30/2026 2:00,N/A,https://www.facebook.com/reel/955358730221745/,1,0,Videos,,,,,Lifetime,35807,27891,3259,3065,154,40,630,,630,0.01,140875.842,4.918,0,,,,,
1.22144E+17,6.15841E+13,Juankada Ligaya,shake,"ganito ba mag shake?

#fyp #dancechallenge #Ligaya #trendingreel",12,1/28/2026 2:00,N/A,https://www.facebook.com/reel/1220536520035038/,1,0,Videos,,,,,Lifetime,19048,12519,2120,1989,93,38,363,,363,0.02,96911.763,6.709,0,,,,,
1.22143E+17,6.15841E+13,Juankada Ligaya,potacca,"pwede na ba to?

#fypシ #Ligaya #followers #trendingreel #dancechallenge",15,1/27/2026 2:00,N/A,https://www.facebook.com/reel/864613853115302/,1,0,Videos,,,,,Lifetime,14886,9539,1261,1143,101,17,334,,334,0.01,80590.965,6.995,0,,,,,
1.22142E+17,6.15841E+13,Juankada Ligaya,Birthday Treat,"Birthday treat for myself, coz who will?😏

#fyp #trendingreel #followers #birthday",31,1/26/2026 2:00,N/A,https://www.facebook.com/reel/2622675108110476/,1,0,Videos,,,,,Lifetime,11282,9047,625,546,69,10,99,,99,0,39705.725,4.007,0,,,,,
1.22141E+17,6.15841E+13,Juankada Ligaya,Birthday Salsa,"Sino mag Sa-Salsa ngayong Birthday ko?!🤭

#fyp #birthday  #trendingreel #followers #highlights",21,1/24/2026 21:40,N/A,https://www.facebook.com/reel/2261064087753743/,0,0,Videos,,,,,Lifetime,77940,59100,7120,6727,332,61,982,,982,0.01,482628.061,7.679,0,,,,,
1.22141E+17,6.15841E+13,Juankada Ligaya,Pick,"What's your pick?

#fyp #trendingreel #followers #Ligaya #hairtok",11,1/24/2026 3:25,N/A,https://www.facebook.com/reel/2083600529105674/,0,0,Videos,,,,,Lifetime,106183,72186,5956,5673,198,85,1398,,1398,0,480576.868,6.325,0,,,,,
1.22141E+17,6.15841E+13,Juankada Ligaya,"Happy 10k mga luvs ko! 😍😍😍 

#fypシ #followers #Ligaya",,0,1/23/2026 23:26,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02kk1SQe7LADxDFcoi4QQ3G1x4XhjjomvQ9hgumWxucoV73wY7cxXb28uRxwA3bXJ6l,0,0,Photos,,,,,Lifetime,2654,1434,112,84,26,2,79,12,67,0,,,,,,,,
1.2214E+17,6.15841E+13,Juankada Ligaya,Pov,"lalabas ka pa ba?😉

#fypシ  #trendingreel  #followers  #Ligaya",15,1/23/2026 3:20,N/A,https://www.facebook.com/reel/4452256275004971/,0,0,Videos,,,,,Lifetime,47592,32912,1950,1798,116,36,876,,876,0,290224.712,8.33,0,,,,,
1.22138E+17,6.15841E+13,Juankada Ligaya,saksakan,"Saksakan ng? 🤭 

#fypシ  #trendingreel  #followers  #Ligaya",15,1/22/2026 3:29,N/A,https://www.facebook.com/reel/1903370000307690/,0,0,Videos,,,,,Lifetime,90519,64548,6396,6155,178,63,1223,,1223,0,488516.142,6.934,0,,,,,
1.22138E+17,6.15841E+13,Juankada Ligaya,Juankada,"Diring diri yarn?😆 @[61584482528597:2048:Juankada Shann]🙄

#trendingreel #fypシ #followers #Ligaya #collab",13,1/21/2026 4:00,N/A,https://www.facebook.com/reel/1197463825788343/,0,0,Videos,,,,,Lifetime,9460,7841,177,161,14,2,63,,63,0,35735.501,4.51,0,,,,,
1.22137E+17,6.15841E+13,Juankada Ligaya,Marikit,"Bigyan ko ng kulay yung mundo mo?

#trendingreel #followers #Ligaya #Binibini #fypシ",25,1/20/2026 2:00,mixed,https://www.facebook.com/reel/1233276628748811/,1,0,Videos,,,,,Lifetime,8631,7543,244,217,19,8,56,,56,0,33844.774,4.491,0,,,,,
1.22137E+17,6.15841E+13,Juankada Ligaya,Lucky Color or mas Lucky kay Ligaya? 🥰,,0,1/19/2026 20:30,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0Jnz41fNFteAZoJVVmysXmHdNdTVBotXuPoyVteawuUiLXb7ieb4Z9LYeWbaAXL65l,0,1,Photos,,,,,Lifetime,1213,588,50,42,6,2,12,,12,0,,,,,,,,
1.22136E+17,6.15841E+13,Juankada Ligaya,GRWM,"GRWM! Jogging papunta sa di inaasahan 😆
sino naka relate?

 #Ligaya #jogging #followers #grwm #trendingreel #foodie",39,1/19/2026 2:00,mixed,https://www.facebook.com/reel/4206775876263834/,1,0,Videos,,,,,Lifetime,17625,10122,759,674,71,14,245,,245,0,161207.297,12.225,0,,,,,
1.22136E+17,6.15841E+13,Juankada Ligaya,"Maganda ba yung view?🙈

#Ligaya #followers #cityviews #photographychallenge #sexy",,0,1/18/2026 3:33,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0aaGsJDoQZ6sv7az9qskYrRTzYuUZZekUTchq52hhqbARaY3aL83XP1cRzbDc3UrFl,0,0,Photos,,,,,Lifetime,3941,1860,161,128,23,10,272,185,87,0,,,,,,,1,
1.22136E+17,6.15841E+13,Juankada Ligaya,BabyLhia,"Baby lika? 😉

 #Ligaya #FollowNow #followers #dancechallenge #trendingreel",15,1/17/2026 19:00,mixed,https://www.facebook.com/reel/891205176933822/,1,0,Videos,,,,,Lifetime,14332,9216,628,562,52,14,109,,109,0,71569.723,6.389,0,,,,,
1.22136E+17,6.15841E+13,Juankada Ligaya,Juankada Ligaya's Video,,31,1/16/2026 20:47,N/A,https://www.facebook.com/reel/1437797054441440/,0,0,Videos,,,,,Lifetime,10147,7911,770,721,39,10,178,,178,0,60164.677,6.924,0,,,,,
1.22135E+17,6.15841E+13,Juankada Ligaya,LaLhia,"Labubu or Ako?🥺

#juankadahostligaya #Ligaya #FollowNow #Lovelots #fyp #followers #Labubu",8,1/16/2026 4:30,N/A,https://www.facebook.com/reel/24773698645636916/,1,0,Videos,,,,,Lifetime,7641,6485,147,123,18,6,49,,49,0,16761.72,2.572,0,,,,,
1.22135E+17,6.15841E+13,Juankada Ligaya,Bebot,"What if ako nalang yung bebot mo?

#juankadahostligaya #Ligaya #FollowNow #Lovelots #fyp #followers",15,1/15/2026 19:00,N/A,https://www.facebook.com/reel/1996770417568009/,1,0,Videos,,,,,Lifetime,18806,6771,1014,956,45,13,53,,53,0,34779.972,3.595,0,,,,,
1.22135E+17,6.15841E+13,Juankada Ligaya,"Kung ako ba teacher mo papasok ka?🤭 

#juankadahostligaya #Ligaya #FollowNow #Lovelots #fyp #followers",,0,1/15/2026 3:12,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0zCCvdiqRs4XxEPvdxxGmTftKEBzAdexBVLdNAA8cgcVbUSZzzScVo4CuXYreKQ1nl,0,0,Photos,,,,,Lifetime,1534,615,1732,1698,31,3,76,31,44,0,,,,,,1,1,
1.22134E+17,6.15841E+13,Juankada Ligaya,Sexbomb LIGAYA,"Ang nawawalang member ng sexbomb! 😆

#JuankadaHostLigaya #Ligaya #FollowNow #Lovelots #fyp #followers #juankadaligaya
 #sexbomb",52,1/14/2026 19:00,N/A,https://www.facebook.com/reel/1420230146122556/,1,0,Videos,,,,,Lifetime,20421,8137,1048,999,40,9,89,,89,0,83727.693,7.599,0,,,,,
1.22134E+17,6.15841E+13,Juankada Ligaya,Juankada Ligaya's Video,,59,1/13/2026 20:00,N/A,https://www.facebook.com/reel/1203701448084404/,0,0,Videos,,,,,Lifetime,2735,1103,97,78,16,3,68,,68,0,26969.622,10.58,0,,,,,
1.22133E+17,6.15841E+13,Juankada Ligaya,"Gusto mo saputan kita? saputan ng swerte🕸️😉

Watch us on LIVE now LUVS! 🕷️

Check our Juan365 App or Website, JOIN US NOW LUVSS! 🌸

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #JuankadaHostLigaya #Ligaya #FollowNow #Lovelots #fyp #followers #FriendlyNeighborhood",,0,1/13/2026 2:00,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0gwBmr4wCRdyPXou1KeWYcjWWhB9LgB9wrJogUzncm6vE6A43i75Vp4hBzDssjEbil,0,0,Photos,,,,,Lifetime,1095,515,79,63,13,3,37,7,30,0,,,,,,,1,
1.22133E+17,6.15841E+13,Juankada Ligaya,"With great power comes main character energy 🕸️

It’s your friendly neighborhood LIGAYAAA~ 

Share, Heart, and Follow now Luvs! Don’t miss me sa ating LIVE mamayang 2PM 🤩

#LigayaLuvs #JuankadaHostLigaya #Ligaya #FollowNow #Lovelots #fyp #followers #FriendlyNeighborhood","With great power comes main character energy 🕸️

It’s your friendly neighborhood LIGAYAAA~ 

Share, Heart, and Follow now Luvs! Don’t miss me sa ating LIVE mamayang 2PM 🤩

#LigayaLuvs #JuankadaHostLigaya #Ligaya #FollowNow #Lovelots #fyp #followers #FriendlyNeighborhood",13,1/12/2026 20:44,N/A,https://www.facebook.com/reel/854102160765030/,0,0,Videos,,,,,Lifetime,5292,5595,243,223,16,4,24,,24,0,16658.725,3.454,0,,,,,
1.22133E+17,6.15841E+13,Juankada Ligaya,"Hello LUVS~!

Songerist naman ang atake! 🥰💖

Nood na ng LIVE natin! Para makita nyo naman ang dancerist mode. Go Visit our Juan365 App or Website. Makikulit na saamin LIVE 😁

#LigayaLuvs #JuankadaHostLigaya #Ligaya #FollowNow #Lovelots #fyp #followers #Songerist","Hello LUVS~!

Songerist naman ang atake! 🥰💖

Nood na ng LIVE natin! Para makita nyo naman ang dancerist mode. Go Visit our Juan365 App or Website. Makikulit na saamin LIVE 😁

#LigayaLuvs #JuankadaHostLigaya #Ligaya #FollowNow #Lovelots #fyp #followers #Songerist",101,1/12/2026 2:46,uploaded,https://www.facebook.com/reel/896615896180000/,0,0,Videos,,,,,Lifetime,2297,7016,464,436,21,7,91,,91,0,16569.323,7.886,0,,,,,
1.22133E+17,6.15841E+13,Juankada Ligaya,"Pretty in White~

Join us on our LIVE, and let’s see if white is your LUCKY COLOR 🤍

Check our Juan365 App or Website Luvss!

#LigayaLuvs #JuankadaHostLigaya #Ligaya #FollowNow #Lovelots #fyp #followers #Songerist",,0,1/11/2026 20:00,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0cah8oVzG34M8TEdm1RSC4iWfTqSmUunLEiPeAcKufiQ1sovA5CiVrVg1ru4eM5Tvl,0,0,Photos,,,,,Lifetime,1441,607,70,62,4,4,52,23,24,0,,,,,,5,,
1.22132E+17,6.15841E+13,Juankada Ligaya,"𝐖𝐡𝐨’𝐬 𝐭𝐡𝐢𝐬 𝐠𝐢𝐫𝐥 𝐢𝐧 𝐑𝐄𝐃? ❤️

Hmmm… is it the LUCKY COLOR? 
It’s your Lucky Ligayaaa~🌸

See you on LIVE! Visit our APP or Website para mas exciting ang inyong color game 🥰

#LigayaLuvs #JuankadaHostLigaya #Ligaya #FollowNow #Lovelots #fyp #followers",,0,1/11/2026 2:00,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02RgFoWdRER4My2mfYqVvg4u3B6VvayJgLzG1ReGy2wjLinJunExEssK5xbvCFpSHJl,0,0,Photos,,,,,Lifetime,994,470,1703,1688,10,5,60,35,19,0,,,,,,6,,
1.22132E+17,6.15841E+13,Juankada Ligaya,"𝐄𝐘𝐘𝐘𝐘𝐘 𝐁𝐈𝐓𝐈𝐍 𝐁𝐀? 🤭

Abangan na sa 𝗟𝗜𝗩𝗘 ng 𝗖𝗢𝗟𝗢𝗥 𝗚𝗔𝗠𝗘 para di ka na mabitin. Let’s Goooo! See you there LUVS~ 🤩

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #JuankadaHostLigaya #Ligaya #FollowNow #Lovelots #fyp #followers","𝐄𝐘𝐘𝐘𝐘𝐘 𝐁𝐈𝐓𝐈𝐍 𝐁𝐀? 🤭

Abangan na sa 𝗟𝗜𝗩𝗘 ng 𝗖𝗢𝗟𝗢𝗥 𝗚𝗔𝗠𝗘 para di ka na mabitin. Let’s Goooo! See you there LUVS~ 🤩

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #JuankadaHostLigaya #Ligaya #FollowNow #Lovelots #fyp #followers",15,1/10/2026 20:00,mixed,https://www.facebook.com/reel/3065816613624693/,1,0,Videos,,,,,Lifetime,5072,5252,303,289,9,5,51,,51,0,16066.37,3.685,0,,,,,
