Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.22106E+17,6.15856E+13,JuanKada Star,Perfect talaga 🔥❤️,,0,1/5/2026 18:51,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0ygwZXHgdmuSkkteQEJG3v2YSzxpiPqHgDv6KwvkoUKT1HiBKbYTumqDaNMaPemxCl,0,1,Photos,,,,,Lifetime,282,126,9,5,1,3,2,1,1,,0,,,,,,,
1.22106E+17,6.15856E+13,JuanKada Star,"If you see this, it’s your sign to join the fun! ✨

Abangan niyo ko sa Color Game!
Download the Juan365 App sa Play Store and App Store — then watch me live! 📲

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","If you see this, it’s your sign to join the fun! ✨

Abangan niyo ko sa Color Game!
Download the Juan365 App sa Play Store and App Store — then watch me live! 📲

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",12,1/5/2026 17:00,mixed,https://www.facebook.com/reel/1373359894569140/,1,0,Videos,,,,,Lifetime,983,352,50,44,2,4,14,14,,,0,4290.142,5.667,0,0,0,,
1.22105E+17,6.15856E+13,JuanKada Star,"Stop scrolling at mag-join na, Star Babies! ✨

Color Game LIVE na! Catch me from 6AM–2PM at sabay-sabay tayong mag-ALL IN sa SAYA! 🔥

Wala pa ang app? Download na ang Juan365 now sa App Store & Play Store!","Stop scrolling at mag-join na, Star Babies! ✨

Color Game LIVE na! Catch me from 6AM–2PM at sabay-sabay tayong mag-ALL IN sa SAYA! 🔥

Wala pa ang app? Download na ang Juan365 now sa App Store & Play Store!",10,1/4/2026 16:48,N/A,https://www.facebook.com/reel/1424385785877905/,0,0,Videos,,,,,Lifetime,364,227,11,11,0,0,2,2,,,0,1411.981,4.971,0,0,0,,
1.22105E+17,6.15856E+13,JuanKada Star,Live now at 6am-2pm. See you Star Babies 🫶🫰❤️,,0,1/4/2026 15:05,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid04PRR6AeVVSjm8UPYMBio2d9EdXzkWYeNZ8gxxZKAW2vRGnVAHTnXDy71Yx2LZqfkl,0,1,Photos,,,,,Lifetime,306,144,11,10,1,0,13,4,9,,0,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,,,0,1/4/2026 14:19,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Tsbip3TR3RNp88s36Jp1n5BvtskP2NhRLgzvkVr7X6NLkDn5MREJGqYw8p3n3kgol,0,1,Photos,,,,,Lifetime,188,106,6,6,0,0,0,,,,0,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Star Babies! Sana nag-enjoy kayo sa Color Game Live kanina kasama sina JuankadaPapa Joe at Juankada Jedi! ✨

Masaya ba kayo habang naglaro? 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/4/2026 2:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid09RfhUWKPokf6tAZ7LefFVCvZnKsXu2VN1VGsyAkqTTCXV5q2iyXbQRZm6maWc9eXl,0,0,Photos,,,,,Lifetime,458,189,14,12,1,1,21,8,13,,0,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,🔥,"Sino ba naman nga ang ’di mahuhumaling sa ganda ko at gaan sa loob, diba Star babies? 💫⭐️

Heart react niyo nga 'to if you agree 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ #reelschallenge #highlights #followersreels #foryoupageシ",21,1/4/2026 1:04,N/A,https://www.facebook.com/reel/2058033188264950/,0,0,Videos,,,,,Lifetime,10921,939,1616,1584,23,9,59,59,,,0,44184.135,8.756,0,0,0,,
1.22105E+17,6.15856E+13,JuanKada Star,"Star Babies! 🌟 Checking in—kamusta kayo diyan?

Sending you light, love, and shining moments today 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Star Babies! 🌟 Checking in—kamusta kayo diyan?

Sending you light, love, and shining moments today 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",7,1/4/2026 0:23,N/A,https://www.facebook.com/reel/821548457603598/,0,0,Videos,,,,,Lifetime,530,273,25,18,6,1,14,14,,,0,1749.236,4.899,0,0,0,,
1.22105E+17,6.15856E+13,JuanKada Star,Iba ang saya at kulitan kapag kasama c Juankada Shann 😊🫶🫰❤️,,0,1/3/2026 23:12,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02RtP6V1K2BaDhgPiGMs8BQg9WHijJ26W1H4k5kVtf1MSMFzz8rTXkVWVnAc2733Qcl,0,1,Photos,,,,,Lifetime,230,124,8,8,0,0,8,1,7,,0,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,🫰🫶❤️,,0,1/3/2026 19:09,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0mmXpzCTUGSaUMeHWSnEFSDoxDeJ7kTG6J1aSeGkd8sVPZ8S6QyeoDWEP3jpJ54jul,0,1,Photos,,,,,Lifetime,181,106,6,6,0,0,3,1,2,,0,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,🫶🫰❤️,,0,1/3/2026 19:09,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02nEQ184ry49g5BG9R6ixfPrRHNP6Jhrcayfa6JHrLC31RhELLrRnfbotMBT3t2gjJl,0,1,Photos,,,,,Lifetime,179,107,7,6,0,1,4,3,1,,0,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Set your alarms na para hindi mahuli sa fun! 🌟

What’s up, Star Babies?! 🎉 Color Game LIVE is on! 

Catch me 6AM–2PM for colors, fun, and prizes!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/3/2026 14:35,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0ZPutaU6Px5gMrLZYbnNG75QEvGnkDiyRVpayzxrvgNooEdbHztogFURn2pTtQnqsl,0,0,Photos,,,,,Lifetime,1191,535,33,29,0,4,46,16,30,,0,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,⭐️,"Serving looks, serving energy, and maybe stealing your attention too! 🥰

Strong, fearless, unstoppable — that’s how we do it, Star Babies! Own your power every single day ⭐️🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",14,1/2/2026 20:07,N/A,https://www.facebook.com/reel/1574867356880699/,0,0,Videos,,,,,Lifetime,538,240,28,24,1,3,7,7,,,0,1732.385,3.766,0,0,0,,
1.22105E+17,6.15856E+13,JuanKada Star,JuanKada Star updated their cover photo.,,0,1/2/2026 18:38,N/A,https://www.facebook.com/photo.php?fbid=122104867689185509&set=a.122101646277185509&type=3,0,0,Photos,,,,,Lifetime,694,326,25,23,1,1,1,1,,,0,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Star Babies! Abangan niyo ako sa Color Game from 6AM–2PM! ⭐️✨ 

Marami pang shining moments ang mangyayari kaya stay tuned! 😎

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/2/2026 14:17,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02hnDwJVPYi4nz4iGYLMDzLcCT2QmKt17ihQKPwiNxECB7tVHtQmeCRdBU9ouxyEpQl,0,0,Photos,,,,,Lifetime,619,310,18,16,0,2,20,8,12,,0,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Salamat sa lahat ng sumama sa amin nina Juankada Alexchoozy, at Juankada Papa Joe sa live kanina! 😎

Nag-enjoy ba kayo, Star Babies? 🌟 Abangan niyo lang kami palagi sa Color Game para sa mas maraming fun, tawa, at syempre surpresa pa rin sa inyo!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/2/2026 2:11,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02z8iLxfGBbfeXoZZrFACgKSSfgkzS2UpSmrBFRG27zSnLp9ea93y533i6apD9hVuCl,0,0,Photos,,,,,Lifetime,405,190,22,19,2,1,31,20,11,,0,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Star Babies, nasaan na kayo? 👀🔥

Tara na! Live na live ako now sa Color Game!

See you there! 😍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/1/2026 16:52,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0waqwYhtbrpShdfYE9ckL713FU1jur7Y8fDdRJ6QTk8P8yVqcytnxUh9zNsma1vNtl,0,0,Photos,,,,,Lifetime,1303,540,38,35,0,3,104,51,53,,0,,,,,,,
1.22104E+17,6.15856E+13,JuanKada Star,"Kamusta, Star Babies? ⭐️

Sana masaya at puno ng good energy ang simula ng 2026 niyo! Sama-sama tayong mag shine this year 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,12/31/2025 21:14,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid03QCH4jXVBgErfioBhsaBBdwhNvoe94cJmCueJ9N4ZXd9kCCnuCbCxpWgiLuVZUZWl,0,0,Photos,,,,,Lifetime,311,139,10,9,0,1,5,2,3,,0,,,,,,,
1.22104E+17,6.15856E+13,JuanKada Star,"Good morning! 🌞 It’s your Juankada star ✨ Join me with Juankada Shann  and Sabbie—watch now on the Juan365 app and website!

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame",,0,12/31/2025 16:50,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0gZEoPDMJYMS7yWHgCENdunZt6UkWLVM4wksqXBhY5QhsLP8jghnfmsrYahj9sRk2l,0,0,Photos,,,,,Lifetime,1050,433,37,33,2,2,53,23,30,,0,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Pink mood, pretty vibe, confident heart 🌸

Sabay-sabay tayong mag-glow, Star Babies! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/2/2026 23:36,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02RwDosWaGA99aRxGSru8eae4iWK6b1WXNDRGoPGKzoWDzjUt9vMRCQSZkwZ8RtYKRl,0,0,Photos,,,,,Lifetime,456,178,37,27,7,3,40,15,25,,0,,,,,,,
1.22111E+17,6.15843E+13,Juankada Alexchoozy,"𝐁𝐞𝐬𝐭 𝐛𝐥𝐞𝐬𝐬𝐢𝐧𝐠 𝐰𝐞 𝐡𝐚𝐯𝐞 𝐢𝐬 𝐨𝐮𝐫 𝐌𝐨𝐦.

Always love and appreciate your parents, mga Ka-Chooziness! Date muna kami today! 😎✨

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #KaChooziness! #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes #GoodVibesOnly #Blessed #LoveYourParents",,0,1/6/2026 0:06,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02uQGZQbFeSkjfoPivdrMYAkHp8qXSvkKspypVGiEHxNa2aDbP87fiLDTu3AEEvRkxl,0,0,Photos,,,,,Lifetime,642,288,34,26,7,1,36,21,15,,0,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Focus on the things that no one can take away from you,"Focus on the things that no one can take away from you

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",15,2/13/2026 23:30,N/A,https://www.facebook.com/reel/1364161132419917/,0,0,Videos,,,,,Lifetime,21,7,0,0,0,0,0,,,,0,36.611,5.23,0,0,0,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"EveryJuan: “Love is in the Air”
Me: “Love is in the Dice 🥰”

Happy Valentines Day Choozers. See you today from 6am to 2pm! Lezzgooo ❤️

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #HappyValentinesDay",,0,2/13/2026 15:04,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0NeS29SK3td9GSKpwWkiTcHnNhy9vTcKrqvXXprDUQhKvhREB1ibdiZLwBJrpqzsWl,0,0,Photos,,,,,Lifetime,213,110,16,9,5,2,7,5,2,,0,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Friday D’ 13th? MALAS? NOOOO! Simulan naten ang araw ng PUNO NG SWERTE kasama ang MORNING SHIFT!

Join us today from 6am to 2pm! Tara na Choozers! ❤️

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/12/2026 15:28,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02tUyW2vajF5YyuqodtYrbWWdEUKscxVrD7v4S6wTunnVRCRxhzGNAuZZFScRSJyC8l,0,0,Photos,,,,,Lifetime,355,147,25,17,4,4,17,4,13,,0,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Kinakalawang na nganiii 🤣,"Kinakalawang na nganiii 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,2/11/2026 22:00,N/A,https://www.facebook.com/reel/1421935046341138/,0,0,Videos,,,,,Lifetime,148,105,14,11,3,0,12,12,,,0,852.926,8.201,0,0,0,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"It’s Thursday today choozers! Samahan nyo kaming Morning Shift from 6am to 2pm! Makisaya, makilaro at makipagtawanan kasama sina Juankada Ligaya, Juankada Jedi, Juankada Lance at yourstruly!

See you choozers! 💛🤍

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/11/2026 14:43,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02W2KJWGTsorhKqZKzG8ybbe5tV8FftNuRh4sZd9rw42Ae1iac4mG4QKpy2BPFUPknl,0,0,Photos,,,,,Lifetime,207,97,11,8,1,2,9,2,7,,0,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Self care and self love! Road to Barbie! Charessss! 🤍,"Self care and self love! 🤍

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",219,2/11/2026 2:00,N/A,https://www.facebook.com/reel/2419862691805280/,0,0,Videos,,,,,Lifetime,115,101,5,4,1,0,7,7,,,0,389.756,3.936,0,0,0,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Choozers, Thank you for this Wednesday with positive vibes, energy and prosperity! Join us tomorrow again from 6am to 2pm. 🤍💙

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/11/2026 0:29,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02meS3doVxVRzJNux8iojadBtKQqG5UB7dMG9wCyRFMnETLFxqZxb5K62CVjaWvABWl,0,0,Photos,,,,,Lifetime,222,103,7,7,0,0,10,2,8,,0,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Ayy 𝗕𝗶𝘁𝗶𝗻 🤭 with Juankada Ligaya

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #Juankadaligaya","Ayy 𝗕𝗶𝘁𝗶𝗻 🤭 with @[61584067509799:2048:Juankada Ligaya]

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #Juankadaligaya",12,2/10/2026 18:00,N/A,https://www.facebook.com/reel/968419002380100/,0,0,Videos,,,,,Lifetime,777,707,13,12,1,0,14,14,,,0,5648.292,7.888,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"𝗦𝗵𝗮𝗸𝗲 𝘀𝗵𝗮𝗸𝗲! 🥰 wiht Juankada Ligaya

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #Juankadaligaya","𝗦𝗵𝗮𝗸𝗲 𝘀𝗵𝗮𝗸𝗲! 🥰 wiht Juankada Ligaya

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #Juankadaligaya",15,2/9/2026 23:00,N/A,https://www.facebook.com/reel/1648460713244489/,0,0,Videos,,,,,Lifetime,351,224,15,11,3,1,18,18,,,0,2275.207,9.324,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Tuesday na! Colorgame Live na! See you today from 6am to 2pm choozers! With Team Morning Shift! 💚

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/9/2026 15:19,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0FTFRqFDyX6R8wmSVxKTsvJowRqYTKtJHRwkP4A1myMsxPY7MmDS8Qk7CRVuvwsCkl,0,0,Photos,,,,,Lifetime,504,234,10,8,2,0,27,14,13,,0,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,Negative yan Boi 🤣,"Negative yan Boi 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",13,2/9/2026 6:00,N/A,https://www.facebook.com/reel/929858893317921/,0,0,Videos,,,,,Lifetime,180,143,6,4,1,1,1,1,,,0,734.62,5.173,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Negative yan Boi 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","Negative yan Boi 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",13,2/9/2026 6:00,N/A,https://www.facebook.com/reel/1527233218822105/,0,0,Videos,,,,,Lifetime,123,111,4,3,1,0,3,3,,,0,394.056,3.615,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,Nag lolo-lu kaa? 🤣,"Nag lolo-lu kaa? 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",15,2/9/2026 3:30,N/A,https://www.facebook.com/reel/893371430213489/,0,0,Videos,,,,,Lifetime,152,139,8,5,2,1,2,2,,,0,780.493,6.003,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Restday is Pamper Day! Balik alindog, Balik Hosting bukas. See you choozers! 6am to 2pm

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/8/2026 23:15,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02txPP7o2AGAS52NZmzQ6zcNkpzP4warwsFP1FxwmHtFRzGRJW7XossHtBkrQXb3atl,0,0,Photos,,,,,Lifetime,373,193,8,6,1,1,14,8,6,,0,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,Listening skills 🤣,"Let’s try kung magegets kaagad ng mga co-host ko kahit puyat sila 🤣 Tongue twister nganiii! 🤣

#JuankadaAlexchoozy #Choozers #Followme #JuankadaDrae #JuankadaCharm #JuankadaPapaJoe",63,2/8/2026 16:00,N/A,https://www.facebook.com/reel/910425781495516/,0,0,Videos,,,,,Lifetime,107,103,7,5,1,1,9,9,,,0,1425,14.54,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"I 𝗹𝗼𝘃𝗲 𝘃𝗶𝗲𝘄 ❤️✨

#KamustaKayo #JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #ViewGoals #NatureVibes",,0,2/8/2026 3:44,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid025ebG6jRL4ofWshZNLEEUJwBLSagXNmyuoPewWpSzswtbzg9RL7eDiQZoeHEVEPKAl,0,0,Photos,,,,,Lifetime,264,140,1,1,0,0,4,2,2,,0,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,Ayokong nahihirapan ka. Ako nalang mag-salsa for you? 😜,"Ayokong nahihirapan ka. Ako nalang mag-salsa for you? 😜

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",14,2/7/2026 18:30,N/A,https://www.facebook.com/reel/1461488995700508/,0,0,Videos,,,,,Lifetime,182,155,8,6,1,1,4,4,,,0,883.479,6.135,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Minor + Major + 150! Gusto nyo maulit? Tara naaa! 🥰
Juankada host Drae sabit lang sa swerte kooo! 🤣",,0,2/7/2026 8:46,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0333Z2DDirhQn2MwjFqsnK8dsLsZS6CebH3mkRyRy97w8oY8RBvoDRPjxwhuRxF1aTl,0,1,Photos,,,,,Lifetime,93,43,5,5,0,0,1,1,,,0,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,NOW NA! 10pm to 5am ohhh! Lezzgooo! 🥰,,0,2/7/2026 8:43,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0hDTmN9WRUHW7jgPpRt7pt4SCapUnMiZoHipSnaRJBNvxN1a5jyxRBjrkqEeqfCQfl,0,1,Photos,,,,,Lifetime,70,30,1,1,0,0,2,2,,,0,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Sabay-sabay nating habulin ang swerte! Yiiihhaaaa! 🐎
Di ka magiging kawawang cowboy sa Team Night Shift 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/7/2026 8:03,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0m3bVzNe1mw7DrWmo3PwNiRwjsset3AKCba1ds4rnvHx4Le1uXFtYoi854yx57TKYl,0,0,Photos,,,,,Lifetime,453,244,10,8,0,2,11,2,9,,0,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Tita’s of Manila being tiktokerist with JuanKada Star and Juankada Juankada Zia🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Tita’s of Manila being tiktokerist with @[61585565286734:2048:JuanKada Star] and Juankada @[100068698221421:2048:Juankada Zia]🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",26,2/6/2026 18:34,N/A,https://www.facebook.com/reel/1313960733826020/,0,0,Videos,,,,,Lifetime,280,171,17,14,2,1,6,6,,,0,1840.962,7.833,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,Ready na sa 𝗝𝗨𝗔𝗡𝗸𝗮𝗱𝗮𝗢𝗞𝗘! Okay naba ganito ang background ng song nyo? 🤣,"Ready na sa 𝗝𝗨𝗔𝗡𝗸𝗮𝗱𝗮𝗢𝗞𝗘! Okay naba ganito ang background ng song nyo? 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #GoodVibesLang #JUANkadaOKE",27,2/6/2026 2:00,N/A,https://www.facebook.com/reel/4418567308464987/,0,0,Videos,,,,,Lifetime,266,197,16,13,3,0,10,10,,,0,2788.583,14.374,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,Ano ang ginagawa ng mga 𝗛𝗼𝘀𝘁 kapag break? ALAMIN,"Ano ang ginagawa ng mga 𝗛𝗼𝘀𝘁 kapag break? ALAMIN 🙄

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #BehindTheScenes",50,2/5/2026 21:25,N/A,https://www.facebook.com/reel/878726545151018/,0,0,Videos,,,,,Lifetime,134,89,9,5,4,0,9,9,,,0,1350.505,12.504,0,0,0,,
4.42578E+15,6.15843E+13,Juankada Alexchoozy,Juankada Alexchoozy's Video,,948,2/5/2026 15:02,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/videos/4425782657652670/,0,0,Live,,,,,Lifetime,181,113,21,17,3,1,9,9,,,0,3136.036,22.89,,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"TGIF today on Colorgame Live! Kita-kits tayo choozers from 6am to 2pm!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/5/2026 14:07,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02Ruh5eCjDUzrn99MceWwZBGQaxvfdiFNb2TCCpbdS4tocWwXnzxxSRgiTwnikUebWl,0,0,Photos,,,,,Lifetime,426,199,16,9,6,1,13,9,4,,0,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,Yung 2 days nalang taposs off mo na? 🤣,"Yung 2 days nalang tapos off mo na! Yehey! Excited much?🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #RelatableMoments",23,2/5/2026 3:00,N/A,https://www.facebook.com/reel/916141444402336/,0,0,Videos,,,,,Lifetime,134,117,11,11,0,0,1,1,,,0,637.463,5.848,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,Huli pero ‘di kulong? 𝗔𝗯𝗮𝗻𝗴𝗮𝗻 ang next ganap! 😜✨,"Huli pero ‘di kulong? 𝗔𝗯𝗮𝗻𝗴𝗮𝗻 ang next ganap! 😜✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #GoodVibesLang",23,2/4/2026 20:01,N/A,https://www.facebook.com/reel/1612544179931816/,0,0,Videos,,,,,Lifetime,175,147,12,12,0,0,3,3,,,0,855.924,5.985,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,𝗬𝗼𝘂 𝗺𝗶𝘀𝘀 𝗺𝗲?Or you just needed me? 🧐,"𝗬𝗼𝘂 𝗺𝗶𝘀𝘀 𝗺𝗲?Or you just needed me? 🧐

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #MissMoBaKo",6,2/4/2026 16:00,N/A,https://www.facebook.com/reel/1738237413752336/,0,0,Videos,,,,,Lifetime,194,122,9,9,0,0,5,5,,,0,666.475,5.247,0,0,0,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Morning Shift is ready to make your day extra special and extra colorful! Join us today from 6am to 2pm with Juankada Hosts Juankada Ligaya, Juankada Lance, Juankada Zia and yourstruly Juankada Alexchoozy 🤎🤍

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/4/2026 14:43,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid06dGmF92XKciWAwPqv2fTbXJdXwnRRE49h77pmdpAb4SDxU88R4dKAtX2oT847qevl,0,0,Photos,,,,,Lifetime,436,198,13,11,1,1,17,7,10,,0,,,,,,,
4.39251E+15,6.15843E+13,Juankada Alexchoozy,"Choozers, GOOD MORNING! See you from 6am to 2pm ❤️","Choozers, GOOD MORNING! See you from 6am to 2pm ❤️",894,2/4/2026 13:30,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/videos/4392509954407896/,0,0,Live,,,,,Lifetime,167,62,11,10,1,0,8,8,,,0,1350.279,11.252,,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,Join kayo here Choozer!! 💙 Good luck and enjoy.,,0,2/3/2026 21:17,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02e5xHg6Eq63up31S4UgPFDJzvz2yjkBH18QiVJ4SnZynMwCKzZjBjgUwyQqKsYgWjl,0,1,Text,,,,,Lifetime,85,58,10,10,0,0,23,23,,,0,,,,,,,
