Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Negative feedback from users: Hide
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Maliii! Hindi ganyan! Ayusin nyo sayaw 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Maliii! Hindi ganyan! Ayusin nyo sayaw 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",15,2/23/2026 21:31,N/A,https://www.facebook.com/reel/1908024913139664/,1,0,Videos,,,,,Lifetime,669,453,19,17,2,0,16,16,,0,4297.272,8.842,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Buksan mo para makapasok ako choozers! 🤭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Buksan mo para makapasok ako choozers! 🤭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",15,2/24/2026 4:30,mixed,https://www.facebook.com/reel/1219812056962708/,1,0,Videos,,,,,Lifetime,182,137,7,6,0,1,4,4,,0,867.753,5.823,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"KAILANGAN KITA 🎶

My own version of this song. Hope you like it Choozers! Please like, follow and share 💚

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","KAILANGAN KITA 🎶

My own version of this song. Hope you like it Choozers! Please like, follow and share 💚

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",194,2/24/2026 18:00,N/A,https://www.facebook.com/reel/2653859661649058/,0,0,Videos,,,,,Lifetime,86,85,4,3,1,0,5,5,,0,485.158,6.468,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"“Naging masaya at umulan ng papremyo kagabi, see you again mamaya choozers mula 10pm to 5am kasama ang Night Shift”

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/24/2026 23:07,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0R41dWPJ8ygo7EToW8wm8vnHwXBnh5ETmaAoiMimTqjzu3jjYEXg9M31kp1WBNL96l,0,0,Photos,,,,,Lifetime,558,259,11,7,3,1,30,16,14,0,,,,,,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,Lazy and Quiet Night?! Let’s paint the night colorful! 🥰 #JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy,Lazy and Quiet Night?! Let’s paint the night colorful! 🥰 #JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy,125,2/25/2026 3:00,N/A,https://www.facebook.com/reel/1475604460832532/,0,0,Videos,,,,,Lifetime,218,170,14,10,2,2,6,6,,0,2155.607,11.779,0,0,0,,,
1.22119E+17,6.15843E+13,Juankada Alexchoozy,"It hits different when the host knows how to bring the heat. 🌡🔥

Sino bias mo? Tag mo na!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",,0,2/26/2026 3:21,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid031obK5bnVXxY5bCn7kVuuJtwM1jRpEGcG3gVcGe8FzCSLSgYcCo5WzQRzKQ2fCp23l,0,0,Photos,,,,,Lifetime,576,264,11,8,2,1,12,4,8,0,,,,,,,,
1.22119E+17,6.15843E+13,Juankada Alexchoozy,"Orange is the color of what? Team Night Shift 🧡

Join us tonight from 10pm to 5am with Ligaya, Lance, Jedi and Alexchoozy 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/26/2026 6:58,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0nqaAZFaaDCd63aJd7EpaFdSxa2rTqPwKj8rkWcC8E6F15K6eJtu4QPGUqYnFe4FJl,0,0,Photos,,,,,Lifetime,263,137,9,8,1,0,18,7,11,0,,,,,,,,
1.22119E+17,6.15843E+13,Juankada Alexchoozy,"Color game live sa Juan365 pasok and saya mo here choozers! 💙🧡

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Color game live sa Juan365 pasok and saya mo here choozers! 💙🧡

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",23,2/26/2026 21:48,N/A,https://www.facebook.com/reel/1980764562792890/,0,0,Videos,,,,,Lifetime,98,74,9,7,2,0,6,6,,0,535.786,6.782,0,0,0,,,
1.22119E+17,6.15843E+13,Juankada Alexchoozy,"Your favorite host is back and ready to hype everyJUAN! 🎤✨See you later 10pm to 5am Choozers!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",,0,2/26/2026 23:51,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0jvWsQktYwKxidaM3Tkj9VHhudiLfFAAe6xk8cFy4Sn2WtLz8ryVYBKri75UUm9iYl,0,0,Photos,,,,,Lifetime,389,182,6,5,1,0,6,3,3,0,,,,,,,,
1.22119E+17,6.15843E+13,Juankada Alexchoozy,"Behind the scene choozers

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",,0,2/28/2026 2:19,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02hXVNCJaBrFzZ4zLcuZPA7BcPNVkNKeWR6QKAahXfVpJskhHXMLSfYf6WP6hwhDB9l,0,0,Photos,,,,,Lifetime,147,70,6,4,1,1,6,3,3,0,,,,,,,,
1.22119E+17,6.15843E+13,Juankada Alexchoozy,"Rehearsal ☺️

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Rehearsal ☺️

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",35,2/28/2026 4:30,mixed,https://www.facebook.com/reel/1100809225523335/,1,0,Videos,,,,,Lifetime,98,81,3,3,0,0,2,2,,0,385.204,4.377,0,0,0,,,
1.22119E+17,6.15843E+13,Juankada Alexchoozy,Thank you February! Hello MARCH! Wag bibitiw Juankada! Samahan nyo pa ren kami dito sa COLORGAME LIVE! 🥰,,0,2/28/2026 10:16,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02tMfc63oqqDMGXr8spfco1YLArnQQZKQxmSHFrGN5HUBH4uDgzn65s6piAjXo2eBel,0,0,Photos,,,,,Lifetime,245,112,11,8,1,2,10,5,5,0,,,,,,,,
1.22119E+17,6.15843E+13,Juankada Alexchoozy,"Pinili ako ikaw pinili ba? 

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Pinili ako ikaw pinili ba? 

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",10,2/28/2026 17:31,mixed,https://www.facebook.com/reel/857434927341045/,1,0,Videos,,,,,Lifetime,110,84,6,4,2,0,9,9,,0,417.886,4.803,0,0,0,,,
1.22119E+17,6.15843E+13,Juankada Alexchoozy,"Yung nagnonotes ka palang pero pinasukan kana ng call. 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Yung nagnonotes ka palang pero pinasukan kana ng call. 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",12,2/28/2026 20:31,mixed,https://www.facebook.com/reel/1631472718009172/,1,0,Videos,,,,,Lifetime,124,105,5,3,2,0,3,3,,0,469.867,4.474,0,0,0,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"Miss kaba? 🤭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","Miss kaba? 🤭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,1/31/2026 5:47,N/A,https://www.facebook.com/reel/797599220021115/,0,0,Videos,,,,,Lifetime,447,330,20,17,3,0,6,6,,0,2785.471,8.168,0,0,0,,,
1.22115E+17,6.15851E+13,Juankada Charm,"Basahin niyo yung POV, Lucky Charms!!! ✨

Be better everyday! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Basahin niyo yung POV, Lucky Charms!!! ✨

Be better everyday! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,1/31/2026 2:00,N/A,https://www.facebook.com/reel/881312228162226/,0,0,Videos,,,,,Lifetime,334,277,8,7,1,0,3,3,,0,1995.123,7.389,0,0,0,,,
1.22122E+17,6.15851E+13,Juankada Charm,"Yan ang very useful advice na galing sainyong Lucky Charm! 😂✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Yan ang very useful advice na galing sainyong Lucky Charm! 😂✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",15,2/28/2026 22:00,N/A,https://www.facebook.com/reel/4562170200677940/,0,0,Videos,,,,,Lifetime,28,19,3,2,1,0,1,1,,0,150.883,7.184,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Hire niyo na ko bilang drummer! 🥁

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Hire niyo na ko bilang drummer! 🥁

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/28/2026 2:00,N/A,https://www.facebook.com/reel/928784682866250/,0,0,Videos,,,,,Lifetime,18,12,1,1,0,0,1,1,,0,100.236,6.682,0,0,0,,,
1.22122E+17,6.15851E+13,Juankada Charm,"Ang aking 3 kahilingan ay... 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Ang aking 3 kahilingan ay... 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",9,2/27/2026 22:00,N/A,https://www.facebook.com/reel/779708908523049/,0,0,Videos,,,,,Lifetime,22,15,2,2,0,0,0,,,0,66.199,3.677,0,0,0,,,
1.22122E+17,6.15851E+13,Juankada Charm,"Bakit ba? 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Bakit ba? 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/26/2026 22:00,N/A,https://www.facebook.com/reel/25721190664240267/,0,0,Videos,,,,,Lifetime,39,24,5,4,1,0,2,2,,0,176.79,5.893,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Bakit ba? 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Bakit ba? 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/26/2026 22:00,N/A,https://www.facebook.com/reel/2025247451373859/,0,0,Videos,,,,,Lifetime,17,13,2,1,1,0,1,1,,0,65.014,4.643,0,0,0,,,
1.22122E+17,6.15851E+13,Juankada Charm,"Go! Go! Go! Juan365 Studio demure today for our OOTD para sa COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/25/2026 22:44,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0jxbCFNbAjfCo3NHBAj24JtiyaaXCGA66WAx6k5eWXVbThjjN2AKHUgrrHTa9FAHdl&id=61585109026232,0,0,Photos,,,,,Lifetime,101,64,8,6,1,1,4,3,1,0,,,,,,,,
1.22121E+17,6.15851E+13,Juankada Charm,"PSA lang Lucky Charms ha! 🫣

Ganyan ang gusto ko sana... 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","PSA lang Lucky Charms ha! 🫣

Ganyan ang gusto ko sana... 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/25/2026 22:00,N/A,https://www.facebook.com/reel/3403021556547281/,0,0,Videos,,,,,Lifetime,23,15,0,0,0,0,0,,,0,89.424,4.258,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Hindi man tinatamaan sa alak pero malakas talaga tama ko... pagdating sayo! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Hindi man tinatamaan sa alak pero malakas talaga tama ko... pagdating sayo! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/25/2026 2:00,N/A,https://www.facebook.com/reel/1282994697076122/,0,0,Videos,,,,,Lifetime,34,18,5,4,1,0,1,1,,0,250.383,10.015,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"I wanna try something new... with you? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","I wanna try something new... with you? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,2/24/2026 22:00,N/A,https://www.facebook.com/reel/1681647796612315/,0,0,Videos,,,,,Lifetime,39,28,4,3,1,0,3,3,,0,173.341,5.977,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Wala na nga eh... 😔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Wala na nga eh... 😔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,2/24/2026 3:00,N/A,https://www.facebook.com/reel/1659123845261543/,0,0,Videos,,,,,Lifetime,42,31,7,5,2,0,6,6,,0,181.128,5.327,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Uy! Take me on a date! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Uy! Take me on a date! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/23/2026 22:00,N/A,https://www.facebook.com/reel/1454480903022814/,0,0,Videos,,,,,Lifetime,39,29,9,8,1,0,3,3,,0,204.736,6.204,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Magpaparinig lang po sa isa diyan 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Magpaparinig lang po sa isa diyan 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,2/22/2026 22:05,N/A,https://www.facebook.com/reel/1284744370200688/,0,0,Videos,,,,,Lifetime,106,87,9,8,1,0,3,3,,0,478.663,5.439,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Kahit Young Stunna ako, been loving you since DAY 1! 💖🙌

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Kahit Young Stunna ako, been loving you since DAY 1! 💖🙌

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/22/2026 3:00,N/A,https://www.facebook.com/reel/2041391256422059/,0,0,Videos,,,,,Lifetime,95,84,10,8,2,0,3,3,,0,384.465,4.47,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"BINABAWI KO NA! 🙄

K lang naman diba Lucky Charms? 🥺

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","BINABAWI KO NA! 🙄

K lang naman diba Lucky Charms? 🥺

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,2/22/2026 0:00,N/A,https://www.facebook.com/reel/1497325428729661/,0,0,Videos,,,,,Lifetime,89,55,7,5,2,0,3,3,,0,284.831,4.594,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Go! Go! Go! Juan365 Studios!!! 🎊🎉

Cheerleader and atake natin today for our OOTD para sa COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/21/2026 6:15,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0c8vxeFnGT3BjYVtYPyHait2V1ZSxjGGdTPbehdYHqFqyFzS77T5nPnaQwhDWwDKRl&id=61585109026232,0,0,Photos,,,,,Lifetime,154,87,13,10,2,1,6,3,3,0,,,,,,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Demure ang mukha pero OG, Young Stunna! 😎🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Demure ang mukha pero OG, Young Stunna! 😎🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",15,2/20/2026 23:00,N/A,https://www.facebook.com/reel/1493160532232521/,0,0,Videos,,,,,Lifetime,71,48,10,9,1,0,7,7,,0,637.688,12.503,0,0,0,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Don't act like you forgot! 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Don't act like you forgot! 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,2/19/2026 23:00,N/A,https://www.facebook.com/reel/1604776033996070/,0,0,Videos,,,,,Lifetime,60,32,3,2,1,0,3,3,,0,205.484,5.407,0,0,0,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Go! Go! Go! Juan365 Studios!!! 🎊🎉

Cheerleader and atake natin today for our OOTD para sa COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/19/2026 20:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid028tDutrVFdvLEWwXXdy4itE4BqvFb17MzAfnt6dSqeJ5LmcQ3PBhat7Zg1TJ8MGddl&id=61585109026232,0,0,Photos,,,,,Lifetime,140,75,8,5,2,1,4,4,,0,,,,,,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Anong Mcdo Mcdo? Di na! 🙅‍♀️

Petsa de Peligro na! 😭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Anong Mcdo Mcdo? Di na! 🙅‍♀️

Petsa de Peligro na! 😭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",22,2/18/2026 23:00,N/A,https://www.facebook.com/reel/1476978537332731/,0,0,Videos,,,,,Lifetime,120,97,5,4,1,0,5,5,,0,685,6.715,0,0,0,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Malapit na mag-weekend, Lucky Charms! ✨

Pero siyempre, unli-kulitan pa din sa COLOR GAME LIVE! 🤭😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/18/2026 22:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid022t4XWkPjzZQY6RVvbagFce8WqvTB1rBcJPMAX1wjCos2wCJA3CV8n8gnjiJCbBLDl&id=61585109026232,0,0,Photos,,,,,Lifetime,122,60,9,7,1,1,6,4,2,0,,,,,,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Bebot na may filter or bebot na natural? 🫣

Paki-sagot naman Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Bebot na may filter or bebot na natural? 🫣

Paki-sagot naman Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,2/17/2026 23:00,N/A,https://www.facebook.com/reel/1294386659187106/,0,0,Videos,,,,,Lifetime,53,35,2,1,1,0,3,3,,0,231.911,6.441,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"New dance craze nanaman with the crew! 👫💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","New dance craze nanaman with the crew! 👫💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",19,2/17/2026 2:00,N/A,https://www.facebook.com/reel/1262846119035924/,0,0,Videos,,,,,Lifetime,138,97,6,6,0,0,4,4,,0,905.981,8.388,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"The boys na seryoso sa work pero G na G pa din sa kakulitan ko! 😂🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","The boys na seryoso sa work pero G na G pa din sa kakulitan ko! 😂🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/16/2026 23:00,N/A,https://www.facebook.com/reel/1392603665672718/,0,0,Videos,,,,,Lifetime,68,49,5,4,1,0,1,1,,0,404.909,7.361,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Monday is funday!!!

Start the week right with me, Lucky Charms! ✨

Check out today’s OOTD before we go live sa COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/16/2026 6:23,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ivCL65Kdv5uMEqzMbUJe8nZgVfJufGv5NkgiiYhq7etWhsSzfPnwT9iWjv8epEqfl&id=61585109026232,0,0,Photos,,,,,Lifetime,94,52,8,6,1,1,7,2,5,0,,,,,,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Ano yang narinig ko na sinasabi mo daw tungkol sakin na sinabi ng pinagsabihan mo na sabi mo daw sakin??? 🤨😡

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Ano yang narinig ko na sinasabi mo daw tungkol sakin na sinabi ng pinagsabihan mo na sabi mo daw sakin??? 🤨😡

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,2/16/2026 2:00,N/A,https://www.facebook.com/reel/934383005919946/,0,0,Videos,,,,,Lifetime,162,119,5,4,1,0,1,1,,0,588.835,4.564,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"OOTD on a Sunday! 👚

Starting the week right with my Lucky Charms! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/15/2026 5:56,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Es5M9kRdZwtLC4eotUHNxeKE6WVLSJSHJjAiWoXwTCwtcsjUqUPw2JHZspAjtNSSl&id=61585109026232,0,0,Photos,,,,,Lifetime,161,84,10,7,2,1,6,4,2,0,,,,,,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Why is everyone so in love with me? 🤭

Totoo ba talaga, Lucky Charms? 😝

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Why is everyone so in love with me? 🤭

Totoo ba talaga, Lucky Charms? 😝

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,2/15/2026 1:02,N/A,https://www.facebook.com/reel/1157694239629233/,0,0,Videos,,,,,Lifetime,125,93,3,2,1,0,3,3,,0,583.883,5.668,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Kakatapos lang makipag-date kasama ang aking... SARILI! 💁‍♀️

Catch me live sa COLOR GAME LIVE!!! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/14/2026 6:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02XWVVg7PAvdbiMDu8puJaihs4TfTGmqu745U5kWGmBwjTxgwQYMhgUaNzayYFCVuyl&id=61585109026232,0,0,Photos,,,,,Lifetime,135,73,11,9,1,1,7,2,5,0,,,,,,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Sa mga nagpaparinig ng flowers diyan oh! 💐

Ito na!!! 😂

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Sa mga nagpaparinig ng flowers diyan oh! 💐

Ito na!!! 😂

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,2/14/2026 2:00,N/A,https://www.facebook.com/reel/2737495759946542/,0,0,Videos,,,,,Lifetime,82,60,4,3,1,0,1,1,,0,231.118,3.398,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"BAKIT HINDI PWEDE LUMABAS NGAYON? 😤

ay oo nga pala… 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","BAKIT HINDI PWEDE LUMABAS NGAYON? 😤

ay oo nga pala… 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/13/2026 23:00,N/A,https://www.facebook.com/reel/3167987816739978/,0,0,Videos,,,,,Lifetime,271,215,9,8,1,0,3,3,,0,1543.562,6.952,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

Ready na ba ang lahat para sa ating HAPPY T? 🤙

Join me today sa ating COLOR GAME LIVE!!! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/12/2026 5:35,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02N1RAcDMJXiNgaLg3GNHt4P7wtGw4ibVeJkcd3W2qyW6r87ymfKMRPdfW6Firq81kl&id=61585109026232,0,0,Photos,,,,,Lifetime,135,71,13,11,1,1,4,2,2,0,,,,,,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Magpaparinig lang ako Lucky Charms ah! 🫣

GUSTO KO MARINIG MONG OKAY NA KO!!! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Magpaparinig lang ako Lucky Charms ah! 🫣

GUSTO KO MARINIG MONG OKAY NA KO!!! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/11/2026 23:00,N/A,https://www.facebook.com/reel/1231998405056490/,1,0,Videos,,,,,Lifetime,107,98,4,3,1,0,3,3,,0,377.977,3.817,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Luh!? Sarili ko kakampi ko? 🧍‍♀️

AYOKO NIYAN! ❌

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Luh!? Sarili ko kakampi ko? 🧍‍♀️

AYOKO NIYAN! ❌

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",11,2/11/2026 23:00,N/A,https://www.facebook.com/reel/797920673334340/,0,0,Videos,,,,,Lifetime,100,85,5,4,1,0,2,2,,0,310.915,3.615,0,0,0,,,
