Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Negative feedback from users: Hide
1.22192E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"I’m a popstar, not a doctor. 🤟

#JuankadaGeoff #Juan365 #JuanStudio #JuankadaHost #Popstar #Drake",30,2/8/2026 2:44,N/A,https://www.facebook.com/reel/1412920656998009/,0,0,Videos,,,,,Lifetime,206,88,22,14,6,2,2,,2,0,1090.959,7.472,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"🏙️ City view, 🌆 good crew, 🤟🏽 cool mood. ❤️‍🔥 Suited in silence. 🤍 Dangerous in style. 😎🍸

#juankadahost #juankadageoff #Juan365 #Juan365PH #Juan365Studios #colorgame",,0,2/8/2026 21:22,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02HnZmkRPz6D3FmpkreFNnPiaAkTZS1TrYL3b4YQar7WhbLPazY1ZQQ1hr6dN7zU3cl,0,0,Photos,,,,,Lifetime,518,205,17,12,4,1,22,11,11,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"𝐆𝐀𝐍𝐔𝐍 𝐏𝐀𝐋𝐀 𝐘𝐔𝐍? 🤔

𝑲𝒂𝒚𝒂 𝒑𝒂𝒍𝒂 𝒑𝒂𝒈𝒉𝒊𝒈𝒐𝒑 𝒌𝒐 𝒏𝒈 𝒌𝒂𝒑𝒆 𝒏𝒂𝒔𝒂𝒓𝒂𝒑𝒂𝒏 𝒂𝒌𝒐.😍

#JuankadaGeoff #Juan365 #JuanStudio #JuankadaHost #IncreaseThePleasure",26,2/9/2026 3:15,N/A,https://www.facebook.com/reel/1397244935195666/,0,0,Videos,,,,,Lifetime,183,92,28,14,6,8,10,,10,0,1254.421,10.453,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"Beggin’… for the right color 😮‍💨🎨

#JuankadaGeoff #ColorGame #Juan365 #Rockers",26,2/9/2026 19:45,N/A,https://www.facebook.com/reel/1441108637378130/,0,0,Videos,,,,,Lifetime,138,89,7,7,0,0,4,,4,0,462.996,4.171,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"🫡1𝒔𝒕 𝒅𝒂𝒚 𝒐𝒏 𝒕𝒉𝒆 𝒏𝒊𝒈𝒉𝒕 𝒔𝒉𝒊𝒇𝒕 🌙
👉🏽 𝟏𝟎𝐏𝐌–𝟓𝐀𝐌. ❤️‍🔥 𝙇𝙚𝙩’𝙨 𝙜𝙚𝙩 𝙞𝙩. 🤘🏽 OOTD LOCKED IN.

#JuanKadaGeoff #Juan365 #colorgame #Juan365PH #AllInJuanSaSaya #Juan365Studios #colorgamelive",,0,2/10/2026 7:34,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02WorynqWCrTJCJpRNdXBpbPwrYXgy77smRP6GSKWYsqA5B28w1mUbf3gpXSH97RYel,0,0,Photos,,,,,Lifetime,430,201,12,12,0,0,4,4,,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,👌🏽 💵 👍🏽 💰,,0,2/10/2026 16:55,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0QQz9FoKjYMZJ7eTMobDRFyYyrUQaWs1raqSSVjdkSPy9roJ5iLEhxQkMuToXDPJ2l,0,1,Videos,,,,,Lifetime,57,23,5,5,0,0,0,,,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"👋🏽🫡𝑯𝒆𝒍𝒍𝒐 𝑹𝑶𝑪𝑲𝑬𝑹𝑺‼️🤟🏽

#JuankadaGeoff #JuanStudio #JuankadaHost #Rockers",12,2/10/2026 20:30,N/A,https://www.facebook.com/reel/1285745250040845/,0,0,Videos,,,,,Lifetime,189,109,21,15,6,0,5,,5,0,932.444,7.4,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"🫡Samahan nyo kami ROCKERS 🤟🏽 -10pm to 5am ❤️‍🔥

#Juan365PH #JuanKada #Juan365Studios #Juan365PH #colorgame #AllInJuanSaSaya",,0,2/11/2026 6:18,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02a1jmKn4cwTgB1sC763wioHL58hQvFMDQzXXQGBbNCN765kMBFdRPM1dEwfxVLTGil,0,0,Photos,,,,,Lifetime,394,195,26,21,4,1,15,6,9,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,LAST NIGHT,,0,2/11/2026 13:09,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0htnPqAXbbf6J8YhEDQ6pdq6Dy9hJqPfniZtsupD2g9362MUQoyLa4CP1qrGDCxN4l,0,1,Text,,,,,Lifetime,79,53,9,9,0,0,3,,3,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"Behind every spin is opportunity.
Behind every winner is belief.

🔥 𝐈’𝐦 𝐡𝐞𝐫𝐞 𝐭𝐨 𝐛𝐫𝐢𝐧𝐠 𝐠𝐨𝐨𝐝 𝐯𝐢𝐛𝐞𝐬, 𝐟𝐚𝐢𝐫 𝐩𝐥𝐚𝐲, 𝐚𝐧𝐝 𝐛𝐢𝐠 𝐰𝐢𝐧𝐬. 🎡 𝒘𝒆 𝒄𝒆𝒍𝒆𝒃𝒓𝒂𝒕𝒆 𝒘𝒊𝒏𝒏𝒆𝒓𝒔. 𝑨𝒏𝒅 𝒎𝒂𝒚𝒃𝒆 𝒕𝒉𝒆 𝒏𝒆𝒙𝒕 𝒋𝒂𝒄𝒌𝒑𝒐𝒕 𝒊𝒔 𝒚𝒐𝒖𝒓𝒔

 #JuanKada  #Juan365PH  #Juan365Studios  #AllInJuanSaSaya  #colorgame  #juankadageoff  #Juan365",28,2/11/2026 21:52,N/A,https://www.facebook.com/reel/1357719589457548/,0,0,Videos,,,,,Lifetime,220,125,31,23,7,1,5,,5,0,1358.939,7.855,0,0,0,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"🫡Lights on. ❤️‍🔥 Camera ready. 🎥 Let’s make it intense. 🤘🏽 JuA365 mode activated. 🔥 samahan nyo kami from 10pm to 5am 🕔 LET’S ROCK!

#Juan365 #JuanKada #JuanKadaGeoff #Juan365PH #Juan365Studios #AllInJuanSaSaya #colorgame",,0,2/12/2026 7:47,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid024bSSPJ5r6FUEJLPHUEUJD1SqrwjrDLxy6jmocaXDtMq22HaemNRXdyvT6mU3Kwt4l,0,0,Photos,,,,,Lifetime,485,226,16,12,4,0,9,8,1,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"❤️‍🩹 Wala kang ka date sa FEB. 14? Panoorin mo to… 💔

#february14 #JuanKadaGeoff #valentinesday #JuanKada #valentines #Juan365PH #singlelife  #fypシ゚viralシ  #fypviralシ  #trendingnow  #reelsvideoシ  #reelsviralシ  #reelsfacebook  #facebookreels  #comedy",14,2/12/2026 20:05,N/A,https://www.facebook.com/reel/940271125019436/,0,0,Videos,,,,,Lifetime,265,105,30,21,6,3,8,,8,0,1230.787,7.55,0,0,0,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"🖤 𝐁𝐋𝐀𝐂𝐊𝐎𝐔𝐓 𝐕𝐈𝐁𝐄𝐒. 𝐅𝐑𝐈𝐃𝐀𝐘 𝐓𝐇𝐄 𝟏𝟑𝐓𝐇. 🖤
𝑾𝒂𝒍𝒂𝒏𝒈 𝒎𝒂𝒍𝒂𝒔 𝒅𝒊𝒕𝒐… 𝒑𝒖𝒓𝒐 𝑺𝑾𝑬𝑹𝑻𝑬 𝒍𝒂𝒏𝒈! 🔥
𝑻𝒐𝒏𝒊𝒈𝒉𝒕 𝒘𝒆 𝒕𝒖𝒓𝒏 𝒕𝒉𝒆 𝒅𝒂𝒓𝒌𝒏𝒆𝒔𝒔 𝒊𝒏𝒕𝒐 𝑱𝑨𝑪𝑲𝑷𝑶𝑻 𝒗𝒊𝒃𝒆𝒔

#JuanKada #Juan365PH #colorgame #Juan365 #Juan365Studios #Juan365ColorGame",,0,2/13/2026 7:31,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0UULHmK8xLcQKBA4yUp37W8aQvETrcss2h3VfVnYU8fDmDhTBdozMXRhiqtcUHFLSl,0,0,Photos,,,,,Lifetime,556,235,21,16,4,1,15,6,9,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"From Friday the 13th to Saturday — Hearts Day ❤️
FEB.13 / FEB.14",,0,2/13/2026 13:35,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02WztjTJjScrfhfeumq4H5neNgJ4wdv5czfkjmXcPBhvaPFqbZKumWiSsQxEerynwnl,0,1,Text,,,,,Lifetime,122,59,13,11,2,0,8,,8,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"𝑻𝒂𝒑𝒐𝒔 𝒏𝒂 𝒂𝒏𝒈 𝑭𝑹𝑰𝑫𝑨𝒀 𝒕𝒉𝒆 13𝒕𝒉… 😈 𝑺𝑨𝑻𝑼𝑹𝑫𝑨𝒀 𝑯𝑬𝑨𝑹𝑻𝑺 𝒏𝒂𝒎𝒂𝒏 ❤️ 𝑭𝒓𝒐𝒎 𝒎𝒂𝒍𝒂𝒔 𝒕𝒐 𝒑𝒂𝒈-𝒊𝒃𝒊𝒈 𝒓𝒆𝒂𝒍 𝒒𝒖𝒊𝒄𝒌! Hindi ka tinamaan ng malas sa 13 pero sa VALENTINES baka dito ka tamaan 🫶🏼🫰🏼

#February14 #Valentinesday #JuanKadaGeoff #Juan365 #Juan365Studios",,0,2/13/2026 18:30,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02PpapCjgZg1iuQsJxqfSfwi2CGjeWtHiNCfCSc1Ep6JPgAs5sFDYkGuE6atsbDaKhl,0,0,Photos,,,,,Lifetime,320,139,31,25,5,1,8,3,5,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"𝐖𝐡𝐞𝐧 𝐭𝐡𝐞 𝐩𝐫𝐞𝐬𝐬𝐮𝐫𝐞’𝐬 𝐨𝐧, 𝐲𝐨𝐮 𝐤𝐧𝐨𝐰 𝐭𝐡𝐞 𝐦𝐨𝐯𝐞: 𝐣𝐮𝐬𝐭 𝐛𝐞𝐚𝐭 𝐢𝐭. 🔥🎶

#michaeljackson #justbeatit #JuanKadaGeoff #Rockers",32,2/14/2026 2:50,N/A,https://www.facebook.com/reel/1215279650735292/,0,0,Videos,,,,,Lifetime,114,81,8,8,0,0,1,,1,0,467.051,5.132,0,0,0,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"Happy Hearts Day from your Juankada Hosts! ❤️

#valentine #juankadageoff #valentines #rockers #Juan365Studios #Juan365 #valentinesday",,0,2/14/2026 7:18,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0qnoyK9tPBVCRMCgeZXwxZhLASR7aomrDBCzCgAtncf3H1uSGjgAvZFq7PcpNwM9wl,0,0,Photos,,,,,Lifetime,1743,695,58,47,8,3,34,20,14,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,,,0,2/14/2026 15:26,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02pwLXS86KCPaDwkXbCzvVc5x6q35cF7q9Lxt31zRoZzTpEewnu1QKMQbWiPnzwaq3l,0,1,Photos,,,,,Lifetime,429,189,42,26,16,0,21,2,19,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"🫡Your turn — what’s yours? 👇🏽

#zodiacsigns #JuanKadaGeoff #Gemini #JuanKada #zodiac #Juan365 #AllInJuanSaya #Juan365PH",,0,2/14/2026 19:25,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0oQLDvAtA1Ty5jW3tverX9nGf1iBNXeBAsRsSqDHPE23FHqS1XdVZiXW4wtg4Uho4l,0,0,Photos,,,,,Lifetime,464,202,46,17,28,1,28,7,21,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"🫡 𝕽𝖊𝖘𝖙 𝖉𝖆𝖞 𝖙𝖆𝖞𝖔 𝖓𝖌𝖆𝖞𝖔𝖓, 𝕽𝖔𝖈𝖐𝖊𝖗𝖘! 🤟🏽 𝕶𝖎𝖙𝖆𝖐𝖎𝖙𝖘 𝖚𝖑𝖎𝖙 𝖓𝖊𝖝𝖙 𝖜𝖊𝖊𝖐 — 𝕱𝖊𝖇. 17 (𝕿𝖚𝖊𝖘𝖉𝖆𝖞), 𝖒𝖎𝖉 𝖘𝖍𝖎𝖋𝖙 𝖓𝖆𝖒𝖆𝖓 𝖙𝖆𝖞𝖔.",,0,2/14/2026 23:00,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02RZpc4cKeGjop9f6D3wTNekUJN2Gftkp7EuiKvzDbTL4sH1xdQ4Q6TwX5t8VUizaSl,0,0,Text,,,,,Lifetime,160,72,6,5,0,1,1,,1,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"🚘 Aray ko.. 😭 Sorry na ✌🏽 nangyari ba sa inyo to? 😔 

#nagmamanehosacubao  #driver #JuankadaGeoff  #heartbreak  #Juan365",15,2/15/2026 3:00,mixed,https://www.facebook.com/reel/790432070761818/,0,0,Videos,,,,,Lifetime,281,148,28,17,8,3,10,,10,0,1233.92,6.078,0,0,0,,,
1.22193E+17,6.15659E+13,Juankada Geoff,congrats sa mga winners!,,0,2/15/2026 15:28,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02rkqMDuAc12XjffroRqLMQdVchkp9J6cUkAuxozyycwK5tUpT9Y7ovrGFCyfq8Q7bl,0,1,Photos,,,,,Lifetime,639,209,52,24,28,0,82,4,78,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"Pick a color and let’s see who hits it! 🔴🔵🟢🟡
Baka IKAW na ang next na mag-jaJACKPOT! 💸🔥

𝐓𝐨𝐦𝐨𝐫𝐫𝐨𝐰 𝐧𝐚 ‘𝐭𝐨 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 — 𝐭𝐚𝐫𝐚 𝐧𝐚 𝐚𝐧𝐝 𝐛𝐫𝐢𝐧𝐠 𝐲𝐨𝐮𝐫 𝐥𝐮𝐜𝐤𝐲 𝐯𝐢𝐛𝐞𝐬! 🎯 𝐊𝐢𝐭𝐚-𝐤𝐢𝐭𝐬 𝐭𝐚𝐲𝐨, 𝐝𝐨𝐧’𝐭 𝐦𝐢𝐬𝐬 𝐢𝐭! 👊🏽

#Juan365 #JuanStudios #ColorGame #JuankadaGeoff #Rockers",,0,2/15/2026 19:20,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0Znk5g7nhjYWgE8PWV214xit3weiZsXrgGoJJAKVpwotEkgKwWUMDj2J7P64ZUL7Cl,0,0,Photos,,,,,Lifetime,382,170,14,14,0,0,6,3,3,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐫𝐮𝐧𝐧𝐢𝐧𝐠 𝐛𝐞𝐡𝐢𝐧𝐝 𝐦𝐞  🔴🔵🟢  𝗗𝗿𝗼𝗽 𝘆𝗼𝘂𝗿 𝗽𝗶𝗰𝗸𝘀 𝗥𝗢𝗖𝗞𝗘𝗥𝗦!

#Juan365 #JuanStudios #ColorGame #JuankadaGeoff #Rockers",15,2/16/2026 2:55,N/A,https://www.facebook.com/reel/738856089304484/,0,0,Videos,,,,,Lifetime,254,138,29,22,7,0,9,,9,0,1328.517,7.463,0,0,0,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"☝🏼 Above the city. 🌆 Above the noise. Good morning. ☀️ See you this afternoon rockers 🤟🏽

#JuanKadaGeoff #goodmorning #Juan365PH #sunrise #Juan365 #JuanKada #Juan365Studios",,0,2/16/2026 14:50,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0yCffEXHDcg1evZct1oRHNFJmemTJbBrzJKvvUG7zEHbPVuKM1JHFNt7eYRAH1Dol,0,0,Photos,,,,,Lifetime,495,215,11,10,0,1,4,2,2,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"🫡ALL IN JUAN SA SAYA 🎊 2PM–9PM dito sa Juan365! 🤟🏽Together with 
Juankada host Drae Juankada Ellise Juankada Tanya

#AllInJuanSaSaya #Juan365PH #JuanKadaGeoff #Juan365Studios #Juan365 #Juan365",,0,2/16/2026 23:19,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02JAQZSV4i5m8cgVHLxvexD1WxNmQv62Xj4yQe9Lqz7ocLoUQp5L5aeS39oBzP5m1el,0,0,Photos,,,,,Lifetime,301,122,16,11,4,1,13,10,3,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKadaGeoff,"𝑨𝒌𝒐 𝒍𝒂𝒏𝒈 𝒚𝒂𝒕𝒂 𝒂𝒏𝒈 𝒏𝒂𝒈𝒌𝒂 “𝒕𝒆𝒂𝒓” 𝒔𝒂 𝒋𝒐𝒌𝒆 𝒌𝒐 🤭

#Juan365 #JuanStudios  #JuankadaGeoff #Rockers",33,2/17/2026 3:03,N/A,https://www.facebook.com/reel/1577600473476221/,0,0,Videos,,,,,Lifetime,163,89,18,14,3,1,12,,12,0,1265.68,11.611,0,0,0,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"BLACK 🖤 + DENIM 👖 = GAME FACE ON.
2PM to 10PM tayo mga ROCKERS! 🎤🔥

Ready na ba kayo maglaro?
Baka IKAW na ang next na mag-JACKPOT mamaya! 💸 See you LIVE at Juan365! 🎲✨

#JuanKadaGeoff #Juan365 #JuanKada #colorgame #AllInJuanSaSaya #rockers #Juan365Studios",,0,2/17/2026 22:39,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0arLZaRTbLHzLFwEPfknTQqjkuVYNuenFSpZ7YoLx5rKRG8qNnqpb1jGa7NbP4xnNl,0,0,Photos,,,,,Lifetime,600,272,19,16,2,1,28,18,10,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"𝐑𝐨𝐜𝐤𝐬𝐭𝐚𝐫 🤘

𝐋𝐢𝐯𝐢𝐧𝐠 𝐭𝐡𝐞 𝐫𝐨𝐜𝐤𝐬𝐭𝐚𝐫 𝐥𝐢𝐟𝐞 𝐰𝐡𝐢𝐥𝐞 𝐛𝐫𝐢𝐧𝐠𝐢𝐧𝐠 𝐭𝐡𝐞 𝐡𝐞𝐚𝐭 𝐭𝐨 𝐭𝐡𝐞 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐚𝐭 𝐉𝐮𝐚𝐧𝟑𝟔𝟓!

#Juan365 #JuanStudios  #JuankadaGeoff #Rockers",24,2/18/2026 3:50,N/A,https://www.facebook.com/reel/1202112398742552/,0,0,Videos,,,,,Lifetime,171,125,15,11,4,0,10,,10,0,1081.488,7.952,0,0,0,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"🤟🏽morning selfie 🤳 

#JuanKadaGeoff #goodmorning #JuanKada #rockers #Juan365",,0,2/18/2026 15:00,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02pxeY2Z9cLSnvwJyEhPgn5GtGLjQtEayP7aKBwCgzHMTrfR5Ws8dcQAGoLuh4ZaHDl,0,0,Photos,,,,,Lifetime,399,180,29,23,4,2,16,4,12,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"🎲 OOTD inspired by the DICE!
🔴 Red ⚪ White 🟢 Green 🔵 Blue

Kung anong kulay suot namin… baka ‘yon na ang tatama sa’yo today! 😏
Color Game mode: READY. 🔥

#Juan365 #ColorGame #Rockers",,0,2/18/2026 22:39,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02vRFNDKmMXBdEKpWatSX4ZRwr8PhMjdAbHok7cZrJPJyzoSzLkGqtSS2uZKMg1PuAl,0,0,Photos,,,,,Lifetime,711,303,35,25,6,4,26,17,9,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"𝐓𝐚𝐦𝐚 𝐛𝐚 𝐭𝐨? 🤔
𝑴𝒂𝒚 𝒂𝒍𝒂𝒎 𝒌𝒂 𝒃𝒂 𝒏𝒂 𝒎𝒂𝒔 𝒕𝒂𝒎𝒂𝒏𝒈 𝒘𝒂𝒚 𝒔𝒂 𝒑𝒂𝒈𝒌𝒂𝒎𝒐𝒕 𝒏𝒈 𝒏𝒂𝒏𝒈𝒂𝒏𝒈𝒂𝒕𝒊? 

#Juan365 #JuanStudios  #JuankadaGeoff #Rockers",42,2/19/2026 4:09,N/A,https://www.facebook.com/reel/1238564264459438/,0,0,Videos,,,,,Lifetime,307,150,42,20,11,11,38,,38,0,2592.511,11.031,0,0,0,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"May mga rounds na natatapos pero sa 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞, hindi natatapos ang saya! 😎

Kahit anong oras ka dumaan,
bukas kami para sa’yo, 𝟐𝟒/𝟕! ✨

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juankada",,0,2/19/2026 18:20,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0MK7mDEv2MfsgUWCJ5Y4q5uX8zxDZSLfPuEgFWq6N7TgfQpssPk4k7RNfio5TD6MYl,0,1,Photos,,,,,Lifetime,115,63,8,5,1,2,1,1,,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"𝑺𝒕𝒓𝒂𝒊𝒈𝒉𝒕 𝒐𝒖𝒕𝒕𝒂 𝒕𝒉𝒆 ‘90𝒔 (𝒐𝒓 𝒊𝒔 𝒊𝒕 𝒕𝒉𝒆 ‘80𝒔?) 📼✨
2pm to 10pm vibes

#Juan365 #JuanStudios #JuankadaGeoff #retro",,0,2/19/2026 22:52,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02Nq92r8h7MUaePByEPqru3d5nTZqk82rcUTrf9vNit84vK3HGbj6DkhcqL6shJqWYl,0,0,Photos,,,,,Lifetime,416,212,16,13,2,1,12,7,5,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,,,0,2/19/2026 23:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02LKnELP95h34KzfCHXvvKeKGkoEcdVJ68skyUzjRitEzthpsVfgB9bEdproXD4Vsdl,0,1,Photos,,,,,Lifetime,100,46,6,4,2,0,3,,3,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,,,0,2/19/2026 23:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0bDJgCs67uMgqYiJ1zH39BkSfs8e1Xatg9heiK8xmVuc8GBDy5E5sGJbUCYKTChGJl,0,1,Photos,,,,,Lifetime,81,39,4,2,2,0,1,,1,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,,,0,2/19/2026 23:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02WsZEmkpbw8X2NUbDwMJ92ZwtnTCmrhtFMf3d7gSrfXQaMJfbEDZH1QHrerRhAHdl,0,1,Text,,,,,Lifetime,52,41,11,7,4,0,6,,6,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,,,0,2/19/2026 23:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02YeT7yQV971QgRkCMMYUJDdSJEshV2cEsUckpHnRdpqPppsNfNocnpYNcjKPAYLLWl,0,1,Photos,,,,,Lifetime,143,61,9,8,1,0,3,3,,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,,,0,2/19/2026 23:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid021G2bSNSyx2sZsQuvagFGHD5VVFVCkBG5KvfTN9LAe7ar2ZgA539jG2U8znSKBqjEl,0,1,Photos,,,,,Lifetime,120,44,10,9,1,0,6,1,5,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"𝐆𝐨𝐨𝐝 𝐯𝐢𝐛𝐞𝐬 𝐥𝐚𝐧𝐠 𝐬𝐚 𝐰𝐨𝐫𝐤 𝐑𝐎𝐂𝐊𝐄𝐑𝐒  𝐩𝐚𝐫𝐚 𝐦𝐚 𝐚𝐭𝐭𝐫𝐚𝐜𝐭 𝐧𝐚𝐭𝐢𝐧 𝐚𝐧𝐠 𝐩𝐨𝐬𝐢𝐭𝐢𝐯𝐞 𝐞𝐧𝐞𝐫𝐠𝐲 𝐬𝐚 𝐰𝐨𝐫𝐤!🤣

#Juan365 #JuanStudios  #JuankadaGeoff",11,2/20/2026 2:46,N/A,https://www.facebook.com/reel/1283966983593437/,0,0,Videos,,,,,Lifetime,343,197,27,19,7,1,17,,17,0,1998.92,9.211,0,0,0,,,
1.22194E+17,6.15659E+13,Juankada Geoff,"𝐂𝐡𝐚𝐧𝐧𝐞𝐥𝐢𝐧𝐠 𝐦𝐲 𝐢𝐧𝐧𝐞𝐫 𝟗𝟎𝐬 𝐢𝐜𝐨𝐧. 🤘

#JuankadaGeoff #Rockers #Juan365 #JuanStudios",,0,2/21/2026 0:12,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0ZsL7kdVEj98EYtbd5J5cjfiPVtnp3d7KajvPS3pEJycaLhWsjSk5gdRtXSBJa52Ul,0,0,Photos,,,,,Lifetime,586,249,19,13,4,2,31,18,13,0,,,,,,,,
1.22194E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"Dance muna with @[61585679673115:2048:Juankada Ellise] 💃 

 #AllInJuanSaSaya #JuanKadaGeoff  #JuanKada #Juan365",16,2/21/2026 6:12,N/A,https://www.facebook.com/reel/886462644303676/,0,0,Videos,,,,,Lifetime,258,138,19,16,3,0,16,,16,0,1981.608,12.784,0,0,0,,,
1.22194E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"MID SHIFT 2PM–10PM 🎤🔥
HipHop OOTD. Street vibes. Game mode ON. 🎲

#AllInJuanSaSaya #HipHopOOTD #JuanKadaGeoff #Juan365",33,2/21/2026 23:10,N/A,https://www.facebook.com/reel/2119062885596128/,0,0,Videos,,,,,Lifetime,158,135,12,11,1,0,6,,6,0,1472.628,11.327,0,0,0,,,
1.22194E+17,6.15659E+13,Juankada Geoff,"😎HIPHOP naman tayo… 🎤 

#hiphop #JuanKada #Juan365 #AllInJuanSaya",,0,2/22/2026 3:06,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02D5ecgig6FgzdY6dSp5S2EbbPXcjFwJUFxbUUoXNozkw3VZpAMKhnEhhcbQCbN7tKl,0,0,Photos,,,,,Lifetime,548,224,16,11,4,1,19,9,10,0,,,,,,,,
