Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click),Negative feedback from users: Hide all
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Kikays! Kung hanap niyo ay saya at excitement, nasa Color Game na lahat yan! 🥳

Panoorin ako palagi LIVE at maki-kulay na sa kasiyahan! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/17/2026 21:05,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0Rh7tjMiySxj8ULMaVCjQKnKM2HvyhB5GVdzLzc5NQWreQ38yFT4WpfBpkpjprgP3l,0,0,Photos,,,,,Lifetime,2717,1096,82,60,15,7,298,197,101,,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Mahal niyo naman ako diba, Kikays? 🥰

If yes, samahan niyo ako palagi sa Color Game! Your love + support means everything 🥹🩷
 
#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Mahal niyo naman ako diba, Kikays? 🥰

If yes, samahan niyo ako palagi sa Color Game! Your love + support means everything 🥹🩷
 
#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",8,1/17/2026 2:56,mixed,https://www.facebook.com/reel/2341608916354732/,0,0,Videos,,,,,Lifetime,531,248,40,26,12,2,35,,35,,2360.539,7.446,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Just come be the man I need 🎶

Don’t be shy Kikays, heart this post if you also know your worth 🌸🩷

SEEYOU AGAIN LATER 10pm-5am

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Just come be the man I need 🎶

Don’t be shy Kikays, heart this post if you also know your worth 🌸🩷

SEEYOU AGAIN LATER 10pm-5am

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",25,1/16/2026 20:00,N/A,https://www.facebook.com/reel/1376967053676452/,1,0,Videos,,,,,Lifetime,906,327,78,62,11,5,55,,55,,7558.29,10.89,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"My big guy sa likod 👀🏍️ TARA MAMAYA COLOR GAME 10pm-5am 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","My big guy sa likod 👀🏍️ TARA MAMAYA COLOR GAME 10pm-5am 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/15/2026 20:41,N/A,https://www.facebook.com/reel/1196608699324022/,0,0,Videos,,,,,Lifetime,3094,1184,144,123,16,5,154,,154,,24320.801,11.846,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Time to unwind 🏍️✨

Pahinga muna, breathe in, let go ng stress sa bawat takbo.

Kayo ba, paano kayo nagre-relieve ng stress? Comment below!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Time to unwind 🏍️✨

Pahinga muna, breathe in, let go ng stress sa bawat takbo.

Kayo ba, paano kayo nagre-relieve ng stress? Comment below!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",41,1/14/2026 22:21,N/A,https://www.facebook.com/reel/894551869725857/,0,0,Videos,,,,,Lifetime,669,333,58,42,14,2,28,,28,,5416.796,9.795,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Bigla kong namiss mag-rides 🏍️

Kayo ba Kikays, may nag rirides din ba sa inyo? Kailan last ride niyo? Share niyo naman dito 🌸",,0,1/14/2026 17:57,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02r7gYBhrQ4BFCRrZzAnuWaLwfAdXMebk1JyiNRS5UZ6CakT7uy8qCqpLhMyxzRz8vl,0,0,Photos,,,,,Lifetime,1764,660,49,44,4,1,165,111,54,,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Dressed in black, powered by confidence 🖤

Which look should I rock next, Kikays? Comment below! 👇

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Dressed in black, powered by confidence 🖤

Which look should I rock next, Kikays? Comment below! 👇

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/13/2026 21:40,N/A,https://www.facebook.com/reel/1891182855122516/,0,0,Videos,,,,,Lifetime,1090,548,72,60,9,3,26,,26,,5336.78,6.134,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"OOTD recap of the week✨

Thank you sa laging pang-subaybay sakin,Kikays! 🌸

Kitakits ulit sa Color Game, 10PM–5AM! See you!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/13/2026 17:19,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02X3PENgPRfzW7mDRWHra1T71VssNaykYC5rcDVfV4jJtQDiSySStBwAkHxNK38Nd4l,0,0,Photos,,,,,Lifetime,3208,1211,107,89,12,6,370,247,123,,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Just here, doing my thing ✨

Hope this brightens your feed, Kikays! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Just here, doing my thing ✨

Hope this brightens your feed, Kikays! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",16,1/12/2026 20:21,N/A,https://www.facebook.com/reel/1590438222291331/,0,0,Videos,,,,,Lifetime,2070,686,144,126,13,5,61,,61,,12204.277,7.818,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Attention, Kikays! 🚨

Color Game na! 🕕 6AM–2PM

Exclusive fun, exciting prizes, at good vibes lang! See you!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/12/2026 17:56,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid037ERPLis71Mg2cJNao42pwntY5Ytq1BfFFN4aMneKssPqLKGtcBjAra1chVsU1gkFl,0,0,Photos,,,,,Lifetime,3877,1524,133,95,19,19,112,35,77,,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Drop a “💖” if you’re choosing confidence today, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Drop a “💖” if you’re choosing confidence today, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",24,1/11/2026 22:02,N/A,https://www.facebook.com/reel/1969683400262042/,0,0,Videos,,,,,Lifetime,3201,1061,140,112,23,5,80,,80,,26746.617,11.323,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"CATCH ME LIVE NOW, Kikays! 

Kasama sina Juankada Charm, Lance & Ellise 🌸

Don’t miss the fun! See you sa live!🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays #JuankadaLance #JuankadaCharm #JuankadaEllise",,0,1/11/2026 18:11,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0xTPpzYaq9VCa4skBJzoF1Hi3QYYupSniLAgK5CfyMbPEf98JxfBTDvN1QPp5uL4Fl,0,0,Photos,,,,,Lifetime,956,374,37,24,10,3,52,42,10,,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Hindi niyo mapipigil ‘yon… at alam niyo ‘yon, sa akin pa rin kayo uuwi..

Talagang dito lang kayo uuwi sa’kin, Kikays! Sama sama tayo palagi sa Color Game😘🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Hindi niyo mapipigil ‘yon… at alam niyo ‘yon, sa akin pa rin kayo uuwi..

Talagang dito lang kayo uuwi sa’kin, Kikays! Sama sama tayo palagi sa Color Game😘🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/10/2026 21:05,N/A,https://www.facebook.com/reel/4032273647064179/,0,0,Videos,,,,,Lifetime,3876,838,171,148,17,6,100,,100,,27381.631,11.045,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Slayin’ in shades of orange 🍊

Kamusta Kikays? How’s your 2026 so far? 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/10/2026 18:21,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02Jaxb82pGWMMd1PYXm65XdV9qxWwV4aJ3MGz92e4G8LGuX1HSBpYq6QjDREYDhuCAl,0,0,Photos,,,,,Lifetime,3605,1331,64,59,4,1,299,222,77,,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Na-LSS na rin ba kayo sa trend na ’to, Kikays? 😆

Hop the trend na rin at ipakita niyo naman yung mga Kikays na saksakan din ng  ganda! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Na-LSS na rin ba kayo sa trend na ’to, Kikays? 😆

Hop the trend na rin at ipakita niyo naman yung mga Kikays na saksakan din ng  ganda! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,1/9/2026 22:29,mixed,https://www.facebook.com/reel/25348380054804394/,0,0,Videos,,,,,Lifetime,2060,627,80,64,14,2,44,,44,,9552.381,6.313,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Feeling fierce in maroon 🍷✨

Catch me live, Kikays! Naka-tune in na ba kayo?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/9/2026 20:37,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02hsZVhfGBVY29QW8L9GZcbspK2ZgmnCbdHeMnGdfd7BoeuERi6TLcDpV18RidJ7j7l,0,0,Photos,,,,,Lifetime,2368,974,35,30,4,1,89,63,26,,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,🫶🏻🫶🏻,,0,1/9/2026 2:26,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0yctMZo1YtA4fPHDiirJieAvMzEYqKHXP3L4AS7Gxx6kXVepis6Hebr6MVVXTSR5Al,0,1,Photos,,,,,Lifetime,571,277,8,6,2,0,14,3,5,6,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Kikays, make sure maganda ang araw niyo! 😘 Spread love and good vibes! 🌸 Bukas uli 6am-2pm ☺️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Kikays, make sure maganda ang araw niyo! 😘 Spread love and good vibes! 🌸 Bukas uli 6am-2pm ☺️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",27,1/8/2026 23:07,N/A,https://www.facebook.com/reel/1205261424435257/,0,0,Videos,,,,,Lifetime,2073,636,79,64,10,5,43,,43,,16063.804,9.488,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Kikays, Kamusta kayo? 🌸

Join na sa Color Game, pumili ng tamang kulay at ipakita ang inyong Kikay power! 💅💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,1/8/2026 19:49,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid025HVvRd1QLstWqef2FM1XMKHudcwArDaguqEeGT65ABUen9RQQARUMTShBKWz4c5wl,0,0,Photos,,,,,Lifetime,3047,1196,63,47,14,2,264,141,123,,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,Juankada Alexchoozy Juankada host Drae,,0,1/8/2026 15:17,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0hsEXb3FvJWzVbu6tE6jeh7TR1ybxEANp7ZXydYPb7Ww58aP2f9rJ4t5TgSpDB42Bl,0,1,Photos,,,,,Lifetime,570,264,20,13,6,1,36,21,15,,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,🤗,,0,1/7/2026 23:14,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0WDSanvxXYrTZbbYvpADWpktyWdm2TeYSZFwBiwok8AhSjWs5tmcsiWtiS4HjoxePl,0,1,Text,,,,,Lifetime,,250,17,13,4,0,16,,16,,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Kikay’s, set your alarms na! ⏰‼️

Abangan niyo ako bukas sa Color Game! 6am-2pm 🤗🫶🏼

See you! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Kikay’s, set your alarms na! ⏰‼️

Abangan niyo ako bukas sa Color Game! 6am-2pm 🤗🫶🏼

See you! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",14,1/7/2026 20:51,N/A,https://www.facebook.com/reel/1538065327450829/,0,0,Videos,,,,,Lifetime,1463,483,70,52,16,2,34,,34,,8469.579,7.777,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"To all my marilag kikays out there, never stop sparkling! 🌸✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","To all my marilag kikays out there, never stop sparkling! 🌸✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",36,1/6/2026 22:35,N/A,https://www.facebook.com/reel/894560389655814/,0,0,Videos,,,,,Lifetime,2811,843,133,117,12,4,107,,107,,32465.531,15.016,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Ayaw kong nabibitin 🎶

Kaya watch me sa Color Game LIVE! Siguradong hindi ka mabibitin sa saya at premyo! 🎁

Download the Juan365 App sa Play Store and App Store na! 🎮

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Ayaw kong nabibitin 🎶

Kaya watch me sa Color Game LIVE! Siguradong hindi ka mabibitin sa saya at premyo! 🎁

Download the Juan365 App sa Play Store and App Store na! 🎮

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",16,1/6/2026 2:55,N/A,https://www.facebook.com/reel/1217464026992525/,0,0,Videos,,,,,Lifetime,1519,526,61,48,9,4,49,,49,,8224.944,6.911,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Still me, just in different moods ✨

How’s your year so far, Kikays? So far so good? Drop a “💖” if yes!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/6/2026 0:13,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0rfuD1x3BCVntfFED943haRv5nRLvYms8TiQcqGacMvjWFsQfo3ZKyo1m6371uDDfl,0,0,Photos,,,,,Lifetime,2143,961,34,31,1,2,121,87,34,,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Shawty, I don’t mind 🎧

Don’t mind what they say, Kikays. Your glow, your rules. Be confident ✨🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Shawty, I don’t mind 🎧

Don’t mind what they say, Kikays. Your glow, your rules. Be confident ✨🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/5/2026 4:15,N/A,https://www.facebook.com/reel/4167437183516019/,0,0,Videos,,,,,Lifetime,2391,798,75,69,2,4,45,,45,,15044.786,8.504,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Heads up, Kikays! 👀 

Live na ako now until 10PM!

Stay tuned and samahan ako sa saya! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/5/2026 0:21,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02iuBwH5i2YVcDrs14aLZPZ84FkX3Q7QKNAJyDarBw67BoPPKXLoBDmnAohVncakWVl,0,0,Photos,,,,,Lifetime,2936,1221,68,61,4,3,166,74,92,,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"And I'mma be your number one girl, always making time for you, Kikays! 🌸✨

Catch me LIVE NOW sa Color Game From 2PM to 10PM!

Don’t miss the fun, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","And I'mma be your number one girl, always making time for you, Kikays! 🌸✨

Catch me LIVE NOW sa Color Game From 2PM to 10PM!

Don’t miss the fun, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/3/2026 23:21,N/A,https://www.facebook.com/reel/862805923201086/,0,0,Videos,,,,,Lifetime,1876,650,90,74,15,1,40,,40,,10227.948,6.948,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"LIVE na ako, Kikays! 🌸

Watch me NOW para good vibes from afternoon hanggang gabi niyo ✨

Hihintayin ko kayo sa live ha! 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/2/2026 23:44,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02s3CKCFK4oFNcxBvFuxUiCdRHJbyPDE16kWSd3Vz7Z7Gz8kvRNDeWr3bG8L1inJDYl,0,0,Photos,,,,,Lifetime,2648,992,73,55,13,5,104,28,76,,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,JUANKada Host Ikay updated their cover photo.,,0,1/2/2026 18:39,N/A,https://www.facebook.com/photo.php?fbid=122184669344383179&set=a.122140909430383179&type=3,0,0,Photos,,,,,Lifetime,2,1,19,17,1,1,0,,,,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Don't leave me dancin' alone 🎶🫶

Good thing sinamahan ako ni Juankada Lance sa trend na ‘to! 

Kanino mas bagay yung trend na 'to? Comment na, Kikays! 🌸

#Juan365Studios
#ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Don't leave me dancin' alone 🎶🫶

Good thing sinamahan ako ni @[61584243275518:2048:Juankada Lance] sa trend na ‘to! 

Kanino mas bagay yung trend na 'to? Comment na, Kikays! 🌸

#Juan365Studios
#ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",15,1/1/2026 20:14,N/A,https://www.facebook.com/reel/856971900558109/,0,0,Videos,,,,,Lifetime,2949,1117,57,53,1,3,53,,53,,20645.528,9.44,0,0,0,,
1.22184E+17,6.15615E+13,JUANKada Host Ikay,"A year older today! 🎉

Thankful for all the blessings, the lessons, and every little moment that made me stronger.

Super grateful din sa inyo, Kikays — salamat sa love, support, at kulitan everyday! 🥰

To more smiles, wins, and good vibes ahead. Manifesting happier days and new beginnings! ✨

Comment “🎂” to wish me a happy birthday!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","A year older today! 🎉

Thankful for all the blessings, the lessons, and every little moment that made me stronger.

Super grateful din sa inyo, Kikays — salamat sa love, support, at kulitan everyday! 🥰

To more smiles, wins, and good vibes ahead. Manifesting happier days and new beginnings! ✨

Comment “🎂” to wish me a happy birthday!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",18,12/31/2025 23:22,N/A,https://www.facebook.com/reel/1549172982956367/,0,0,Videos,,,,,Lifetime,2234,656,86,81,3,2,26,,26,,19612.417,12.547,0,0,0,,
1.22109E+17,6.15856E+13,JuanKada Star,Grey 🩶,"𝑪𝒉𝒊𝒍𝒍 𝒐𝒏 𝒕𝒉𝒆 𝒔𝒄𝒆𝒏𝒆, 𝒃𝒖𝒕 𝒎𝒚 𝒔𝒕𝒂𝒓’𝒔 𝒔𝒖𝒑𝒓𝒆𝒎𝒆 🩶

Caught a quick replay yesterday, watch me LIVE now mamayang 2pm Star babiess!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 

#nocopyrightinfringementintendedmusicbelongstotherightfulowner",33,1/17/2026 19:18,N/A,https://www.facebook.com/reel/1288212456450678/,0,0,Videos,,,,,Lifetime,1564,155,1127,1115,2,10,6,,6,,2803.628,5.422,0,0,0,,
1.22108E+17,6.15856E+13,JuanKada Star,Gray 🩶,,0,1/17/2026 1:22,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0qMnHCgzG87qwDT1re8X8s4fAWMjkBsd5K3k8NqLBZGHM1P9XjmzD1ckBM1pALXNDl,0,1,Photos,,,,,Lifetime,300,115,27,15,10,2,11,3,8,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,"Grey on my frame, all eyes on the flame ❤️‍🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/17/2026 1:09,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0ZaP76hAEgzyq2B8HkVffbUhHP8zYGDZZ2MkcRoYGDw6MWfuiWmAFzw4QdmqFPMkMl,0,0,Photos,,,,,Lifetime,633,342,41,22,8,11,30,9,21,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,Chinita Girl 💫,"𝑳𝒂𝒔𝒕 𝑫𝒂𝒚: 𝑨𝒍𝒍 𝒕𝒉𝒆 𝑭𝒆𝒆𝒍𝒔 💫

Sabay sabay tayo na mahulog sa tingin ng ating lucky chinita girl 👀😍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypviralシ #fypageシ",31,1/16/2026 19:31,N/A,https://www.facebook.com/reel/1437818961340503/,0,0,Videos,,,,,Lifetime,1474,286,114,93,12,9,16,,16,,16239.115,15.205,0,0,0,,
1.22108E+17,6.15856E+13,JuanKada Star,"Tara na Star babies, makisaya, makikulit at manalo kasama ang team Midshift 💚",,0,1/16/2026 0:11,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0vVvapjmtjUEL9qj5Hz76GiuJ7LeNSxkePMExJCLBm43rXsVFcNbBE7zSVfG929thl,0,1,Photos,,,,,Lifetime,340,128,28,15,10,3,12,6,6,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,"Game on na Star Babies! 

Catch me LIVE NOW hanggang 10PM sa Color Game 🎲
Step into the spotlight, Star Babies 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/15/2026 22:16,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid032FzpniFR2MTkw2avS97oMPMufQUPi5TDLmZL2nPyij9tmPPgry6u4tfV69kxmeVJl,0,0,Photos,,,,,Lifetime,2962,1011,156,116,25,15,307,169,138,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,"𝗜 𝗺𝗮𝗸𝗲 𝗶𝘁 𝘀𝗼 𝗲𝗮𝘀𝘆 𝘁𝗼 𝗳𝗮𝗹𝗹 𝗶𝗻 𝗹𝗼𝘃𝗲 𝘄𝗶𝘁𝗵 𝗺𝗲 𝗦𝘁𝗮𝗿 𝗕𝗮𝗯𝗶𝗲𝘀~ 🌟

Araw araw magbibigay sainyo ng ngiti! Abang na sa LIVE mamayang 2PM na yan 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypageシfypviralシ","𝗜 𝗺𝗮𝗸𝗲 𝗶𝘁 𝘀𝗼 𝗲𝗮𝘀𝘆 𝘁𝗼 𝗳𝗮𝗹𝗹 𝗶𝗻 𝗹𝗼𝘃𝗲 𝘄𝗶𝘁𝗵 𝗺𝗲 𝗦𝘁𝗮𝗿 𝗕𝗮𝗯𝗶𝗲𝘀~ 🌟

Araw araw magbibigay sainyo ng ngiti! Abang na sa LIVE mamayang 2PM na yan 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypageシfypviralシ",30,1/15/2026 20:01,N/A,https://www.facebook.com/reel/1571326294112283/,1,0,Videos,,,,,Lifetime,1260,182,56,33,18,5,14,,14,,1895.068,4.644,0,0,0,,
1.22108E+17,6.15856E+13,JuanKada Star,"Pretty in yellow 💛 kasama sina Juankada Shann, Zia, at Ligaya!

Napanood niyo ba live namin kahapon? If you want more fun moments, tutok lang palagi! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaShann #JuankadaZia #JuankadaLigaya",,0,1/15/2026 18:01,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02HGx28DAECdBUNXhHjJyvRMWfqFUNCqGkrznQU74MCG2oSDWKcZmJ5B5QZ2M1mtN7l,0,0,Photos,,,,,Lifetime,386,152,30,18,7,5,9,2,7,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,I like me better 🫶🏻,"I like me better when I’m with you my Star Babies! ⭐️

Kaya sana palagi niyo akong suportahan at subaybayan sa Color Game! 🫶🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",7,1/15/2026 6:28,N/A,https://www.facebook.com/reel/732510049562284/,0,0,Videos,,,,,Lifetime,311,173,34,25,3,6,10,,10,,1207.679,6.322,0,0,0,,
1.22108E+17,6.15856E+13,JuanKada Star,See you star babies 2pm - 10pm 🌠💛,,0,1/14/2026 23:43,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0gEL7vvPmYqNevNzo2WMHY6a8qR7R2WvFiSvmUHfZm11WXgP7jXy5JGqVQWpTaUYBl,0,1,Photos,,,,,Lifetime,243,114,28,20,3,5,8,4,,4,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,"All-in na agad! ⭐️

Watch me live NOW hanggang mamayang 10PM sa Color Game! 

Don’t miss it, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/14/2026 23:25,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0m3udukWpB4SS5BQMBMZzrLGwR5ePy9HfdFCL8U2Gbmb8pQMxKpjZRB1dtT9Jj9qLl,0,0,Photos,,,,,Lifetime,752,381,56,38,7,11,32,19,13,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,Mt.Kulis ⛰️,"Sino mahilig mag-hike, star babies? ⭐️⛰️

Ang pag-akyat ng bundok ay parang buhay, may hirap, pagod, at pagsubok. Minsan gusto mo nang sumuko, pero tuloy lang. Kasi pag nasa tuktok ka na, marerealize mo na worth it lahat. 💪💛

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚viralシfypシ゚",49,1/14/2026 17:24,N/A,https://www.facebook.com/reel/848405078072195/,0,0,Videos,,,,,Lifetime,1410,166,97,78,9,10,21,,21,,3010.025,5.594,0,0,0,,
