Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Negative feedback from users: Hide all,Negative feedback from users: Hide,Ad CPM (USD),Ad impressions
1.22127E+17,6.15842E+13,Juankada Lance,"Parang si Alexchoozy yung naka blond😜

#JuankadaLance #Juankada #trending #fyp",,0,2/20/2026 6:59,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0354CXVK8aM9tU5d9HmJam1N94CnPKokdqGyT1WE7ogqMgyAQA1muLNdqGPsNXtqXBl&id=61584243275518,0,0,Photos,,,,,Lifetime,469,231,23,18,3,2,,,,23,20,3,,0,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Your health matters too  a little sunlight, fresh air, and a clear mind do wonders for both body and soul. 🌿💛

#JuankadaLance #lifeadvice #healthiswealth #health","Tara! KwentuJUAN!😎

Your health matters too  a little sunlight, fresh air, and a clear mind do wonders for both body and soul. 🌿💛

#JuankadaLance #lifeadvice #healthiswealth #health",113,2/20/2026 16:00,mixed,https://www.facebook.com/reel/903795752357368/,1,0,Videos,,,,,Lifetime,135,110,11,7,4,0,849.972,7.203,0,10,10,,,0,,,0,0
1.22127E+17,6.15842E+13,Juankada Lance,"Naki picture sa next shift kasi why not...

#JuankadaLance #Juan365 #sundayvibes #sundaymorning",,0,2/21/2026 14:44,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0TDbzbvXAHMsK3CFGovkzx2DstNLbPPfEWqbEZ2BzQUFZNm3GkRHgqTx9PcPUZYnjl&id=61584243275518,0,0,Photos,,,,,Lifetime,170,67,13,9,3,1,,,,6,4,2,,0,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"Golf nga eh, kayo naman si pa-cute!

#Juan365 #JuankadaLance #Juankada #fyp",,0,2/22/2026 18:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZuWxraSURB6KMZGEdA43Hpo7Mp3nCVXJZ2jwNKwLQetdxAkGBWyN1dcrWjFL2s4Hl&id=61584243275518,0,0,Photos,,,,,Lifetime,170,75,18,8,9,1,,,,17,10,7,,0,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"Manifesting that Jackpot energy today. ⚡️💎

#Juan365 #JuankadaLance #Juankada #fortune","Manifesting that Jackpot energy today. ⚡️💎

#Juan365 #JuankadaLance #Juankada #fortune",30,2/22/2026 21:30,N/A,https://www.facebook.com/reel/26489812553970334/,1,0,Videos,,,,,Lifetime,87,81,8,7,0,1,302.35,3.876,0,1,1,,,0,,,0,0
1.22127E+17,6.15842E+13,Juankada Lance,"Sorry na Juankada Ellise, taas mo paala tumalon😅😂

#Juan365 #JuankadaLance #Juankada #prank","Sorry na Juankada Ellise, taas mo paala tumalon😅😂

#Juan365 #JuankadaLance #Juankada #prank",43,2/23/2026 21:30,mixed,https://www.facebook.com/reel/1244484433773970/,1,0,Videos,,,,,Lifetime,249,208,9,7,2,0,1803.456,8.197,0,8,8,,,0,,,0,0
1.22127E+17,6.15842E+13,Juankada Lance,"𝐓𝐚𝐠𝐚𝐥 𝐧𝐚𝐦𝐚𝐧 𝐧𝐠 𝐝𝐚𝐭𝐞 𝐤𝐨😕

#Juan365 #JuankadaLance #coffee #date",,0,2/24/2026 16:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0UoENmxk5BZMNWQpx2yMGdPfeQWy12GrbnqVhwSuS9cjqb7TWR6sRsufJd963wyDtl&id=61584243275518,0,0,Photos,,,,,Lifetime,99,59,10,9,0,1,,,,1,1,,,0,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"Ilan kaya buhok ko sa legs pag inisa isa?

#JuankadaLance #questionoftheday #coffee",,0,2/24/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0UgTf3Px3d5CdiHLperwdq9GqcP5qQWhpZD87SYWrquUinnWCCBEtz6RCPBNPcp21l&id=61584243275518,0,0,Photos,,,,,Lifetime,201,89,22,16,5,1,,,,19,16,3,,0,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"Kati ng ulo ko magkakapera ata ako!🤩

#JuankadaLance #MoneyFest #coffee  #sanaol",,0,2/24/2026 23:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0314EgycSAebBjvrp5edPT8L3Kwdo4XFKezM7Z9hh97zdc5xUNFZvCt3ixj8wGropBl&id=61584243275518,0,0,Photos,,,,,Lifetime,106,58,8,5,2,1,,,,1,,1,,0,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"Day off vibes😎

#JuankadaLance #dayoff #chillvibes","Day off vibes😎

#JuankadaLance #dayoff #chillvibes",12,2/25/2026 3:00,N/A,https://www.facebook.com/reel/2476159582839301/,1,0,Videos,,,,,Lifetime,63,45,12,9,3,0,302.644,6.878,0,8,8,,,0,,,0,0
1.22128E+17,6.15842E+13,Juankada Lance,"pasensya na bro nadale ka 😂 

#Juan365 #JuankadaLance #JuankadaGeoff #kulitan #tawanan #funnyvideos","pasensya na bro nadale ka 😂 

#Juan365 #JuankadaLance #JuankadaGeoff #kulitan #tawanan #funnyvideos",33,2/25/2026 14:30,N/A,https://www.facebook.com/reel/1215672867443278/,1,0,Videos,,,,,Lifetime,237,188,13,9,4,0,1917.517,9.308,0,8,8,,,0,,,0,0
1.22128E+17,6.15842E+13,Juankada Lance,"Masyadong malamig painitin kita?

#Juan365 #JuankadaLance #japan #cold",,0,2/25/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid08LmoRQwdDZBHsdMUkgyvTKqj5oKErf22S7f56RwP1UXFLUap4B5G38bjPnQEpa2Yl&id=61584243275518,0,0,Photos,,,,,Lifetime,130,57,11,8,2,1,,,,8,8,,,0,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"Nasaan kanaba?!

#Juan365 #JuankadaLance #snow #japan",,0,2/26/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Ns7MZMaDteeovZNvz9Wp3VHBCpRtz1qMkUxbyPuCDNoFJxDum2mZaEmXyiAjQNeql&id=61584243275518,0,0,Photos,,,,,Lifetime,103,49,7,4,2,1,,,,4,3,1,,0,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"Feel na feel mag kape pag nasa opis😂

#Juan365 #JuankadaLance #reels #coffee","Feel na feel mag kape pag nasa opis😂

#Juan365 #JuankadaLance #reels #coffee",25,2/27/2026 2:30,N/A,https://www.facebook.com/reel/1304721775039392/,1,0,Videos,,,,,Lifetime,71,52,8,7,1,0,476.157,8.502,0,11,11,,,0,,,0,0
1.22128E+17,6.15842E+13,Juankada Lance,"ANG SEKRETO SA LIKOD NG SUCCESS KO SA JAPAN! 🇯🇵✨

Maraming nagtatanong sa akin, ""Paano ka nakakarating sa Sapporo? Paano ka nakakaporma nang ganyan na parang CEO sa mirror selfie mo?"" 👔 Nakita niyo naman yung background—mga neon lights, yung wheel of fortune, yung aura na pang-global brand ambassador. 🎰🕶

Akala ng marami, pinag-isipan ko ‘to nang mabuti. Akala nila, may deep meaning bawat caption at bawat anggulo ng kuha ko. Pero dahil bawal ang gatekeeping dito, sasabihin ko na ang katotohanan. Ready na ba kayo sa pasabog? 💣

Ang totoo niyan...

Ganto, clickbait lang 'to kasi copy paste ko lang talaga 'to. 😂📈

#JuankadaLance #thankyouforyoursupport #japan",,0,2/27/2026 18:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02GUzjmHsrDGuYvDR36AqHkBLcV8SmtRJiuwX5QefkEUVfkE34VVVM8jVA7A3xUCjkl&id=61584243275518,0,0,Photos,,,,,Lifetime,147,77,4,2,1,1,,,,5,3,2,,0,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"May kakain ng ipis, may tumili at may napa otso otso🤣🤣🤣

#Juan365 #JuankadaLance #Juankada","May kakain ng ipis, may tumili at may napa otso otso🤣🤣🤣

#Juan365 #JuankadaLance #Juankada",81,2/27/2026 21:30,mixed,https://www.facebook.com/reel/1609284857052891/,1,0,Videos,,,,,Lifetime,66,46,6,4,2,0,900.794,16.085,0,6,6,,,0,,,0,0
1.22128E+17,6.15842E+13,Juankada Lance,"𝐏𝐚𝐩𝐚𝐰𝐢𝐬 𝐭𝐚𝐲𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚!👌

#Juan365 #JuankadaLance #basketball #reels","𝐏𝐚𝐩𝐚𝐰𝐢𝐬 𝐭𝐚𝐲𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚!👌

#Juan365 #JuankadaLance #basketball #reels",7,3/1/2026 3:00,N/A,https://www.facebook.com/reel/1244121100534729/,1,0,Videos,,,,,Lifetime,191,115,11,10,1,0,618.164,5.025,0,1,1,,,0,,,0,0
1.22128E+17,6.15842E+13,Juankada Lance,Juankada Lance updated their profile picture.,,0,3/1/2026 13:48,N/A,https://www.facebook.com/photo.php?fbid=122128089831141442&set=a.122098327023141442&type=3,0,0,Photos,,,,,Lifetime,100,49,15,14,1,0,,,,5,5,,,0,,,,
1.22128E+17,6.15842E+13,Juankada Lance,Juankada Lance updated their cover photo.,,0,3/1/2026 13:51,N/A,https://www.facebook.com/photo.php?fbid=122128089969141442&set=a.122098330299141442&type=3,0,0,Photos,,,,,Lifetime,0,0,5,5,0,0,,,,0,,,,0,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"Intense game against telemarketing🔥

#JuankadaLance #foryourpage #reels #fyp #basketball #highlights","Intense game against telemarketing🔥

#JuankadaLance #foryourpage #reels #fyp #basketball #highlights",71,1/31/2026 2:00,N/A,https://www.facebook.com/reel/2047982545985614/,1,0,Videos,,,,,Lifetime,63,50,7,7,0,0,431.445,8.14,0,5,5,,,0,,,0,0
1.22165E+17,6.15841E+13,Juankada Ligaya,Juankada Ligaya updated her cover photo.,,0,3/2/2026 2:28,N/A,https://www.facebook.com/photo.php?fbid=122164622913135583&set=a.122100489423135583&type=3,0,0,Photos,,,,,Lifetime,0,0,19,15,4,0,,,,0,,,,0,,,,
1.22165E+17,6.15841E+13,Juankada Ligaya,Juan365 Summer sa Saya with . . . 🥰🌞🌊,,0,3/2/2026 2:24,N/A,https://www.facebook.com/photo.php?fbid=122164622457135583&set=a.122100486537135583&type=3,0,0,Photos,,,,,Lifetime,2029,1073,118,99,18,1,,,,77,67,10,,0.01,1,,,
1.22164E+17,6.15841E+13,Juankada Ligaya,lovekoto,"alam mo namang ikaw since day one diba?😏

#fyp #trendingreel #followers #highlights",16,3/1/2026 3:58,N/A,https://www.facebook.com/reel/1667153231289369/,0,0,Videos,,,,,Lifetime,32657,26038,2685,2558,102,25,161214.269,6.112,0,595,595,,,0.08,,,,
1.22164E+17,6.15841E+13,Juankada Ligaya,Summer,"baka sabihin nyo AI nanaman 😑

#fyp #highlights #love #dance",16,2/28/2026 2:40,N/A,https://www.facebook.com/reel/4207415736241537/,0,0,Videos,,,,,Lifetime,24423,19705,1775,1657,106,12,111335.522,5.486,0,436,436,,,0.07,,,,
1.22163E+17,6.15841E+13,Juankada Ligaya,sexy love,"Nasan na ba kasi yung sexy love ko na yan? 😉

#fyp #highlights #followers #trendingreel #Ligaya",11,2/27/2026 3:00,N/A,https://www.facebook.com/reel/1627098501815137/,1,0,Videos,,,,,Lifetime,30306,23934,2018,1860,139,19,120009.919,4.999,0,390,390,,,0.08,,,,
1.22163E+17,6.15841E+13,Juankada Ligaya,nasan ka na?,"Nasan ka na? nilalamig nako dito oh!🥺

#fyp #fypシ #followers #highlights #Ligaya",9,2/26/2026 3:00,N/A,https://www.facebook.com/reel/931617889335882/,1,0,Videos,,,,,Lifetime,21136,16445,1285,1163,112,10,74527.211,4.533,0,461,461,,,0.03,,,,
1.22163E+17,6.15841E+13,Juankada Ligaya,"How do I look?😜 

#fyp #followers #Ligaya",,0,2/25/2026 2:51,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0aPUbkvC3MGCDZM83AU2K5MEV4z9NnC17XkvDPVPA7942r96TUqrpXyt1BdxaevTfl,0,0,Photos,,,,,Lifetime,10850,5252,749,640,94,15,,,,673,289,384,,0.02,3,,,
1.22162E+17,6.15841E+13,Juankada Ligaya,Hataw,"POV: napa indak ka sa soundtrip ng tyuhin mo 😂

#fyp #followers #fypシ #trendingreel #Ligaya",16,2/24/2026 2:56,N/A,https://www.facebook.com/reel/1297964602202088/,0,0,Videos,,,,,Lifetime,752808,505192,31639,29994,1214,431,6439640.566,12.688,0,6598,6598,,,2.94,,,,
1.22161E+17,6.15841E+13,Juankada Ligaya,"POV:  Stressed ka galing work 🤭

#fyp #fypシ #highlights #followers #Ligaya","POV:  Stressed ka galing work 🤭

#fyp #fypシ #highlights #followers #Ligaya",8,2/23/2026 3:00,N/A,https://www.facebook.com/reel/1267358525270263/,1,0,Videos,,,,,Lifetime,320474,231548,9618,9034,429,155,1349596.282,6.943,0,7779,7779,,,0.53,,,,
1.2216E+17,6.15841E+13,Juankada Ligaya,"Pov: inasinan bago matulog 🤣

#fyp #trendingreel #dancechallenge #followers #highlights","Pov: inasinan bago matulog 🤣

#fyp #trendingreel #dancechallenge #followers #highlights",15,2/22/2026 3:00,N/A,https://www.facebook.com/reel/1685251972888442/,1,0,Videos,,,,,Lifetime,32088,23303,1879,1699,135,45,213973.735,8.782,0,656,656,,,0.15,,,,
1.2216E+17,6.15841E+13,Juankada Ligaya,"Thank you all so much for unending support!❤ I Love you all! 😘

#happy50k #followers #followformore #followerseveryone",,0,2/21/2026 19:00,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02VZngvfR4N6S9MvrSSLUUg3S2c5Erpz6JpJrGhpCkxGvxJJZjFc9EcXtSWFFuRYxMl,0,0,Photos,,,,,Lifetime,5065,2946,146,110,34,2,,,,101,91,10,,0.07,,,,
1.2216E+17,6.15841E+13,Juankada Ligaya,"Lovin' the view 👀

#love #followers #fyp #Nightlight #latenight",,0,2/21/2026 6:32,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid06aDzy7FFUgBkqcJV2mg8n3EawfhzPVSigRe7qymr7tnJ5ZyZFteWTZAbBhWkMh5Gl,0,0,Photos,,,,,Lifetime,103465,65518,4867,4651,180,36,,,,6760,2996,2168,1596,1.54,6,3,,
1.2216E+17,6.15841E+13,Juankada Ligaya,Latigo,"Sino gusto ma-latigo jan? 😆

#fyp #dance #highlights #followers",16,2/21/2026 2:48,N/A,https://www.facebook.com/reel/922917020125754/,0,0,Videos,,,,,Lifetime,60120,52615,2997,2848,99,50,309070.91,6.428,0,1907,1907,,,0.17,,,,
1.22159E+17,6.15841E+13,Juankada Ligaya,Papi,"Gusto mo yung ganito?😝

#fyp #followers #highlights #dance",11,2/20/2026 3:23,mixed,https://www.facebook.com/reel/1443224054164198/,0,0,Videos,,,,,Lifetime,25503,19170,1563,1445,92,26,105992.447,5.302,0,482,482,,,0.07,,,,
1.22159E+17,6.15841E+13,Juankada Ligaya,AI daw?,"mukha bang AI? 😆😭

#fyp #trendingreel #followers #highlights #Ligaya",15,2/19/2026 3:40,N/A,https://www.facebook.com/reel/776947925451055/,0,0,Videos,,,,,Lifetime,28530,22502,1435,1257,161,17,141951.884,6.09,0,576,576,,,0.1,,,,
1.22158E+17,6.15841E+13,Juankada Ligaya,BIG GUY V2.0,"LF Big guy v2.0: Balcony Edition 💪

#fyp #trendingreel #highlights #followers #Ligaya",13,2/18/2026 3:00,N/A,https://www.facebook.com/reel/1667140854667504/,1,0,Videos,,,,,Lifetime,216807,174570,6662,6306,215,141,1125249.654,7.367,0,5652,5652,,,0.96,,,,
1.22157E+17,6.15841E+13,Juankada Ligaya,Balcony,"Season 2: wala na tayo sa hallway 🤣

#fyp #trendingreel #highlights #followers",16,2/17/2026 3:00,N/A,https://www.facebook.com/reel/1552521345838427/,1,0,Videos,,,,,Lifetime,122802,107979,3942,3700,183,59,627860.842,6.765,0,2492,2492,,,1.15,,,,
1.22156E+17,6.15841E+13,Juankada Ligaya,,,0,2/16/2026 20:36,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0odYub3btjcpdu6PJSZM6YXoDYNqV7XFKEEywwafBiZT6utrcG8WcqX6Hw1YctbDNl,0,1,Videos,,,,,Lifetime,1558,1732,34,22,12,0,,,,14,14,,,0,,,,
1.22156E+17,6.15841E+13,Juankada Ligaya,come over,"Are you coming over? 😉

#followers #fyp #highlights #trendingreel #Ligaya",15,2/16/2026 3:00,mixed,https://www.facebook.com/reel/1458094845674039/,1,0,Videos,,,,,Lifetime,159946,139481,6674,6272,298,104,793332.4,6.561,0,4225,4225,,,2.02,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,Swimming,"Tara swimming? 😝

#fyp #followers #highlights #dance",14,2/15/2026 2:23,N/A,https://www.facebook.com/reel/26936593082625509/,0,0,Videos,,,,,Lifetime,25360,19519,1266,1132,102,32,129991.764,6.249,0,250,250,,,0.22,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,Valentines,"Promise di kita tatakbuhan sa date natin 🤭

#fyp #love #highlights #heartsday",15,2/13/2026 23:00,mixed,https://www.facebook.com/reel/25914749818142185/,1,0,Videos,,,,,Lifetime,25257,21596,1280,1162,112,6,94172.03,4.462,0,312,312,,,0.14,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,Kupido,"Need pa ba nang help ni kupido?

#fyp #love #highlights #followers",15,2/13/2026 3:00,N/A,https://www.facebook.com/reel/1988811981663570/,0,0,Videos,,,,,Lifetime,21386,17811,1087,948,124,15,69980.356,3.788,0,273,273,,,0.15,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,KIKIAM,"Kita nyo yung kikiam? bawal mag pause!! 🤣

#fyp #trendingreel #followers #Ligaya",10,2/12/2026 3:00,N/A,https://www.facebook.com/reel/26334964129473858/,1,0,Videos,,,,,Lifetime,20179,15787,953,877,66,10,69176.193,4.235,0,284,284,,,0.08,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,BENG BENG,"Gusto mo tamaan saken? 😏

#fyp #trendingreel #followers #dancechallenge #Ligaya",15,2/11/2026 3:00,mixed,https://www.facebook.com/reel/4343052505946056/,1,0,Videos,,,,,Lifetime,119949,118640,5242,5016,159,67,536202.051,5.725,0,5469,5469,,,1.16,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,"Ikaw na sa torotot, ako na sa sayaw? 🥰

#fyp #trendingreel #followers #dancechallenge","Ikaw na sa torotot, ako na sa sayaw? 🥰

#fyp #trendingreel #followers #dancechallenge",15,2/10/2026 3:01,N/A,https://www.facebook.com/reel/936240608919030/,0,0,Videos,,,,,Lifetime,148011,157263,2848,2658,141,49,728660.418,6.449,0,8101,8101,,,1.48,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,,,0,2/9/2026 20:26,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0oGFjwXRqhsNwDh8PVPhXPHyzrQFRyh5UhbXWAtQzW72Vdj1g4hZSPD5kFp9bCtgPl,0,1,Videos,,,,,Lifetime,1122,1305,18,14,4,0,,,,21,21,,,0,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,ZUMBA,"If ako yung zumba instructor, sasali ka ba? 😉

#fyp #trendingreel #followers #dancechallenge",15,2/9/2026 3:01,N/A,https://www.facebook.com/reel/1678382549806485/,1,0,Videos,,,,,Lifetime,53016,40984,4386,4152,174,60,288622.464,7.015,0,1079,1079,,,0.49,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,"bubuksan mo o papasukin kita? 🤭

#fyp #followers #trendingreel #Ligaya","bubuksan mo o papasukin kita? 🤭

#fyp #followers #trendingreel #Ligaya",15,2/8/2026 2:00,mixed,https://www.facebook.com/reel/890577736928051/,1,0,Videos,,,,,Lifetime,52948,50286,2552,2366,143,43,257483.705,6.211,0,3061,3061,,,0.42,,,,
1.22153E+17,6.15841E+13,Juankada Ligaya,witwiw,"ilang seconds yung video? 😛

#fyp #trendingreel #dancechallenge #Ligaya",12,2/7/2026 2:00,N/A,https://www.facebook.com/reel/783276000849417/,1,0,Videos,,,,,Lifetime,19421,14452,908,813,82,13,64802.859,4.004,0,271,271,,,0.15,,,,
1.22153E+17,6.15841E+13,Juankada Ligaya,Awra,"Awra muna tayo for today ☺️

 #fyp #trendingreel #highlights #Ligaya",9,2/6/2026 3:00,N/A,https://www.facebook.com/reel/1425922139190316/,1,0,Videos,,,,,Lifetime,129023,125375,3703,3450,195,58,454930.79,4.783,0,2952,2952,,,0.64,,,,
1.22152E+17,6.15841E+13,Juankada Ligaya,oho,"inuubo na ba ang lahat?😭

#fyp #trendingreel #dancechallenge #Ligaya",15,2/5/2026 3:01,N/A,https://www.facebook.com/reel/1605474620458926/,0,0,Videos,,,,,Lifetime,280149,229985,11082,10638,226,218,1446824.097,6.928,0,8505,8504,,1,2,,,,
1.22151E+17,6.15841E+13,Juankada Ligaya,Happy 30k mga luvs ko!! Thank you so much! Mahal ko kayo!! 🥰😘❤️,,0,2/4/2026 18:21,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid089Jgnu4Btxvab7WNDQuJyrJfDBF8n3HQzEaowRS6c4z8BjhueVw51vuxWFNwnrPXl,0,0,Photos,,,,,Lifetime,6199,3764,205,155,40,10,,,,185,166,19,,0.03,1,,,
1.2215E+17,6.15841E+13,Juankada Ligaya,Bigguy,"Sino pwede maging big guy ko jan?😜

#fyp #trendingreel #Ligaya #highlights",15,2/4/2026 3:00,N/A,https://www.facebook.com/reel/1866293864055257/,0,0,Videos,,,,,Lifetime,263141,254424,15976,15455,325,196,1346702.925,6.596,0,15524,15524,,,1.04,,,,
1.22149E+17,6.15841E+13,Juankada Ligaya,SUNGIT MO NAMAN,"Bakit ba kasi ayaw mo kong pansinin? 🥺

#highlights #fypシ #followers #trendingreel",11,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1557381941978952/,1,0,Videos,,,,,Lifetime,37547,29237,2316,2165,121,30,129854.093,4.2,0,389,389,,,0.15,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,meet the parents,"Pasado na ba ako kila mama mo? 🥰

#trendingreel #followers #highlights #fypシ",15,2/2/2026 2:00,N/A,https://www.facebook.com/reel/1377800227003055/,0,0,Videos,,,,,Lifetime,113691,107571,2510,2326,154,30,588920.889,6.511,0,3204,3204,,,0.84,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Juankada Ligaya updated her cover photo.,,0,2/1/2026 4:27,N/A,https://www.facebook.com/photo.php?fbid=122147968119135583&set=a.122100489423135583&type=3,0,0,Photos,,,,,Lifetime,0,0,54,51,3,0,,,,0,,,,0,1,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Gusto mo ba ng LIGAYA this valentines day? 🙈🥰,,0,2/1/2026 4:24,N/A,https://www.facebook.com/photo.php?fbid=122147967417135583&set=a.122100486537135583&type=3,0,0,Photos,,,,,Lifetime,2493,1466,132,100,30,2,,,,55,52,3,,0,1,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Sweetgurl,"Gusto mo ba yung ganito ka sweet? 😛

#fyp #trendingreel #dancechallenge #Ligaya",20,1/31/2026 3:48,N/A,https://www.facebook.com/reel/2177213443052786/,0,0,Videos,,,,,Lifetime,57282,45710,4558,4362,155,41,322664.849,6.92,0,797,797,,,0.1,,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Para sainyo yan Juankadaaaa 💙🧡 🎲 

See you again on Wednesday 6am - 2pm 😊🥳 

#Juan365 #Juan365Studios #JuankadaPapaJoe",,0,3/2/2026 6:58,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0nD6ba2n3pDxiwDiVaQEonEZ8PusgfN5HDPrv3PTdQTKx8MMFKgGpnbUCBeGpesiCl&id=61584233476725,0,0,Photos,,,,,Lifetime,151,74,81,80,0,1,,,,5,1,4,,0,,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Miss ko na kayo Juankadaaa!  🎲 💙🧡 Gala gala muna si Papa Joe! Busina lang yung makaka salubong ko sa daan 😊 

#Juan365 #ALLINJUANLIVE  #JuankadaPapaJoe","Miss ko na kayo Juankadaaa!  🎲 💙🧡 Gala gala muna si Papa Joe! Busina lang yung makaka salubong ko sa daan 😊 

#Juan365 #ALLINJUANLIVE  #JuankadaPapaJoe",13,3/2/2026 6:29,N/A,https://www.facebook.com/reel/1485020876327919/,0,0,Videos,,,,,Lifetime,4084,34,33,32,0,1,921.377,1.063,0,0,,,,0,,,0,0
1.22119E+17,6.15842E+13,Juankada Papa Joe,Juankada Papa Joe updated their cover photo.,,0,3/2/2026 6:07,N/A,https://www.facebook.com/photo.php?fbid=122118966135141115&set=a.122102925279141115&type=3,0,0,Photos,,,,,Lifetime,0,0,5,4,1,0,,,,0,,,,0,,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Ready na ba ang Juankada? 🌊☀️
Welcome to JUAN365 Studios with Papa Joe — where every day feels like summer! 🎉🔥

#Juan365 #Juankadahost #JuankadaPapajoe",,0,3/2/2026 6:06,N/A,https://www.facebook.com/photo.php?fbid=122118965931141115&set=a.122102888301141115&type=3,0,0,Photos,,,,,Lifetime,90,31,6,5,1,0,,,,4,2,2,,0,,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Apektado na ang lahat ,mag tataas na simula buhakk
😔 pero dito sa Color Game live hindi tataas ang minimum bet natin LIMANG PISO padinnn 🤯🤩 

Nakapag pa gas naba kayo?  Pagas na at mag buy ng bet dito everyone! 

#juankadahosts #JuankadaPapaJoe #Juan365","Apektado na ang lahat ,mag tataas na simula buhakk
😔 pero dito sa Color Game live hindi tataas ang minimum bet natin LIMANG PISO padinnn 🤯🤩 

Nakapag pa gas naba kayo?  Pagas na at mag buy ng bet dito everyone! 

#juankadahosts #JuankadaPapaJoe #Juan365",21,3/2/2026 5:59,N/A,https://www.facebook.com/reel/1460250548805371/,0,0,Videos,,,,,Lifetime,1942,136,38,34,4,0,1481.286,3.004,0,14,14,,,0,,,0,0
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Kantahan kaya kita? 🎤 o mag kantahan tayo? 😊😁 

See you on Wednesday Joekadaaaaas!  💙🧡 🎲 

#Juan365 #juankadahosts #JuankadaPapaJoe","Kantahan kaya kita? 🎤 o mag kantahan tayo? 😊😁 

See you on Wednesday Joekadaaaaas!  💙🧡 🎲 

#Juan365 #juankadahosts #JuankadaPapaJoe",38,3/1/2026 7:42,N/A,https://www.facebook.com/reel/960656836291429/,0,0,Videos,,,,,Lifetime,5002,99,67,64,3,0,1465.296,1.364,0,5,5,,,0,,,0,0
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Tito gaming si Papa Joe 😊 bagay ba white/gray hair? O gusto mo ibagay kita sakin? 🤣 lakas papa joe! 

See you guys live pa tayo till 2pm 💙🧡 

#Juan365 #juankadahosts #JuankadaPapaJoe",,0,2/28/2026 18:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0N7eMChBvQ5tH33gTvtPLjoAScaqdN8nfJSggwvGhpr5oa9LeroYop1AgWyM7QpRNl&id=61584233476725,0,0,Photos,,,,,Lifetime,379,208,80,79,0,1,,,,16,6,10,,0,,,,
