Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Link Clicks
1.22121E+17,6.1584E+13,Juankada Jedi,"simple fit, fresh vibes 💚

#JuankadaJedi #JediBabes #trendingpost #highlightseveryonefollowers",,0,2/10/2026 20:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02nxfUsunMNVRYnvHzKW6KY2gMbjpfFAtL7rvEMjiQ9kzTRB7HXK2z6QBTKgss4ELpl,0,0,Photos,,,,,Lifetime,679,322,12,12,0,0,6,4,2,0,,,,,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"bigyan niyo rin kasi ako para ggss din ako!

#JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights","bigyan niyo rin kasi ako para ggss din ako!

#JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights",23,2/10/2026 2:00,N/A,https://www.facebook.com/reel/1467286844971039/,1,0,Videos,,,,,Lifetime,1554,252,8,6,2,0,3,,3,0,1174.457,2.348,0,0,0,,
1.22121E+17,6.1584E+13,Juankada Jedi,"haru haru dance challenge naman tayo <3

#JuankadaJedi #JediBabes #HaruHaru #BigBang #trendingpost #highlights #kpop","haru haru dance challenge naman tayo <3

#JuankadaJedi #JediBabes #HaruHaru #BigBang #trendingpost #highlights #kpop",34,2/9/2026 22:37,N/A,https://www.facebook.com/reel/1667554391077620/,0,0,Videos,,,,,Lifetime,3615,234,340,333,1,6,4,,4,0,1985.201,1.744,0,0,0,,
1.22121E+17,6.1584E+13,Juankada Jedi,"mirror selfies naman for today's videyow!

#JuankadaJedi #JediBabes #trendingpost #highlights #mirrorselfie #ootd",,0,2/9/2026 2:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0TmhrBkBHnjVfSfcTSEiDd6T9ib9t7GJMnfsfvJxTMXL9dzZJcmcyTWHjgpgvZVbfl,0,0,Photos,,,,,Lifetime,1472,778,24,20,3,1,15,3,12,0,,,,,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"main character sa kdrama yarnch? 

#JuankadaJedi #JediBabes #trendingpost #highlights #SayYes #LOCO #ScarletHeartRyeo","main character sa kdrama yarnch? 

#JuankadaJedi #JediBabes #trendingpost #highlights #SayYes #LOCO #ScarletHeartRyeo",13,2/8/2026 21:34,N/A,https://www.facebook.com/reel/888492963888939/,0,0,Videos,,,,,Lifetime,1646,308,24,11,3,10,6,,6,0,1371.436,2.602,0,0,0,,
1.22121E+17,6.1584E+13,Juankada Jedi,"sakto oh! san date natin, jedi babes? ☺️ #JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights","sakto oh! san date natin, jedi babes? ☺️ #JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights",23,2/8/2026 2:34,N/A,https://www.facebook.com/reel/1220494096856067/,0,0,Videos,,,,,Lifetime,3571,440,350,348,1,1,3,,3,0,2318.797,2.26,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"3 selfies para i love you… eme 😆

#JuankadaJedi #JediBabes #selfie #ootd #fyp",,0,2/7/2026 20:40,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0tt8XqHgcgoEUceP1HDVpdaAEmnTM5Cmh7YbxBmjpMJi7quSoFPRxR3vyjp57GT1Pl,0,0,Photos,,,,,Lifetime,1362,628,18,13,3,2,42,22,20,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"sobrang energetic dahil sabado naaa! 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan","sobrang energetic dahil sabado naaa! 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan",21,2/7/2026 2:00,N/A,https://www.facebook.com/reel/1566485667919795/,1,0,Videos,,,,,Lifetime,1320,268,11,10,1,0,8,,8,0,1716.29,3.583,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"di na kaya ng paracetamol yan mhie!

#JuankadaJedi #JediBabes #coting #lipsync #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #Juan365 #Juan365Studios","di na kaya ng paracetamol yan mhie!

#JuankadaJedi #JediBabes #coting #lipsync #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #Juan365 #Juan365Studios",11,2/6/2026 2:00,N/A,https://www.facebook.com/reel/912484301250461/,1,0,Videos,,,,,Lifetime,1310,205,25,21,4,0,8,,8,0,1877.88,4.367,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"ganto ba 'yon, papi chulo? 👀

#JuankadaJedi #JediBabes #papichulo #followerseveryone #highlightssfypシ゚viral","ganto ba 'yon, papi chulo? 👀

#JuankadaJedi #JediBabes #papichulo #followerseveryone #highlightssfypシ゚viral",16,2/5/2026 20:00,mixed,https://www.facebook.com/reel/743524771886138/,1,0,Videos,,,,,Lifetime,1211,135,11,9,2,0,10,,10,0,1594.589,4.298,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"quick selfie muna, jedi babes! 🩷 

#JuankadaJedi #JediBabes #Pink #ootd #NasanSiFyang",,0,2/5/2026 2:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0taSPpTR8HmwEvkrkRadwH2c3aKs38GdJ49nuMHxKg1ifyjNVvmhxh7E5HXJNEQL6l,0,0,Photos,,,,,Lifetime,741,324,11,11,0,0,10,3,7,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ","masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ",14,2/4/2026 20:01,N/A,https://www.facebook.com/reel/1246655860706855/,1,0,Videos,,,,,Lifetime,1446,226,21,16,3,2,16,,16,0,2892.61,5.891,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"pwede na ba sumali sa next concert ng Sexbomb? 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan #JMFYANG","pwede na ba sumali sa next concert ng Sexbomb? 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan #JMFYANG",47,2/4/2026 3:00,N/A,https://www.facebook.com/reel/755177487637808/,1,0,Videos,,,,,Lifetime,2304,193,17,7,0,10,9,,9,0,3506.041,5.232,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"just keeping it sexy with a cute twist 😉

#JuankadaJedi #JediBabes #ootd #ootdfashion #styleph #fashionph #fitcheck #ootd",,0,2/3/2026 23:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02VUKZPXocgBmmxxX7wR8SViunyLmqQX4BcG97cD9QDiohtMdRe6tazsWh4nwP3spvl,0,0,Photos,,,,,Lifetime,383,177,10,6,2,2,11,5,6,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"shut uf with an f ka nalang! 😆

#JuankadaJedi #JediBabes #fbreels #reelsviral #fyp #trending #reelsph","shut uf with an f ka nalang! 😆

#JuankadaJedi #JediBabes #fbreels #reelsviral #fyp #trending #reelsph",16,2/3/2026 19:05,N/A,https://www.facebook.com/reel/886968197406650/,1,0,Videos,,,,,Lifetime,1176,107,6,5,1,0,6,,6,0,1188.947,3.798,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"no big guy, no problem 💪🏻🩷

#JuankadaJedi #JediBabes #fyp #dancetrend #bigguy #trending","no big guy, no problem 💪🏻🩷

#JuankadaJedi #JediBabes #fyp #dancetrend #bigguy #trending",16,2/3/2026 6:00,N/A,https://www.facebook.com/reel/3966483833649726/,1,0,Videos,,,,,Lifetime,2145,93,10,9,1,0,5,,5,0,1438.819,2.788,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"𝐬𝐨𝐧𝐠𝐞𝐫𝐢𝐬𝐭 muna yan shea after 𝐥𝐢𝐯𝐞! may 𝐫𝐞𝐪𝐮𝐞𝐬𝐭 ba kayo diyan, 𝐣𝐞𝐝𝐢 𝐛𝐚𝐛𝐞𝐬? 🙈

#Juan365Studios #JuankadaJedi #JediBabes #hurtssogood #astrids #karaoke","𝐬𝐨𝐧𝐠𝐞𝐫𝐢𝐬𝐭 muna yan shea after 𝐥𝐢𝐯𝐞! may 𝐫𝐞𝐪𝐮𝐞𝐬𝐭 ba kayo diyan, 𝐣𝐞𝐝𝐢 𝐛𝐚𝐛𝐞𝐬? 🙈

#Juan365Studios #JuankadaJedi #JediBabes #hurtssogood #astrids #karaoke",25,2/3/2026 3:00,N/A,https://www.facebook.com/reel/2774520276225797/,1,0,Videos,,,,,Lifetime,2176,115,13,10,3,0,10,,10,0,1663.609,3.211,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"Feeling meow-del today 🐱🖤 𝐎𝐎𝐓𝐃 slay muna tayo!

#JuankadaJedi #JediBabes #OOTD #model #cat",,0,2/2/2026 19:27,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0tTtLrJ8eb7mWedJABFbD9wsA2QYNtQigDzHQQcNDDBraGaap1Xt2W3Z5jSbW2gLRl,0,0,Photos,,,,,Lifetime,1232,593,27,14,2,11,11,7,4,0,,,,,,1,
1.2212E+17,6.1584E+13,Juankada Jedi,😎🖤🤘✨,,0,2/2/2026 16:10,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid036Rb2xRJvAEwaaDbuPdBoQt7jji29EJVRVtcwVFEfd5VC8VUtndB8535chNeYLG4Sl,0,1,Text,,,,,Lifetime,76,49,3,2,1,0,3,,3,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,❤️‍🔥,,0,2/2/2026 14:49,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02Dqz84MctJ1G4ZzQvi8LriwT7xUGstzs4QbS5okx2STK7QexZyeQArmMkwoG3FFhMl,0,1,Photos,,,,,Lifetime,227,101,5,4,1,0,5,4,1,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"𝗞𝗮𝘆𝗼 ba, 𝗽𝗮𝗻𝗴𝗮𝗿𝗮𝗽 niyo rin bang masampal ng 𝗽𝗲𝗿𝗮? 🤣

#Juan365Studios #JuankadaJedi #JediBabes #trendingpost #relatablememe #kimchiu #kimpau #stella","𝗞𝗮𝘆𝗼 ba, 𝗽𝗮𝗻𝗴𝗮𝗿𝗮𝗽 niyo rin bang masampal ng 𝗽𝗲𝗿𝗮? 🤣

#Juan365Studios #JuankadaJedi #JediBabes #trendingpost #relatablememe #kimchiu #kimpau #stella",12,2/2/2026 6:00,N/A,https://www.facebook.com/reel/749886221109553/,1,0,Videos,,,,,Lifetime,2231,116,11,8,2,1,3,,3,0,1577.599,2.873,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"Hindi ko maipaliwanag kung ba't marahil 𝗸𝗮𝘆𝗼 ang 𝗹𝗮𝗴𝗶𝗻𝗴 𝗵𝗶𝗻𝗮𝗵𝗮𝗻𝗮𝗽 𝗸𝗼, 𝗝𝗲𝗱𝗶 𝗕𝗮𝗯𝗲𝘀! 🥹

#Juan365Studios #JuankadaJedi #JediBabes #gayuma #trendingpost","Hindi ko maipaliwanag kung ba't marahil 𝗸𝗮𝘆𝗼 ang 𝗹𝗮𝗴𝗶𝗻𝗴 𝗵𝗶𝗻𝗮𝗵𝗮𝗻𝗮𝗽 𝗸𝗼, 𝗝𝗲𝗱𝗶 𝗕𝗮𝗯𝗲𝘀! 🥹

#Juan365Studios #JuankadaJedi #JediBabes #gayuma #trendingpost",16,2/2/2026 3:00,N/A,https://www.facebook.com/reel/27029486416638252/,1,0,Videos,,,,,Lifetime,2173,101,21,8,2,11,5,,5,0,1131.223,2.13,0,0,0,,
1.22119E+17,6.1584E+13,Juankada Jedi,"𝑷𝑰𝑵𝑲 𝑪𝑶𝑸𝑼𝑬𝑻𝑻𝑬 𝑶𝑶𝑻𝑫 🎀 watch na kayo ng 𝑪𝑶𝑳𝑶𝑹 𝑮𝑨𝑴𝑬 𝑳𝑰𝑽𝑬, Jedi Babes! See youuu!

#Juan365Studios #JuankadaJedi #ootd #colormania",,0,2/1/2026 17:02,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0NmkaqfMey8h98fifiFcExb44SxUzxkcAHrV3bG6V29rs6o6E4jWk6jD2GkW24eKql,0,0,Photos,,,,,Lifetime,484,201,12,10,2,0,10,6,4,0,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"𝐀𝐘𝐆 𝐏𝐀𝐓𝐀𝐊𝐀! May entry na rin ba kayo nitong sayaw, Jedi Babes? 💃🏻

 #Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ #aygpataka #dancetrend","𝐀𝐘𝐆 𝐏𝐀𝐓𝐀𝐊𝐀! May entry na rin ba kayo nitong sayaw, Jedi Babes? 💃🏻

 #Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ #aygpataka #dancetrend",16,2/1/2026 3:01,N/A,https://www.facebook.com/reel/1254749643218148/,1,0,Videos,,,,,Lifetime,1193,114,13,10,3,0,13,,13,0,1493.01,4.565,0,0,0,,
1.22119E+17,6.1584E+13,Juankada Jedi,"New month, new opportunities… hello, February! 🌹

#Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ",,0,1/31/2026 20:52,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02jv56tCNnCMP1fxLnzDzm3kuw3VtWehM6Bj5TpBacaUBLZecnFGyFXFfnxrKBJ2D7l,0,0,Photos,,,,,Lifetime,1045,499,12,10,2,0,12,5,7,0,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Stealing hearts, one smile at a time
#Juan365Studios #JuankadaJedi #Juan365 #followerseveryonehighlights #highlights",,0,1/31/2026 16:23,N/A,https://www.facebook.com/photo.php?fbid=122119316355133214&set=a.122103321699133214&type=3,0,0,Photos,,,,,Lifetime,575,238,11,8,2,1,4,1,3,0,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Spreading love, laughter, and a little bit of magic this Valentine’s 🌹✨
 #JuankadaJedi #Juan365Studios #followerseveryonehighlights #highlightsシ゚ #fypシ゚",,0,1/31/2026 16:21,N/A,https://www.facebook.com/photo.php?fbid=122119316151133214&set=a.122110480779133214&type=3,0,0,Photos,,,,,Lifetime,0,0,3,3,0,0,0,,,0,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Stealing hearts, one smile at a time 💕

#Juan365Studios #JuankadaJedi #Juan365 #followerseveryonehighlights #fypシ゚ #highlightsシ゚",,0,1/31/2026 16:20,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0JsgpS94BF1aNyxmA7xkS1qmP7ujtiWkP3X2JXkKKxtkLtpLshk4GMpXYMfmeRtcVl,0,0,Photos,,,,,Lifetime,979,552,25,22,2,1,29,5,24,0,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,,,0,1/31/2026 15:11,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0gqJ6hemstXSnf5jzFR2uvZbGUEyk31eAmMq9rpffpdLtsJKtXuZLpXv1MFL7r3wSl,0,1,Text,,,,,Lifetime,52,48,1,1,0,0,0,,,0,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"Intense game against telemarketing🔥

#JuankadaLance #foryourpage #reels #fyp #basketball #highlights","Intense game against telemarketing🔥

#JuankadaLance #foryourpage #reels #fyp #basketball #highlights",71,1/31/2026 2:00,N/A,https://www.facebook.com/reel/2047982545985614/,1,0,Videos,,,,,Lifetime,57,46,7,7,0,0,5,,5,0,402.654,8.217,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN! 😎

New gen GILAS ngaba or old gen?

#JuankadaLance #gilaspilipinas #interview #basketball","Tara! KwentuJUAN! 😎

New gen GILAS ngaba or old gen?

#JuankadaLance #gilaspilipinas #interview #basketball",55,2/17/2026 2:30,N/A,https://www.facebook.com/reel/961659172864190/,1,0,Videos,,,,,Lifetime,35,30,10,9,1,0,5,,5,0,315.776,10.525,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Moments before the disaster… 👀  check comment para sa video! abangan part 2 🍿

#JuankadaLance #prank #funny #Juankada",,0,2/16/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0xSRqPN1zDS8QjQE2sseS2Cj2daPPYyXvBBWMecBFCQQBhFsPjWU1prczGq7Gz5Mvl&id=61584243275518,0,0,Photos,,,,,Lifetime,162,73,9,7,1,1,13,7,6,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN! 😎

Basta pag sinabeng tondo?

#JuankadaLance #tondo #interview #basketball","Tara! KwentuJUAN! 😎

Basta pag sinabeng tondo?

#JuankadaLance #tondo #interview #basketball",104,2/16/2026 2:30,N/A,https://www.facebook.com/reel/874026945448751/,1,0,Videos,,,,,Lifetime,41,32,6,5,1,0,5,,5,0,609.528,17.415,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,Gusto niyo paba?!🤣,,0,2/15/2026 11:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid05LMfFX7jVjbdW7NTyaM8Gx8zqdU4N81bJW5RZnXpuVaHdzmtcRF4ShJ44GKGW4Rml&id=61584243275518,0,1,Videos,,,,,Lifetime,32,34,9,6,3,0,8,,8,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Juankada host Drae tayo ka jaan nak picturan kita!😎

#JuankadaLance #JuankadaDrae #Juan365 #fypageシ",,0,2/15/2026 5:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0FCj9xwKevUwtQdus5tw4sBX2q4hrg6grgemqqqNecr8oVZ6WAmxDPmP9QEoSAC5Nl&id=61584243275518,0,0,Photos,,,,,Lifetime,320,136,27,13,13,1,31,6,25,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Totoo ba suplado si aljur?

#JuankadaLance #AljurAbrenica #interview #fypageシ","Tara! KwentuJUAN!😎

Totoo ba suplado si aljur?

#JuankadaLance #AljurAbrenica #interview #fypageシ",92,2/15/2026 2:30,N/A,https://www.facebook.com/reel/890537813868944/,1,0,Videos,,,,,Lifetime,49,47,5,4,1,0,8,,8,0,658.76,15.684,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Humihina nanga ba ang GILAS? ikaw sa tingin mo?

#JuankadaLance #GilasPilipinas #basketball #ballislife","Tara! KwentuJUAN!😎

Humihina nanga ba ang GILAS? ikaw sa tingin mo?

#JuankadaLance #GilasPilipinas #basketball #ballislife",42,2/14/2026 5:12,N/A,https://www.facebook.com/reel/4305228719739312/,0,0,Videos,,,,,Lifetime,193,164,5,5,0,0,1,,1,0,1316.859,7.838,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Masaya sila diko alam bakit 🥱👻

#JuankadaLance #JuankadaLigaya #JuankadaStar #JuankadaAlexchoozy #valentinesday #squad",,0,2/14/2026 2:27,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid033qRXbkYoeoT1pNKCCW8miY2X8DVr2tPQVRiSaax8EGpZibj3p8pdpxAkkiJx9KtBl&id=61584243275518,0,0,Photos,,,,,Lifetime,240,115,13,8,4,1,15,3,12,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Hindi to tama! mali to! 😳

#JuankadaLance #funny #comedy #reels","Hindi to tama! mali to! 😳

#JuankadaLance #funny #comedy #reels",16,2/13/2026 2:00,N/A,https://www.facebook.com/reel/664837946686701/,1,0,Videos,,,,,Lifetime,81,63,11,8,3,0,11,,11,0,461.359,7.323,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"🎉 𝐇𝐀𝐏𝐏𝐘 𝟏.𝟓𝐊 𝐅𝐎𝐋𝐋𝐎𝐖𝐄𝐑𝐒, 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 🎉

Maraming salamat sa walang sawang suporta! 💙 Dahil sa inyo, mas lumalakas at mas sumasaya ang Juan365 Studios community!

#Juan365 #Juan365Studios #Juan365ColorGame #Allinjuansasaya #JuankadaLance",,0,2/12/2026 18:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02nRKa1kB2vx8pkgDXB3LEdy1txT3LmnX99tZLGdKQAFWViGAomc8nuhZHVXKC1t7Jl&id=61584243275518,0,0,Photos,,,,,Lifetime,1993,685,62,48,10,4,77,12,65,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Good morning sa lahat ng may ambag sa mundo 🤣☀️

#JuankadaLance #morningvibes #trending","Good morning sa lahat ng may ambag sa mundo 🤣☀️

#JuankadaLance #morningvibes #trending",16,2/11/2026 14:49,N/A,https://www.facebook.com/reel/1248746383868482/,0,0,Videos,,,,,Lifetime,108,86,21,16,5,0,10,,10,0,681.521,8.113,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending","Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending",45,2/11/2026 8:03,N/A,https://www.facebook.com/reel/942634911955938/,0,0,Videos,,,,,Lifetime,61,51,8,8,0,0,0,,,0,286.552,5.21,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending","Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending",45,2/11/2026 6:10,N/A,https://www.facebook.com/reel/950859817368885/,0,0,Videos,,,,,Lifetime,49,45,7,6,1,0,3,,3,0,198.007,4.604,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Apateu apateu, apateu apateu✨🎶

#JuankadaLance #apateu #fyp","Apateu apateu, apateu apateu✨🎶

#JuankadaLance #apateu #fyp",16,2/11/2026 2:26,N/A,https://www.facebook.com/reel/1280863984088972/,0,0,Videos,,,,,Lifetime,73,49,13,11,2,0,4,,4,0,345.276,6.277,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Happiness isn’t luck, it’s a habit.😇

 #JuankadaLance #fyp #fitcheck #ootd #trending","Happiness isn’t luck, it’s a habit.😇

 #JuankadaLance #fyp #fitcheck #ootd #trending",9,2/10/2026 2:30,N/A,https://www.facebook.com/reel/2193941158011586/,1,0,Videos,,,,,Lifetime,76,58,13,12,1,0,4,,4,0,279.202,4.732,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"As for me, all i know is that i know nothing -Socrates

#JuankadaLance #fyp #fitcheck #happy #life",,0,2/9/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02KZ13LeDnBco8aZo1f7RUnikB6ycYnEZHzjF8USPirZqqKggsfmBd3vm2DreQsZFRl&id=61584243275518,0,0,Photos,,,,,Lifetime,140,74,11,9,1,1,2,2,,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Clean fit💪

#JuankadaLance #ootd #fitcheck  #fyp","Clean fit💪

#JuankadaLance #ootd #fitcheck  #fyp",21,2/9/2026 16:00,N/A,https://www.facebook.com/reel/2366774453836960/,1,0,Videos,,,,,Lifetime,118,91,18,15,3,0,5,,5,0,656.945,6.843,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"Kulitan with Shann🤪

#JuankadaLance #JuankadaShann #reels #fyp #trending #monday","Kulitan with Shann🤪

#JuankadaLance #JuankadaShann #reels #fyp #trending #monday",13,2/9/2026 2:30,N/A,https://www.facebook.com/reel/1570750624179458/,1,0,Videos,,,,,Lifetime,107,86,13,11,2,0,8,,8,0,512.03,6.321,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"Yellow fits, happy hits 💛🌼

#JuankadaLance #JuankadaIkay #JuankadaCharm #JuankadaEllise #happy #squadgoal",,0,2/8/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02jU5YLj7KQZ6Ub2PnohXtS5hy8DNXmQZzPv2twWeRdsE5zRBsHmdembb4a9CNAyZbl&id=61584243275518,0,0,Photos,,,,,Lifetime,205,106,13,10,2,1,10,1,9,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"Monday feels like: 🤯

#JuankadaLance #reels #fyp #trending #monday #relate","Monday feels like: 🤯

#JuankadaLance #reels #fyp #trending #monday #relate",14,2/8/2026 16:00,N/A,https://www.facebook.com/reel/884374041069928/,1,0,Videos,,,,,Lifetime,171,133,14,10,4,0,3,,3,0,996.027,7.603,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞  𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞! 😎
Umuulan ng panalo ngayon sa Juan365! 🎰✨

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #reels","𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞  𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞! 😎
Umuulan ng panalo ngayon sa Juan365! 🎰✨

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #reels",12,2/8/2026 2:00,N/A,https://www.facebook.com/reel/884002881049300/,1,0,Videos,,,,,Lifetime,60,51,7,6,1,0,4,,4,0,203.87,4.16,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐱𝟏𝟓 𝐧𝐚 𝐩𝐚𝐧𝐚𝐥𝐨, 𝐧𝐨𝐭 𝐛𝐚𝐝! 😎
Kaya ikaw, wag palampasin ang chance mo sa Juan365! 🔥 

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #picture",,0,2/7/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02nEBUy5C2EhRLXH5EHhKL8RUUHwqW3v3UfwKNUifGbUN1X5oCaMhypvCR4AekvMnzl&id=61584243275518,0,0,Photos,,,,,Lifetime,175,79,13,9,3,1,10,1,9,0,,,,,,,
