Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Link Clicks,Negative feedback from users: Hide
1.22125E+17,6.15842E+13,Juankada Lance,"𝐒𝐪𝐮𝐚𝐝 𝐢𝐧, 𝐬𝐭𝐫𝐞𝐬𝐬 𝐨𝐮𝐭. 🔥

#JuankadaLance #JuankadaLigaya #JuankadaJedi #JuankadaAlexchoozy #picture #squad #fyp",,0,2/5/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02F6PwD5QUCZZXvhpx1PyaZfNRgkVdcHjhomCyq6ucL7sUFKHYrmRkV5heRRCDFL6El&id=61584243275518,0,0,Photos,,,,,Lifetime,204,97,10,7,2,1,5,,5,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback","𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback",21,2/5/2026 2:00,N/A,https://www.facebook.com/reel/1305082931423051/,1,0,Videos,,,,,Lifetime,76,51,8,6,2,0,6,,6,0,501.73,9.122,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐌𝐨𝐫𝐞 𝐞𝐬𝐩𝐫𝐞𝐬𝐬𝐨, 𝐥𝐞𝐬𝐬 𝐝𝐞𝐩𝐫𝐞𝐬𝐬𝐨📸☕

#JuankadaLance #Juan365Studios  #coffeetime #fyp",,0,2/4/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02HbD3NaYXNrzD3aGXnoNPAk67PcZGcNUnrbZeuMrDVEyKNsn6m3dmcg95p4QT7Grrl&id=61584243275518,0,0,Photos,,,,,Lifetime,104,51,6,5,0,1,0,,,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending","𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending",16,2/4/2026 18:00,N/A,https://www.facebook.com/reel/1578893929990109/,1,0,Videos,,,,,Lifetime,71,42,9,6,3,0,7,,7,0,473.102,9.462,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels","𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels",15,2/4/2026 2:00,N/A,https://www.facebook.com/reel/1565619361139917/,1,0,Videos,,,,,Lifetime,41,38,5,5,0,0,4,,4,0,191.077,5.79,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐀𝐧𝐚𝐤 𝐮𝐩𝐨 𝐤𝐚𝐣𝐚𝐧 𝐩𝐢𝐜𝐭𝐮𝐫𝐚𝐧 𝐤𝐢𝐭𝐚!📸

#JuankadaLance #picturechallenge #fyp #mentality #trending",,0,2/3/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Dp8fU2Yd51cgHM2zu13z76BBFXWM7jPqkEJu3ZFE8R4D5uJBiADoNcDGivhnTEXVl&id=61584243275518,0,0,Photos,,,,,Lifetime,149,70,8,6,1,1,2,,2,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending","𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending",16,2/3/2026 16:00,N/A,https://www.facebook.com/reel/1663409648357397/,1,0,Videos,,,,,Lifetime,62,41,6,5,1,0,2,,2,0,254.167,5.407,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality","𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality",16,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1415966463394212/,1,0,Videos,,,,,Lifetime,64,39,9,8,1,0,3,,3,0,362.246,8.624,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐥𝐢𝐭𝐚𝐧, 𝐬𝐚𝐲𝐚, 𝐚𝐭 𝐠𝐨𝐨𝐝 𝐯𝐢𝐛𝐞𝐬 lang with these amazing peeps. 
Ready na ba kayo sa next level ng fun? Let’s go, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚! 🎉✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #JuankadaStar #JuankadaJedi #JuankadaZia",,0,2/2/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02qE3jJqV8koEzuRyPCQeZZmKv6sspSztXWN5AS4Kj4KsEEZheGoxxJWj99CCre25yl&id=61584243275518,0,0,Photos,,,,,Lifetime,176,83,13,11,1,1,4,,4,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,Mga taga piga ng kalamansi🤣,,0,2/2/2026 13:28,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02abNmXuSWPxnMTzgHKfXu3CYDNHKn85PSQaFGkYR8cDycqEdKSmLMNKL6dnbcp6WUl&id=61584243275518,0,1,Photos,,,,,Lifetime,146,70,9,8,1,0,11,6,5,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ","𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ",30,2/2/2026 2:00,N/A,https://www.facebook.com/reel/1685818479492495/,1,0,Videos,,,,,Lifetime,68,55,10,8,2,0,9,,9,0,428.882,7.394,0,0,0,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐒𝐢𝐧𝐨 𝐤𝐚𝐲𝐚 𝐚𝐧𝐠 𝐬𝐮𝐬𝐮𝐧𝐨𝐝 𝐧𝐚 𝐦𝐚𝐬𝐚𝐬𝐚𝐥𝐬𝐚👌

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ",,0,2/1/2026 15:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02SXJSqGeTQT6PoycsBYb1EebxTtn1DFbRFDJRtHWEEbcQSZsAddEZPHqE9pQcppsAl&id=61584243275518,0,0,Photos,,,,,Lifetime,158,85,15,12,2,1,6,,6,0,,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐁𝐚'𝐭 𝐦𝐨𝐤𝐨 𝐩𝐢𝐧𝐢𝐠𝐢𝐥𝐚𝐧 𝐩𝐚𝐥𝐚𝐛𝐚𝐬 𝐧𝐚🤨

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ","𝐁𝐚'𝐭 𝐦𝐨𝐤𝐨 𝐩𝐢𝐧𝐢𝐠𝐢𝐥𝐚𝐧 𝐩𝐚𝐥𝐚𝐛𝐚𝐬 𝐧𝐚🤨

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ",13,2/1/2026 2:00,N/A,https://www.facebook.com/reel/1997156640829080/,1,0,Videos,,,,,Lifetime,101,58,18,14,4,0,11,,11,0,645.707,9.358,0,0,0,,,
1.22124E+17,6.15842E+13,Juankada Lance,"Bugoy na koykoy kabahan kana😁

#JuankadaLance #JuankadaEllise #JuankadaIkay #JuankadaCharm #foryourpage #fyp",,0,1/31/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02swrdTh5UFRoEdtRoQSDBS5WNXHGNLFadH8GhMLvXkJAdRDuEDCxnzve7WrEfCcaQl&id=61584243275518,0,0,Photos,,,,,Lifetime,494,217,31,25,4,2,24,4,20,0,,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,,,0,1/31/2026 15:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Yx9MjBK2reDWNWd9q8PczpmwhmqNrvVbTWNcNgBm9hhmxSmMKG1Ffogx96pCMYgbl&id=61584243275518,0,1,Text,,,,,Lifetime,32,40,9,8,1,0,3,,3,0,,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐎𝐨𝐧𝐚 𝐬𝐢𝐠𝐞 𝐧𝐚 𝐀𝐈 𝐧𝐚😤

#Juan365Studios #Juan365ColorGame #JuankadaLance #foryourpage #reels #fyp #trending","𝐎𝐨𝐧𝐚 𝐬𝐢𝐠𝐞 𝐧𝐚 𝐀𝐈 𝐧𝐚😤

#Juan365Studios #Juan365ColorGame #JuankadaLance #foryourpage #reels #fyp #trending",26,1/31/2026 15:00,N/A,https://www.facebook.com/reel/2988755581321977/,1,0,Videos,,,,,Lifetime,1233,1051,9,9,0,0,1,,1,0,10934.11,10.503,0,0,0,,,
1.22124E+17,6.15842E+13,Juankada Lance,"Hi everyone! It’s me, 𝐆𝐰𝐚𝐩𝐢𝐭𝐨 𝐧𝐚 𝐭𝐢𝐭𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 😎✨",,0,1/31/2026 9:41,N/A,https://www.facebook.com/photo.php?fbid=122124302811141442&set=a.122098327023141442&type=3,0,0,Photos,,,,,Lifetime,182,84,22,18,3,1,11,1,10,0,,,,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Sweetgurl,"Gusto mo ba yung ganito ka sweet? 😛

#fyp #trendingreel #dancechallenge #Ligaya",20,1/31/2026 3:48,N/A,https://www.facebook.com/reel/2177213443052786/,0,0,Videos,,,,,Lifetime,53301,42173,4305,4116,151,38,726,,726,0.09,299505.829,6.913,0,,,,,
1.22162E+17,6.15841E+13,Juankada Ligaya,Hataw,"POV: napa indak ka sa soundtrip ng tyuhin mo 😂

#fyp #followers #fypシ #trendingreel #Ligaya",16,2/24/2026 2:56,N/A,https://www.facebook.com/reel/1297964602202088/,0,0,Videos,,,,,Lifetime,40565,26090,2971,2770,162,39,810,,810,0.16,294404.531,10.175,0,,,,,
1.22161E+17,6.15841E+13,Juankada Ligaya,"POV:  Stressed ka galing work 🤭

#fyp #fypシ #highlights #followers #Ligaya","POV:  Stressed ka galing work 🤭

#fyp #fypシ #highlights #followers #Ligaya",8,2/23/2026 3:00,N/A,https://www.facebook.com/reel/1267358525270263/,1,0,Videos,,,,,Lifetime,292917,216665,8536,8007,388,141,7145,,7145,0.46,1233944.621,6.995,0,,,,,
1.2216E+17,6.15841E+13,Juankada Ligaya,"Pov: inasinan bago matulog 🤣

#fyp #trendingreel #dancechallenge #followers #highlights","Pov: inasinan bago matulog 🤣

#fyp #trendingreel #dancechallenge #followers #highlights",15,2/22/2026 3:00,N/A,https://www.facebook.com/reel/1685251972888442/,1,0,Videos,,,,,Lifetime,16629,11607,1374,1221,121,32,603,,603,0.07,114133.371,9.243,0,,,,,
1.2216E+17,6.15841E+13,Juankada Ligaya,"Thank you all so much for unending support!❤ I Love you all! 😘

#happy50k #followers #followformore #followerseveryone",,0,2/21/2026 19:00,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02VcJBFSf518yv3QBPmmYdYcBXwSuE8LrufNKmuMywEqbjWuRL6jKBQWZqSDJs934gl,0,0,Photos,,,,,Lifetime,4101,2288,138,102,34,2,98,10,88,0.05,,,,,,,,
1.2216E+17,6.15841E+13,Juankada Ligaya,"Lovin' the view 👀

#love #followers #fyp #Nightlight #latenight",,0,2/21/2026 6:32,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid06cjVHtVG7Z1Yy2H91dqKWYziUU9SUbK8L6HbLbMDBSFGXrhAWE15cekuBGbauG7Pl,0,0,Photos,,,,,Lifetime,95162,59784,4768,4558,175,35,6223,1974,2762,1.33,,,,,,5,1487,3
1.2216E+17,6.15841E+13,Juankada Ligaya,Latigo,"Sino gusto ma-latigo jan? 😆

#fyp #dance #highlights #followers",16,2/21/2026 2:48,N/A,https://www.facebook.com/reel/922917020125754/,0,0,Videos,,,,,Lifetime,33841,25536,2372,2252,81,39,598,,598,0.1,182617.096,6.759,0,,,,,
1.22159E+17,6.15841E+13,Juankada Ligaya,Papi,"Gusto mo yung ganito?😝

#fyp #followers #highlights #dance",11,2/20/2026 3:23,mixed,https://www.facebook.com/reel/1443224054164198/,0,0,Videos,,,,,Lifetime,15704,11319,1273,1166,86,21,470,,470,0.04,67797.134,5.67,0,,,,,
1.22159E+17,6.15841E+13,Juankada Ligaya,AI daw?,"mukha bang AI? 😆😭

#fyp #trendingreel #followers #highlights #Ligaya",15,2/19/2026 3:40,N/A,https://www.facebook.com/reel/776947925451055/,0,0,Videos,,,,,Lifetime,19911,15093,1241,1080,151,10,549,,549,0.08,107914.947,6.824,0,,,,,
1.22158E+17,6.15841E+13,Juankada Ligaya,BIG GUY V2.0,"LF Big guy v2.0: Balcony Edition 💪

#fyp #trendingreel #highlights #followers #Ligaya",13,2/18/2026 3:00,N/A,https://www.facebook.com/reel/1667140854667504/,1,0,Videos,,,,,Lifetime,119220,98243,4314,4067,171,76,3233,,3233,0.47,600916.975,7.088,0,,,,,
1.22157E+17,6.15841E+13,Juankada Ligaya,Balcony,"Season 2: wala na tayo sa hallway 🤣

#fyp #trendingreel #highlights #followers",16,2/17/2026 3:00,N/A,https://www.facebook.com/reel/1552521345838427/,1,0,Videos,,,,,Lifetime,116698,101627,3833,3594,182,57,2491,,2491,1.14,607631.102,6.951,0,,,,,
1.22156E+17,6.15841E+13,Juankada Ligaya,,,0,2/16/2026 20:36,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0og4PupquNWYm5T3Q8Qsz971jRQMyQvymBNEH6r1852aQfUUXaVDTDVUBSjD511dTl,0,1,Videos,,,,,Lifetime,1329,1454,32,20,12,0,14,,14,0,,,,,,,,
1.22156E+17,6.15841E+13,Juankada Ligaya,come over,"Are you coming over? 😉

#followers #fyp #highlights #trendingreel #Ligaya",15,2/16/2026 3:00,mixed,https://www.facebook.com/reel/1458094845674039/,1,0,Videos,,,,,Lifetime,154110,133279,6524,6125,296,103,4221,,4221,2,768373.153,6.633,0,,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,Swimming,"Tara swimming? 😝

#fyp #followers #highlights #dance",14,2/15/2026 2:23,N/A,https://www.facebook.com/reel/26936593082625509/,0,0,Videos,,,,,Lifetime,17734,13295,1053,932,97,24,245,,245,0.18,89633.394,6.181,0,,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,Valentines,"Promise di kita tatakbuhan sa date natin 🤭

#fyp #love #highlights #heartsday",15,2/13/2026 23:00,mixed,https://www.facebook.com/reel/25914749818142185/,1,0,Videos,,,,,Lifetime,17773,14377,1070,969,99,2,263,,263,0.13,66722.98,4.504,0,,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,Kupido,"Need pa ba nang help ni kupido?

#fyp #love #highlights #followers",15,2/13/2026 3:00,N/A,https://www.facebook.com/reel/1988811981663570/,0,0,Videos,,,,,Lifetime,16525,13628,985,850,122,13,266,,266,0.14,56423.897,3.986,0,,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,KIKIAM,"Kita nyo yung kikiam? bawal mag pause!! 🤣

#fyp #trendingreel #followers #Ligaya",10,2/12/2026 3:00,N/A,https://www.facebook.com/reel/26334964129473858/,1,0,Videos,,,,,Lifetime,15216,11578,800,726,64,10,272,,272,0.07,53491.258,4.383,0,,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,BENG BENG,"Gusto mo tamaan saken? 😏

#fyp #trendingreel #followers #dancechallenge #Ligaya",15,2/11/2026 3:00,mixed,https://www.facebook.com/reel/4343052505946056/,1,0,Videos,,,,,Lifetime,115148,115326,5059,4839,155,65,5452,,5452,1.15,518757.984,5.798,0,,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,"Ikaw na sa torotot, ako na sa sayaw? 🥰

#fyp #trendingreel #followers #dancechallenge","Ikaw na sa torotot, ako na sa sayaw? 🥰

#fyp #trendingreel #followers #dancechallenge",15,2/10/2026 3:01,N/A,https://www.facebook.com/reel/936240608919030/,0,0,Videos,,,,,Lifetime,143905,153468,2766,2579,140,47,8093,,8093,1.47,713941.416,6.529,0,,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,,,0,2/9/2026 20:26,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0npohhf6eWpahpyWnN953u7ruAcbvUd42Urmz5rzV8Xxtq5d3cdEkiiYJA1LrwekAl,0,1,Videos,,,,,Lifetime,1011,1166,16,12,4,0,21,,21,0,,,,,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,ZUMBA,"If ako yung zumba instructor, sasali ka ba? 😉

#fyp #trendingreel #followers #dancechallenge",15,2/9/2026 3:01,N/A,https://www.facebook.com/reel/1678382549806485/,1,0,Videos,,,,,Lifetime,40812,29506,3664,3462,157,45,815,,815,0.46,223946.72,7.062,0,,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,"bubuksan mo o papasukin kita? 🤭

#fyp #followers #trendingreel #Ligaya","bubuksan mo o papasukin kita? 🤭

#fyp #followers #trendingreel #Ligaya",15,2/8/2026 2:00,mixed,https://www.facebook.com/reel/890577736928051/,1,0,Videos,,,,,Lifetime,45049,43224,2181,2005,136,40,2856,,2856,0.4,214829.08,6.088,0,,,,,
1.22153E+17,6.15841E+13,Juankada Ligaya,witwiw,"ilang seconds yung video? 😛

#fyp #trendingreel #dancechallenge #Ligaya",12,2/7/2026 2:00,N/A,https://www.facebook.com/reel/783276000849417/,1,0,Videos,,,,,Lifetime,16321,11888,839,746,81,12,267,,267,0.14,55353.768,4.078,0,,,,,
1.22153E+17,6.15841E+13,Juankada Ligaya,Awra,"Awra muna tayo for today ☺️

 #fyp #trendingreel #highlights #Ligaya",9,2/6/2026 3:00,N/A,https://www.facebook.com/reel/1425922139190316/,1,0,Videos,,,,,Lifetime,124467,121620,3556,3309,190,57,2915,,2915,0.63,439665.361,4.804,0,,,,,
1.22152E+17,6.15841E+13,Juankada Ligaya,oho,"inuubo na ba ang lahat?😭

#fyp #trendingreel #dancechallenge #Ligaya",15,2/5/2026 3:01,N/A,https://www.facebook.com/reel/1605474620458926/,0,0,Videos,,,,,Lifetime,267778,223145,10774,10340,222,212,8504,,8503,1.94,1381548.745,6.95,0,,,,1,
1.22151E+17,6.15841E+13,Juankada Ligaya,Happy 30k mga luvs ko!! Thank you so much! Mahal ko kayo!! 🥰😘❤️,,0,2/4/2026 18:21,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid08BpB7gJCXmz6wLi4H8hKKWVU7X4RXvLDyW3b8EHHYKRXNakEZxMyGumekBKYZJ4ul,0,0,Photos,,,,,Lifetime,6060,3672,202,152,40,10,185,19,166,0.03,,,,,,1,,
1.2215E+17,6.15841E+13,Juankada Ligaya,Bigguy,"Sino pwede maging big guy ko jan?😜

#fyp #trendingreel #Ligaya #highlights",15,2/4/2026 3:00,N/A,https://www.facebook.com/reel/1866293864055257/,0,0,Videos,,,,,Lifetime,256789,251694,15684,15179,316,189,15492,,15492,1.01,1313314.714,6.603,0,,,,,
1.22149E+17,6.15841E+13,Juankada Ligaya,SUNGIT MO NAMAN,"Bakit ba kasi ayaw mo kong pansinin? 🥺

#highlights #fypシ #followers #trendingreel",11,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1557381941978952/,1,0,Videos,,,,,Lifetime,34206,26549,2223,2076,118,29,374,,374,0.14,119621.956,4.253,0,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,meet the parents,"Pasado na ba ako kila mama mo? 🥰

#trendingreel #followers #highlights #fypシ",15,2/2/2026 2:00,N/A,https://www.facebook.com/reel/1377800227003055/,0,0,Videos,,,,,Lifetime,110897,105428,2450,2268,152,30,3190,,3190,0.83,572340.013,6.498,0,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Juankada Ligaya updated her cover photo.,,0,2/1/2026 4:27,N/A,https://www.facebook.com/photo.php?fbid=122147968119135583&set=a.122100489423135583&type=3,0,0,Photos,,,,,Lifetime,0,0,49,46,3,0,0,,,0,,,,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Gusto mo ba ng LIGAYA this valentines day? 🙈🥰,,0,2/1/2026 4:24,N/A,https://www.facebook.com/photo.php?fbid=122147967417135583&set=a.122100486537135583&type=3,0,0,Photos,,,,,Lifetime,2400,1394,123,92,29,2,55,3,52,0,,,,,,,,
1.22115E+17,6.15842E+13,Juankada Papa Joe,,,0,1/31/2026 4:42,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02GnghjUfdjR8u3H2GpNU8NGVMMh3XDXynhN1qjRYRcsyM6vBthyGA7ynmurbLZsUAl&id=61584233476725,0,1,Photos,,,,,Lifetime,254,83,4,4,0,0,12,8,4,0,,,,,,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Malamang yung movie ng kanta nayan inabutan mo 🫣😊 syempre dahil 21 y.o and above ang pwede lang makapag laro sa Juan365. Org eh malamang inabutan mo ngayang metero garden 😁

See you later 2pm - 10pm Joekadaaa 💙🧡 🎲 

#Juan365PH #juankadahosts #Juan365Studios #JuankadaPapaJoe","Malamang yung movie ng kanta nayan inabutan mo 🫣😊 syempre dahil 21 y.o and above ang pwede lang makapag laro sa Juan365. Org eh malamang inabutan mo ngayang metero garden 😁

See you later 2pm - 10pm Joekadaaa 💙🧡 🎲 

#Juan365PH #juankadahosts #Juan365Studios #JuankadaPapaJoe",15,2/24/2026 18:10,N/A,https://www.facebook.com/reel/802052368909811/,0,0,Videos,,,,,Lifetime,3885,45,53,50,2,1,12,,12,0,1102.381,1.347,0,0,0,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Igala mo naman sarili mo minsan, wag puro trabaho 😊😎

See you tomorrow Joekadaaa 💙🧡 🎲 

#Juan365PH #juankadahosts #Juan365Studios #JuankadaPapaJoe",,0,2/24/2026 6:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02hdPHh58WnVMrjeemAtknzBsSNdCEMr5udxqERFzFV65bYEsN3LRBQMt7QJKJdyakl&id=61584233476725,0,0,Photos,,,,,Lifetime,162,59,45,44,1,0,5,3,2,0,,,,,,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Kung ako ang dice anong kulay ako at san mo ko gusto pagulungin? 🤣😅

#Juan365PH #juankadahosts #Juan365Studios #JuankadaPapaJoe",,0,2/23/2026 6:28,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02h6G3bK2kCYexZawbwe9o6cLCFosDb3Bja82cffS9PUWxEjw6tjgyVzUWKb6F53tyl&id=61584233476725,0,0,Photos,,,,,Lifetime,196,89,11,10,1,0,4,2,2,0,,,,,,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Bawat outfit ba ni Papa Joe nakita mo sa live. Pa rate naman dyan 😁🥰 

See you on Wednesday Joekadaaaa 🎲 💙🧡

#juankadahosts #Juan365PH #JuankadaPapaJoe","Bawat outfit ba ni Papa Joe nakita mo sa live. Pa rate naman dyan 😁🥰 

See you on Wednesday Joekadaaaa 🎲 💙🧡

#juankadahosts #Juan365PH #JuankadaPapaJoe",23,2/23/2026 5:39,N/A,https://www.facebook.com/reel/1474713724096658/,0,0,Videos,,,,,Lifetime,91,74,56,55,1,0,4,,4,0,573.011,7.958,0,0,0,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Happy moments 😎🥰🫰🏻 Labyu Juankadasss! 🎲 

 #juankadahosts #fypageシ #JuankadaPapaJoe","Happy moments 😎🥰🫰🏻 Labyu Juankadasss! 🎲 

 #juankadahosts #fypageシ #JuankadaPapaJoe",35,2/22/2026 7:54,N/A,https://www.facebook.com/reel/1914232916150095/,0,0,Videos,,,,,Lifetime,4552,613,189,188,1,0,5,,5,0,2098.193,1.511,0,0,0,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"See you all guys sa pag balik ko Wednesday Midshift na muna tayo 2pm - 10pm 🎲 🥰🫰🏻

#juankadahosts #fypageシ #JuankadaPapaJoe",,0,2/22/2026 7:44,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0EDiw4G7CsKQ5WsY8KsMvc5SZ8pDTPjkVh5wtGhiqMcD3MPAZY6F1C11zMoFG8iJHl&id=61584233476725,0,0,Photos,,,,,Lifetime,172,74,11,8,2,1,8,3,5,0,,,,,,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"isang pihit nalang triple na! Nakaka excite ang mga sitwasyong ganto 🤩🤯😎

Kaya tara maki saya habang nag lalaro at manalo 🫶🏻 

#juankadahosts #JuankadaPapaJoe #fypageシ","isang pihit nalang triple na! Nakaka excite ang mga sitwasyong ganto 🤩🤯😎

Kaya tara maki saya habang nag lalaro at manalo 🫶🏻 

#juankadahosts #JuankadaPapaJoe #fypageシ",16,2/22/2026 3:39,N/A,https://www.facebook.com/reel/1136508438491047/,0,0,Videos,,,,,Lifetime,99,60,39,39,0,0,1,,1,0,716.933,11.202,0,0,0,,,
