Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Comment 🤍 kung napanood moto

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Comment 🤍 kung napanood moto

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,2/3/2026 3:16,N/A,https://www.facebook.com/reel/1548386326395651/,0,0,Videos,,,,,Lifetime,1579,389,114,97,11,6,80,80,,0,9668.975,8.895,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"I wanna… LOVE YOU! 😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I wanna… LOVE YOU! 😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",18,2/2/2026 3:42,N/A,https://www.facebook.com/reel/894506406528525/,0,0,Videos,,,,,Lifetime,1038,371,89,79,6,4,36,36,,0,6115.898,7.616,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"I got you, babe 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I got you, babe 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/1/2026 3:07,N/A,https://www.facebook.com/reel/2137974016608757/,0,0,Videos,,,,,Lifetime,976,436,79,73,4,2,27,27,,0,6186.663,8.013,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,❤️,,0,1/31/2026 22:43,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02nhUkt9qa6QX7ZpYfZEAYSkoRxmQYsmJXPgtTUboB9XSrjpmNnjXsyZQDWcv6DRasl,0,1,Photos,,,,,Lifetime,314,143,7,7,0,0,8,3,5,0,,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,JUANKada Host Ikay updated their cover photo.,,0,1/31/2026 22:41,N/A,https://www.facebook.com/photo.php?fbid=122187456146383179&set=a.122140909430383179&type=3,0,0,Photos,,,,,Lifetime,1,1,14,12,2,0,0,,,0,,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,Lets continue the goodvibes kikays.❤️,,0,1/31/2026 22:38,N/A,https://www.facebook.com/photo.php?fbid=122187455960383179&set=a.122102184470383179&type=3,0,0,Photos,,,,,Lifetime,283,142,15,14,1,0,10,9,1,0,,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,JUANKada Host Ikay's Video,,11,1/31/2026 3:06,N/A,https://www.facebook.com/reel/1440787857457409/,1,0,Videos,,,,,Lifetime,1480,767,75,69,2,4,19,19,,0,6260.519,5.401,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Dancing like Shakira, stealing hearts like always 🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Dancing like Shakira, stealing hearts like always 🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/30/2026 19:02,N/A,https://www.facebook.com/reel/1549524326351489/,0,0,Videos,,,,,Lifetime,1002,438,78,69,6,3,46,46,,0,5725.902,7.193,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays,#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays,15,1/30/2026 4:06,N/A,https://www.facebook.com/reel/1435167158215272/,0,0,Videos,,,,,Lifetime,954,430,79,68,9,2,40,40,,0,5400.29,7.278,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Rest day mood: music on, worries off 🎶

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Rest day mood: music on, worries off 🎶

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/29/2026 20:54,N/A,https://www.facebook.com/reel/3730376783760419/,0,0,Videos,,,,,Lifetime,1142,329,74,60,12,2,73,73,,0,7806.201,9.566,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Nilalamig din ba kayo, Kikays? Painitin muna natin 🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Nilalamig din ba kayo, Kikays? Painitin muna natin 🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/29/2026 2:57,uploaded,https://www.facebook.com/reel/1432024291882506/,0,0,Videos,,,,,Lifetime,2157,1227,91,82,7,2,60,60,,0,14538.339,8.752,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Wait ’til the end, Kikays 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Wait ’til the end, Kikays 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/28/2026 19:27,N/A,https://www.facebook.com/reel/953319173788030/,0,0,Videos,,,,,Lifetime,1448,638,85,71,12,2,74,74,,0,9561.058,9.002,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Ayt Pataka! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Ayt Pataka! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/28/2026 2:58,N/A,https://www.facebook.com/reel/870997119328656/,0,0,Videos,,,,,Lifetime,1263,525,103,89,11,3,63,63,,0,7305.125,7.554,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Tinitigan sino? 🤭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Tinitigan sino? 🤭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/27/2026 19:31,N/A,https://www.facebook.com/reel/4382663695302653/,1,0,Videos,,,,,Lifetime,1233,612,89,70,15,4,41,41,,0,7129.453,7.282,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Magtiwala ka lang 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Magtiwala ka lang 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/27/2026 3:08,mixed,https://www.facebook.com/reel/1174448624769640/,0,0,Videos,,,,,Lifetime,1391,385,87,68,13,6,93,93,,0,8236.676,8.122,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Dedma mag mukang t*nga basta kasama ko kayo juankada 🥰🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Dedma mag mukang t*nga basta kasama ko kayo juankada 🥰🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/26/2026 19:30,N/A,https://www.facebook.com/reel/5158914754334091/,1,0,Videos,,,,,Lifetime,4128,1196,180,151,22,7,323,323,,0,26943.364,9.155,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Ngayon alam niyo na 😋🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Ngayon alam niyo na 😋🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",16,1/25/2026 21:18,N/A,https://www.facebook.com/reel/877231568540633/,0,0,Videos,,,,,Lifetime,1501,660,95,78,15,2,58,58,,0,9790.342,8.772,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,🤍,🤍,15,1/25/2026 6:15,N/A,https://www.facebook.com/reel/1180648704058401/,0,0,Videos,,,,,Lifetime,1545,638,117,102,12,3,50,50,,0,9045.907,7.698,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Siya'y magandang babae na lalake pumorma 😎

Comment “present!” sa mga Kikays kong magaganda pero astig din kung pumorma! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Siya'y magandang babae na lalake pumorma 😎

Comment “present!” sa mga Kikays kong magaganda pero astig din kung pumorma! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",22,1/24/2026 19:36,N/A,https://www.facebook.com/reel/899800145871995/,0,0,Videos,,,,,Lifetime,2170,804,113,92,13,8,82,82,,0,23229.047,14.312,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Baby, I like your style 🎶

Nagustuhan niyo rin ba ang style ko today, Kikays? Heart this if yes! 🥰🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Baby, I like your style 🎶

Nagustuhan niyo rin ba ang style ko today, Kikays? Heart this if yes! 🥰🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",12,1/24/2026 2:59,N/A,https://www.facebook.com/reel/887589417500124/,0,0,Videos,,,,,Lifetime,2490,974,136,113,18,5,98,98,,0,14953.634,8.353,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Hindi ko maipaliwanag 🎶

Kung bakit palagi ko kayong hinahanap, Kikays! Kaya dapat lagi tayong magkasama sa LIVE para walang miss-miss 😘✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Hindi ko maipaliwanag 🎶

Kung bakit palagi ko kayong hinahanap, Kikays! Kaya dapat lagi tayong magkasama sa LIVE para walang miss-miss 😘✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",23,1/23/2026 2:55,mixed,https://www.facebook.com/reel/1632292444427492/,0,0,Videos,,,,,Lifetime,1562,643,122,101,18,3,74,74,,0,11602.004,9.364,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Week’s OOTD Recap!

Which outfit deserves a round two, Kikays? 😍",,0,1/22/2026 20:50,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02YUceZQKp7gAcXM3xMsLx94BgqrMU8u1ipDjPkjmGbFUcjmkBgE7jrz27WDpXJJeFl,0,0,Photos,,,,,Lifetime,1238,506,44,31,7,6,114,53,61,0,,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,🥰❤️,,0,1/22/2026 19:37,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0322go93Mvx3217TDgxsU4BzuiJkN1X4kAZWwcn4VyugwB1VThvTDHuEGiVD1FzTU9l,0,1,Text,,,,,Lifetime,209,172,10,8,2,0,3,3,,0,,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"Kapag naririnig niyo 'to nasa kabilang banda kami ng hinahanap niyo 🎶😜

Drop a “🧡” kung napahataw ka rin nung nakita mo ’to!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Kapag naririnig niyo 'to nasa kabilang banda kami ng hinahanap niyo 🎶😜

Drop a “🧡” kung napahataw ka rin nung nakita mo ’to!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",14,1/22/2026 3:02,N/A,https://www.facebook.com/reel/2272510593232016/,0,0,Videos,,,,,Lifetime,1680,723,81,71,7,3,40,40,,0,9887.435,7.7,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"On Thursdays, we wear white! Fresh look, fresh vibes 🤍✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabie",,0,1/21/2026 21:30,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid08AiLawxSTUeiVcwdUqo6oHZG5HjgpN2MaJekGeK8Aw6f4dorjHn6WKiRWhmMDTZGl,0,0,Photos,,,,,Lifetime,1007,429,49,37,11,1,77,28,49,0,,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Hataw kung hataw! Sabayan niyo ‘ko, Kikays! 

Kung ready kayo sa saya, alam niyo na… watch and support niyo ako sa Color Game! 💯🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Hataw kung hataw! Sabayan niyo ‘ko, Kikays! 

Kung ready kayo sa saya, alam niyo na… watch and support niyo ako sa Color Game! 💯🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",14,1/21/2026 2:50,N/A,https://www.facebook.com/reel/746824325163140/,0,0,Videos,,,,,Lifetime,4049,1840,185,156,22,7,503,503,,0,29616.995,11.79,0,0,0,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"It’s giving Wednesday vibes 🌤️

Kamusta, Kikays? Surviving the week so far? 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/20/2026 20:42,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02SjrP9seXNfpF53zWVSvmw9KLLX4VWNPUThTAPkpBptgmw9t5dtLLCcnd28M3HNkZl,0,0,Photos,,,,,Lifetime,2388,936,79,66,10,3,149,63,86,0,,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Ikaw na lang ang katabi 🎶💕

Heart this if gusto niyo rin akong katabi, Kikays 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Ikaw na lang ang katabi 🎶💕

Heart this if gusto niyo rin akong katabi, Kikays 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/20/2026 2:50,uploaded,https://www.facebook.com/reel/920087397343191/,1,0,Videos,,,,,Lifetime,3463,773,159,125,27,7,142,142,,0,25917.573,11.982,0,0,0,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Blue never looked this sexy! 💙

Nanonood ka ba ng Color Game palagi? If yes, drop a 💙 and stay tuned lagi! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/19/2026 20:12,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02Xn6fYDKRh8GQ7zcdsZPss2A43vHnmi4gKuB14uiES5Qwe44cFjo28aAaBWZq1haHl,0,0,Photos,,,,,Lifetime,3405,1264,93,65,19,9,375,151,224,0,,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Maki-dance muna with me, Kikays! 

Start your week right with confidence, consistency, and the mindset to win! 💪

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Maki-dance muna with me, Kikays! 

Start your week right with confidence, consistency, and the mindset to win! 💪

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",14,1/19/2026 2:20,N/A,https://www.facebook.com/reel/4178504942401185/,0,0,Videos,,,,,Lifetime,2791,1066,139,118,19,2,93,93,,0,17842.639,9.122,0,0,0,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Gawin nating fun at makulay ang gabi niyo! 🥰🌸
Seeyou later again 10pm-5am

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/18/2026 19:51,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid04CPZgkrrNJNVyriy6y71yjGFb7QMbfT3MUBK9qGkmGS1bKRScARoVtXKPT6yW64Rl,0,0,Photos,,,,,Lifetime,2909,1161,99,79,16,4,215,54,161,0,,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Impossibleng hindi niyo alam ‘tong sikat na dance craze na ‘to 10 years ago 😱🥰

Pusuan niyo nga ‘to kung alam niyo rin ‘to 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Impossibleng hindi niyo alam ‘tong sikat na dance craze na ‘to 10 years ago 😱🥰

Pusuan niyo nga ‘to kung alam niyo rin ‘to 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/18/2026 2:55,N/A,https://www.facebook.com/reel/846009598263652/,0,0,Videos,,,,,Lifetime,2554,863,134,107,21,6,146,146,,0,15591.112,8.158,0,0,0,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Kikays! Kung hanap niyo ay saya at excitement, nasa Color Game na lahat yan! 🥳

Panoorin ako palagi LIVE at maki-kulay na sa kasiyahan! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/17/2026 21:05,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02VYgev3xVaD2UrpBa4xN2xMgYKzKxV29Uxcp2FY53knkZB6Q4GFNU36i1VKWKgAXyl,0,0,Photos,,,,,Lifetime,3861,1483,95,73,15,7,352,120,232,0,,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Mahal niyo naman ako diba, Kikays? 🥰

If yes, samahan niyo ako palagi sa Color Game! Your love + support means everything 🥹🩷
 
#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Mahal niyo naman ako diba, Kikays? 🥰

If yes, samahan niyo ako palagi sa Color Game! Your love + support means everything 🥹🩷
 
#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",8,1/17/2026 2:56,mixed,https://www.facebook.com/reel/2341608916354732/,0,0,Videos,,,,,Lifetime,966,475,45,30,13,2,37,37,,0,3712.632,5.738,0,0,0,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Just come be the man I need 🎶

Don’t be shy Kikays, heart this post if you also know your worth 🌸🩷

SEEYOU AGAIN LATER 10pm-5am

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Just come be the man I need 🎶

Don’t be shy Kikays, heart this post if you also know your worth 🌸🩷

SEEYOU AGAIN LATER 10pm-5am

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",25,1/16/2026 20:00,N/A,https://www.facebook.com/reel/1376967053676452/,1,0,Videos,,,,,Lifetime,1421,546,89,73,11,5,56,56,,0,10701.028,9.486,0,0,0,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"My big guy sa likod 👀🏍️ TARA MAMAYA COLOR GAME 10pm-5am 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","My big guy sa likod 👀🏍️ TARA MAMAYA COLOR GAME 10pm-5am 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/15/2026 20:41,N/A,https://www.facebook.com/reel/1196608699324022/,0,0,Videos,,,,,Lifetime,3796,1422,152,131,16,5,165,165,,0,29010.972,11.301,0,0,0,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Time to unwind 🏍️✨

Pahinga muna, breathe in, let go ng stress sa bawat takbo.

Kayo ba, paano kayo nagre-relieve ng stress? Comment below!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Time to unwind 🏍️✨

Pahinga muna, breathe in, let go ng stress sa bawat takbo.

Kayo ba, paano kayo nagre-relieve ng stress? Comment below!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",41,1/14/2026 22:21,N/A,https://www.facebook.com/reel/894551869725857/,0,0,Videos,,,,,Lifetime,1043,506,61,45,14,2,28,28,,0,7108.174,8.095,0,0,0,,,
