Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Negative feedback from users: Hide
1.22121E+17,6.1584E+13,Juankada Jedi,"bulaklak para sa'yo this valentines day 🌹😉

#JuankadaJedi #JediBabes #BuksanMo #trendingreel #highlights #lipsync #feb14 #valentines","bulaklak para sa'yo this valentines day 🌹😉

#JuankadaJedi #JediBabes #BuksanMo #trendingreel #highlights #lipsync #feb14 #valentines",16,2/13/2026 20:01,N/A,https://www.facebook.com/reel/937755212418538/,1,0,Videos,,,,,Lifetime,4468,121,310,308,2,0,7,,7,,0,2154.851,1.803,0,0,0,,
1.22121E+17,6.1584E+13,Juankada Jedi,"hanggat walang go signal...walang liligaya! 😾

#JuankadaJedi #JediBabes #awra #fyp #trendingreel #highlights #lipsync #feb14 #valentines","hanggat walang go signal...walang liligaya! 😾

#JuankadaJedi #JediBabes #awra #fyp #trendingreel #highlights #lipsync #feb14 #valentines",13,2/13/2026 2:00,N/A,https://www.facebook.com/reel/2182153185655842/,1,0,Videos,,,,,Lifetime,1713,409,54,43,1,10,5,,5,,0,2863.41,3.733,0,0,0,,
1.22121E+17,6.1584E+13,Juankada Jedi,"eh ikaw, maganda ka ba? po?!

#JuankadaJedi #JediBabes #awra #fyp #trendingreel #highlights #lipsync","eh ikaw, maganda ka ba? po?!

#JuankadaJedi #JediBabes #awra #fyp #trendingreel #highlights #lipsync",16,2/12/2026 18:00,N/A,https://www.facebook.com/reel/1441489527368037/,1,0,Videos,,,,,Lifetime,4021,615,320,317,2,1,5,,5,,0,3236.168,2.182,0,0,0,,
1.22121E+17,6.1584E+13,Juankada Jedi,"me para may maka-date sa feb 14 😆 eme! hahaha

#JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights","me para may maka-date sa feb 14 😆 eme! hahaha

#JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights",16,2/12/2026 2:01,N/A,https://www.facebook.com/reel/1219404259791674/,1,0,Videos,,,,,Lifetime,1289,194,7,6,1,0,2,,2,,0,1855.76,4.397,0,0,0,,
1.22121E+17,6.1584E+13,Juankada Jedi,"watch nyo ako, jedi baaabes! color game live sa juan365 🤗

#JuankadaJedi #JediBabes #ColorMania #trendingpost #highlightseveryonefollowers",,0,2/11/2026 20:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0TvfmiJVvYh5aLP7hR725fsK6DNzSEmS8nDvznWxEiWTUu4HoF9oQTj9huMCjQSu6l,0,0,Photos,,,,,Lifetime,248,114,11,8,2,1,1,,1,,0,,,,,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"felt cute might delete later ang atake 🤪

#JuankadaJedi #JediBabes #trendingpost #highlights",,0,2/11/2026 14:19,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02ieFiF8cFFXdbQzyAaE6HiKdhe6N2HVj1DMVpLXejn2LKDKfwrLpk1V7Hu1m2Dkw3l,0,0,Photos,,,,,Lifetime,251,103,10,8,2,0,8,2,6,,0,,,,,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"kamusta araw niyo, jedi babes? forda dance ulit muna yan shea! 💃

#JuankadaJedi #JediBabes #TikiTaka #TopsCardell #newtrend #dancechallenge #foryou #trendingpost #highlights","kamusta araw niyo, jedi babes? forda dance ulit muna yan shea! 💃

#JuankadaJedi #JediBabes #TikiTaka #TopsCardell #newtrend #dancechallenge #foryou #trendingpost #highlights",16,2/11/2026 2:00,N/A,https://www.facebook.com/reel/1235383748552817/,1,0,Videos,,,,,Lifetime,1197,112,10,9,1,0,3,,3,,0,1266.097,3.669,0,0,0,,
1.22121E+17,6.1584E+13,Juankada Jedi,"simple fit, fresh vibes 💚

#JuankadaJedi #JediBabes #trendingpost #highlightseveryonefollowers",,0,2/10/2026 20:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02o1J2CiL4HLsYJoLf38YMfuhGfEFVH5By8rGwNRBPY1oT8VfcyqPYFHHCBv56HAdUl,0,0,Photos,,,,,Lifetime,706,328,12,12,0,0,6,4,2,,0,,,,,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"bigyan niyo rin kasi ako para ggss din ako!

#JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights","bigyan niyo rin kasi ako para ggss din ako!

#JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights",23,2/10/2026 2:00,N/A,https://www.facebook.com/reel/1467286844971039/,1,0,Videos,,,,,Lifetime,1558,253,8,6,2,0,3,,3,,0,1193.28,2.367,0,0,0,,
1.22121E+17,6.1584E+13,Juankada Jedi,"haru haru dance challenge naman tayo <3

#JuankadaJedi #JediBabes #HaruHaru #BigBang #trendingpost #highlights #kpop","haru haru dance challenge naman tayo <3

#JuankadaJedi #JediBabes #HaruHaru #BigBang #trendingpost #highlights #kpop",34,2/9/2026 22:37,N/A,https://www.facebook.com/reel/1667554391077620/,0,0,Videos,,,,,Lifetime,3645,239,340,333,1,6,4,,4,,0,2131.075,1.832,0,0,0,,
1.22121E+17,6.1584E+13,Juankada Jedi,"mirror selfies naman for today's videyow!

#JuankadaJedi #JediBabes #trendingpost #highlights #mirrorselfie #ootd",,0,2/9/2026 2:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0TpLPWYizhWR1HtkGhQwFeeP9uG29zGJ2ULhmPfUzuagL6SfC3Miv2p1mseQqmwQvl,0,0,Photos,,,,,Lifetime,1505,788,24,20,3,1,15,3,12,,0,,,,,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"main character sa kdrama yarnch? 

#JuankadaJedi #JediBabes #trendingpost #highlights #SayYes #LOCO #ScarletHeartRyeo","main character sa kdrama yarnch? 

#JuankadaJedi #JediBabes #trendingpost #highlights #SayYes #LOCO #ScarletHeartRyeo",13,2/8/2026 21:34,N/A,https://www.facebook.com/reel/888492963888939/,0,0,Videos,,,,,Lifetime,1659,310,24,11,3,10,7,,7,,0,1421.011,2.651,0,0,0,,
1.22121E+17,6.1584E+13,Juankada Jedi,"sakto oh! san date natin, jedi babes? ☺️ #JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights","sakto oh! san date natin, jedi babes? ☺️ #JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights",23,2/8/2026 2:34,N/A,https://www.facebook.com/reel/1220494096856067/,0,0,Videos,,,,,Lifetime,3578,441,350,348,1,1,3,,3,,0,2336.805,2.262,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"3 selfies para i love you… eme 😆

#JuankadaJedi #JediBabes #selfie #ootd #fyp",,0,2/7/2026 20:40,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02xJFFn7awdGuSDesYnaePYpZCbSUnhGizd3iMvFWc9pz3cRtX3Ai8E6aX4HRVs62rl,0,0,Photos,,,,,Lifetime,1379,631,18,13,3,2,42,22,20,,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"sobrang energetic dahil sabado naaa! 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan","sobrang energetic dahil sabado naaa! 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan",21,2/7/2026 2:00,N/A,https://www.facebook.com/reel/1566485667919795/,1,0,Videos,,,,,Lifetime,1325,269,11,10,1,0,9,,9,,0,1735.08,3.584,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"di na kaya ng paracetamol yan mhie!

#JuankadaJedi #JediBabes #coting #lipsync #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #Juan365 #Juan365Studios","di na kaya ng paracetamol yan mhie!

#JuankadaJedi #JediBabes #coting #lipsync #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #Juan365 #Juan365Studios",11,2/6/2026 2:00,N/A,https://www.facebook.com/reel/912484301250461/,1,0,Videos,,,,,Lifetime,1319,206,25,21,4,0,8,,8,,0,1898.296,4.334,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"ganto ba 'yon, papi chulo? 👀

#JuankadaJedi #JediBabes #papichulo #followerseveryone #highlightssfypシ゚viral","ganto ba 'yon, papi chulo? 👀

#JuankadaJedi #JediBabes #papichulo #followerseveryone #highlightssfypシ゚viral",16,2/5/2026 20:00,mixed,https://www.facebook.com/reel/743524771886138/,1,0,Videos,,,,,Lifetime,1222,136,11,9,2,0,10,,10,,0,1610.345,4.215,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"quick selfie muna, jedi babes! 🩷 

#JuankadaJedi #JediBabes #Pink #ootd #NasanSiFyang",,0,2/5/2026 2:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02wzZ7mHKTEMmgvp1hQo9ZVDGyYRjH9826NwfBoSNipoBvQeqY2zN4WjEPDR4YRebDl,0,0,Photos,,,,,Lifetime,749,326,11,11,0,0,10,3,7,,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ","masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ",14,2/4/2026 20:01,N/A,https://www.facebook.com/reel/1246655860706855/,1,0,Videos,,,,,Lifetime,1459,230,22,17,3,2,16,,16,,0,2926.511,5.841,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"pwede na ba sumali sa next concert ng Sexbomb? 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan #JMFYANG","pwede na ba sumali sa next concert ng Sexbomb? 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan #JMFYANG",47,2/4/2026 3:00,N/A,https://www.facebook.com/reel/755177487637808/,1,0,Videos,,,,,Lifetime,2311,193,17,7,0,10,9,,9,,0,3513.488,5.197,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"just keeping it sexy with a cute twist 😉

#JuankadaJedi #JediBabes #ootd #ootdfashion #styleph #fashionph #fitcheck #ootd",,0,2/3/2026 23:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0RyJuoAixjjWVhaZ34ngwe9D6xipndBBxdga3U9Z7DhppUkTW8QZv32AEDuwL3bFTl,0,0,Photos,,,,,Lifetime,388,177,10,6,2,2,11,5,6,,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"shut uf with an f ka nalang! 😆

#JuankadaJedi #JediBabes #fbreels #reelsviral #fyp #trending #reelsph","shut uf with an f ka nalang! 😆

#JuankadaJedi #JediBabes #fbreels #reelsviral #fyp #trending #reelsph",16,2/3/2026 19:05,N/A,https://www.facebook.com/reel/886968197406650/,1,0,Videos,,,,,Lifetime,1180,107,6,5,1,0,6,,6,,0,1191.454,3.758,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"no big guy, no problem 💪🏻🩷

#JuankadaJedi #JediBabes #fyp #dancetrend #bigguy #trending","no big guy, no problem 💪🏻🩷

#JuankadaJedi #JediBabes #fyp #dancetrend #bigguy #trending",16,2/3/2026 6:00,N/A,https://www.facebook.com/reel/3966483833649726/,1,0,Videos,,,,,Lifetime,2150,95,10,9,1,0,5,,5,,0,1459.502,2.806,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"𝐬𝐨𝐧𝐠𝐞𝐫𝐢𝐬𝐭 muna yan shea after 𝐥𝐢𝐯𝐞! may 𝐫𝐞𝐪𝐮𝐞𝐬𝐭 ba kayo diyan, 𝐣𝐞𝐝𝐢 𝐛𝐚𝐛𝐞𝐬? 🙈

#Juan365Studios #JuankadaJedi #JediBabes #hurtssogood #astrids #karaoke","𝐬𝐨𝐧𝐠𝐞𝐫𝐢𝐬𝐭 muna yan shea after 𝐥𝐢𝐯𝐞! may 𝐫𝐞𝐪𝐮𝐞𝐬𝐭 ba kayo diyan, 𝐣𝐞𝐝𝐢 𝐛𝐚𝐛𝐞𝐬? 🙈

#Juan365Studios #JuankadaJedi #JediBabes #hurtssogood #astrids #karaoke",25,2/3/2026 3:00,N/A,https://www.facebook.com/reel/2774520276225797/,1,0,Videos,,,,,Lifetime,2179,116,13,10,3,0,10,,10,,0,1677.711,3.22,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"Feeling meow-del today 🐱🖤 𝐎𝐎𝐓𝐃 slay muna tayo!

#JuankadaJedi #JediBabes #OOTD #model #cat",,0,2/2/2026 19:27,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02wt14o82yXYPZFAELZyitHQNMYvterSrw93dSVYWmZ7DTczWNV1bFNNZP7QhJH3Grl,0,0,Photos,,,,,Lifetime,1238,593,27,14,2,11,11,7,4,,0,,,,,,1,
1.2212E+17,6.1584E+13,Juankada Jedi,😎🖤🤘✨,,0,2/2/2026 16:10,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid022ScroQf4Q6ouUaUkVgg1nmiiDWuunciFviNBTSzZwQbgt1QspBVQ6WoV9zJz8Fc2l,0,1,Text,,,,,Lifetime,77,49,3,2,1,0,3,,3,,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,❤️‍🔥,,0,2/2/2026 14:49,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid09s1wuLy2Y127L6ZjNVfr9KP3FECajM3DgnbyyuviVqr9zeRAiHsY7t6RM5abYPYul,0,1,Photos,,,,,Lifetime,233,101,5,4,1,0,5,4,1,,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"𝗞𝗮𝘆𝗼 ba, 𝗽𝗮𝗻𝗴𝗮𝗿𝗮𝗽 niyo rin bang masampal ng 𝗽𝗲𝗿𝗮? 🤣

#Juan365Studios #JuankadaJedi #JediBabes #trendingpost #relatablememe #kimchiu #kimpau #stella","𝗞𝗮𝘆𝗼 ba, 𝗽𝗮𝗻𝗴𝗮𝗿𝗮𝗽 niyo rin bang masampal ng 𝗽𝗲𝗿𝗮? 🤣

#Juan365Studios #JuankadaJedi #JediBabes #trendingpost #relatablememe #kimchiu #kimpau #stella",12,2/2/2026 6:00,N/A,https://www.facebook.com/reel/749886221109553/,1,0,Videos,,,,,Lifetime,2239,119,11,8,2,1,3,,3,,0,1604.159,2.885,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"Hindi ko maipaliwanag kung ba't marahil 𝗸𝗮𝘆𝗼 ang 𝗹𝗮𝗴𝗶𝗻𝗴 𝗵𝗶𝗻𝗮𝗵𝗮𝗻𝗮𝗽 𝗸𝗼, 𝗝𝗲𝗱𝗶 𝗕𝗮𝗯𝗲𝘀! 🥹

#Juan365Studios #JuankadaJedi #JediBabes #gayuma #trendingpost","Hindi ko maipaliwanag kung ba't marahil 𝗸𝗮𝘆𝗼 ang 𝗹𝗮𝗴𝗶𝗻𝗴 𝗵𝗶𝗻𝗮𝗵𝗮𝗻𝗮𝗽 𝗸𝗼, 𝗝𝗲𝗱𝗶 𝗕𝗮𝗯𝗲𝘀! 🥹

#Juan365Studios #JuankadaJedi #JediBabes #gayuma #trendingpost",16,2/2/2026 3:00,N/A,https://www.facebook.com/reel/27029486416638252/,1,0,Videos,,,,,Lifetime,2178,101,21,8,2,11,5,,5,,0,1139.888,2.13,0,0,0,,
1.22119E+17,6.1584E+13,Juankada Jedi,"𝑷𝑰𝑵𝑲 𝑪𝑶𝑸𝑼𝑬𝑻𝑻𝑬 𝑶𝑶𝑻𝑫 🎀 watch na kayo ng 𝑪𝑶𝑳𝑶𝑹 𝑮𝑨𝑴𝑬 𝑳𝑰𝑽𝑬, Jedi Babes! See youuu!

#Juan365Studios #JuankadaJedi #ootd #colormania",,0,2/1/2026 17:02,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02SfpqM8qBjSfugKLuxBVD77M3gc1hHWCKPsETm5zoWbbwFLHHB4cBGC81GqwQhwh7l,0,0,Photos,,,,,Lifetime,487,201,12,10,2,0,10,6,4,,0,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"𝐀𝐘𝐆 𝐏𝐀𝐓𝐀𝐊𝐀! May entry na rin ba kayo nitong sayaw, Jedi Babes? 💃🏻

 #Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ #aygpataka #dancetrend","𝐀𝐘𝐆 𝐏𝐀𝐓𝐀𝐊𝐀! May entry na rin ba kayo nitong sayaw, Jedi Babes? 💃🏻

 #Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ #aygpataka #dancetrend",16,2/1/2026 3:01,N/A,https://www.facebook.com/reel/1254749643218148/,1,0,Videos,,,,,Lifetime,1198,114,13,10,3,0,13,,13,,0,1496.814,4.508,0,0,0,,
1.22119E+17,6.1584E+13,Juankada Jedi,"New month, new opportunities… hello, February! 🌹

#Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ",,0,1/31/2026 20:52,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0gR4THqJ8G97SNvwkrjdR3MAV1UoK7QqWuKyAvkVpMo7beRhaEbm3umVKpdKPDZ3Tl,0,0,Photos,,,,,Lifetime,1048,499,12,10,2,0,12,5,7,,0,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Stealing hearts, one smile at a time
#Juan365Studios #JuankadaJedi #Juan365 #followerseveryonehighlights #highlights",,0,1/31/2026 16:23,N/A,https://www.facebook.com/photo.php?fbid=122119316355133214&set=a.122103321699133214&type=3,0,0,Photos,,,,,Lifetime,579,239,11,8,2,1,4,1,3,,0,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Spreading love, laughter, and a little bit of magic this Valentine’s 🌹✨
 #JuankadaJedi #Juan365Studios #followerseveryonehighlights #highlightsシ゚ #fypシ゚",,0,1/31/2026 16:21,N/A,https://www.facebook.com/photo.php?fbid=122119316151133214&set=a.122110480779133214&type=3,0,0,Photos,,,,,Lifetime,1,1,3,3,0,0,0,,,,0,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Stealing hearts, one smile at a time 💕

#Juan365Studios #JuankadaJedi #Juan365 #followerseveryonehighlights #fypシ゚ #highlightsシ゚",,0,1/31/2026 16:20,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02Nmm4wcXi1D3h3X7JrTxCpjUeYSAjH4JmGsFoT7anFHRXeJ7CRLB59u9cmKEr2SgZl,0,0,Photos,,,,,Lifetime,982,552,25,22,2,1,29,5,24,,0,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,,,0,1/31/2026 15:11,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0gsve2TKaoP2kJha4hvGkuWoFgaAZzuuuQeFZfVkGdrgyzFiQdre8V4WRHvmBh6dql,0,1,Text,,,,,Lifetime,53,48,1,1,0,0,0,,,,0,,,,,,,
1.22129E+17,6.15842E+13,Juankada Lance,"𝐍𝐨𝐭𝐡𝐢𝐧𝐠 𝐬𝐞𝐫𝐢𝐨𝐮𝐬, 𝐣𝐮𝐬𝐭 𝐛𝐞𝐢𝐧𝐠 𝐚 𝐥𝐢𝐭𝐭𝐥𝐞 𝐧𝐨𝐭𝐨𝐫𝐢𝐨𝐮𝐬. 😎

#JuankadaLance #Juan365ColorGame #AllInJuanSaSaya","𝐍𝐨𝐭𝐡𝐢𝐧𝐠 𝐬𝐞𝐫𝐢𝐨𝐮𝐬, 𝐣𝐮𝐬𝐭 𝐛𝐞𝐢𝐧𝐠 𝐚 𝐥𝐢𝐭𝐭𝐥𝐞 𝐧𝐨𝐭𝐨𝐫𝐢𝐨𝐮𝐬. 😎

#JuankadaLance #Juan365ColorGame #AllInJuanSaSaya",17,3/6/2026 1:01,N/A,https://www.facebook.com/reel/1095190519446024/,1,0,Videos,,,,,Lifetime,152,161,5,4,1,0,5,,5,,0,542.072,3.871,0,0,0,,
1.22129E+17,6.15842E+13,Juankada Lance,"𝐓𝐰𝐨 𝐭𝐢𝐠𝐞𝐫𝐬, 𝐨𝐧𝐞 𝐥𝐢𝐭𝐭𝐥𝐞 𝐤𝐢𝐭𝐭𝐞𝐧… 𝐚𝐧𝐝 𝐲𝐨𝐮𝐫 𝐦𝐚𝐬𝐭𝐞𝐫 😼

#JuankadaLance #Juan365ColorGame #AllInJuanSaSaya",,0,3/5/2026 18:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02EiER9zWXf56phVNYE5PqKNry48CBbmfsRKNzHGbMTWYSBwGjhjrjCDVuqu9ZaR1ql&id=61584243275518,0,0,Photos,,,,,Lifetime,332,199,11,8,2,1,12,3,9,,0,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,Juankada Lance updated their cover photo.,,0,3/1/2026 13:51,N/A,https://www.facebook.com/photo.php?fbid=122128089969141442&set=a.122098330299141442&type=3,0,0,Photos,,,,,Lifetime,0,0,5,5,0,0,0,,,,0,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,Juankada Lance updated their profile picture.,,0,3/1/2026 13:48,N/A,https://www.facebook.com/photo.php?fbid=122128089831141442&set=a.122098327023141442&type=3,0,0,Photos,,,,,Lifetime,116,58,15,14,1,0,5,,5,,0,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"𝐏𝐚𝐩𝐚𝐰𝐢𝐬 𝐭𝐚𝐲𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚!👌

#Juan365 #JuankadaLance #basketball #reels","𝐏𝐚𝐩𝐚𝐰𝐢𝐬 𝐭𝐚𝐲𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚!👌

#Juan365 #JuankadaLance #basketball #reels",7,3/1/2026 3:00,N/A,https://www.facebook.com/reel/1244121100534729/,1,0,Videos,,,,,Lifetime,237,150,11,10,1,0,1,,1,,0,755.565,4.692,0,0,0,,
1.22128E+17,6.15842E+13,Juankada Lance,"May kakain ng ipis, may tumili at may napa otso otso🤣🤣🤣

#Juan365 #JuankadaLance #Juankada","May kakain ng ipis, may tumili at may napa otso otso🤣🤣🤣

#Juan365 #JuankadaLance #Juankada",81,2/27/2026 21:30,mixed,https://www.facebook.com/reel/1609284857052891/,1,0,Videos,,,,,Lifetime,79,54,6,4,2,0,6,,6,,0,1156.927,18.076,0,0,0,,
1.22128E+17,6.15842E+13,Juankada Lance,"ANG SEKRETO SA LIKOD NG SUCCESS KO SA JAPAN! 🇯🇵✨

Maraming nagtatanong sa akin, ""Paano ka nakakarating sa Sapporo? Paano ka nakakaporma nang ganyan na parang CEO sa mirror selfie mo?"" 👔 Nakita niyo naman yung background—mga neon lights, yung wheel of fortune, yung aura na pang-global brand ambassador. 🎰🕶

Akala ng marami, pinag-isipan ko ‘to nang mabuti. Akala nila, may deep meaning bawat caption at bawat anggulo ng kuha ko. Pero dahil bawal ang gatekeeping dito, sasabihin ko na ang katotohanan. Ready na ba kayo sa pasabog? 💣

Ang totoo niyan...

Ganto, clickbait lang 'to kasi copy paste ko lang talaga 'to. 😂📈

#JuankadaLance #thankyouforyoursupport #japan",,0,2/27/2026 18:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02GceFjeuaPxzpkJjibHQGBvVBxZhfojsBx7Cw3XQHDZPSPNHGacX8nq56w72YAeKtl&id=61584243275518,0,0,Photos,,,,,Lifetime,160,83,4,2,1,1,5,2,3,,0,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"Feel na feel mag kape pag nasa opis😂

#Juan365 #JuankadaLance #reels #coffee","Feel na feel mag kape pag nasa opis😂

#Juan365 #JuankadaLance #reels #coffee",25,2/27/2026 2:30,N/A,https://www.facebook.com/reel/1304721775039392/,1,0,Videos,,,,,Lifetime,76,57,8,7,1,0,11,,11,,0,502.341,8.235,0,0,0,,
1.22128E+17,6.15842E+13,Juankada Lance,"Nasaan kanaba?!

#Juan365 #JuankadaLance #snow #japan",,0,2/26/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0NzksXibx5CTvKQdGqCyhS6fHWtAfXrTyt5doBtiUZvBRzrC3gFYZaC6Ffv5Tzuxcl&id=61584243275518,0,0,Photos,,,,,Lifetime,108,53,7,4,2,1,4,1,3,,0,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"Masyadong malamig painitin kita?

#Juan365 #JuankadaLance #japan #cold",,0,2/25/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid08URKPmyMQ6dugyUc3oL8JorYULPyRirZGcXGAsUqmE9WktETZu6w5zEWKfQVqDH8l&id=61584243275518,0,0,Photos,,,,,Lifetime,133,60,11,8,2,1,8,,8,,0,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"pasensya na bro nadale ka 😂 

#Juan365 #JuankadaLance #JuankadaGeoff #kulitan #tawanan #funnyvideos","pasensya na bro nadale ka 😂 

#Juan365 #JuankadaLance #JuankadaGeoff #kulitan #tawanan #funnyvideos",33,2/25/2026 14:30,N/A,https://www.facebook.com/reel/1215672867443278/,1,0,Videos,,,,,Lifetime,240,192,13,9,4,0,8,,8,,0,1949.354,9.327,0,0,0,,
1.22128E+17,6.15842E+13,Juankada Lance,"Day off vibes😎

#JuankadaLance #dayoff #chillvibes","Day off vibes😎

#JuankadaLance #dayoff #chillvibes",12,2/25/2026 3:00,N/A,https://www.facebook.com/reel/2476159582839301/,1,0,Videos,,,,,Lifetime,66,47,12,9,3,0,8,,8,,0,311.766,6.633,0,0,0,,
1.22128E+17,6.15842E+13,Juankada Lance,"Kati ng ulo ko magkakapera ata ako!🤩

#JuankadaLance #MoneyFest #coffee  #sanaol",,0,2/24/2026 23:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02zhvgPKth1aDyWMhQkTEnj7J32MvPihnJU4XwGpNVvxNKXN68FXQg52kvjyNPkihWl&id=61584243275518,0,0,Photos,,,,,Lifetime,108,60,8,5,2,1,1,1,,,0,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"Ilan kaya buhok ko sa legs pag inisa isa?

#JuankadaLance #questionoftheday #coffee",,0,2/24/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Up7B1kymojX9WppBsn3XibjAfr69hkM9q4GiGB8hoRvYYEjRApWW3eK4eYKuRiiQl&id=61584243275518,0,0,Photos,,,,,Lifetime,202,90,22,16,5,1,19,3,16,,0,,,,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"𝐓𝐚𝐠𝐚𝐥 𝐧𝐚𝐦𝐚𝐧 𝐧𝐠 𝐝𝐚𝐭𝐞 𝐤𝐨😕

#Juan365 #JuankadaLance #coffee #date",,0,2/24/2026 16:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0UvstkKmoNDwxBwgVrrjQGwD8jax7Sy4tvSFe7b8wLFF4ma4UGTW2pZ1gZZWRqcDnl&id=61584243275518,0,0,Photos,,,,,Lifetime,101,60,10,9,0,1,1,,1,,0,,,,,,,
